state_data.timeStamp_state,has_state_data,state_data.state_x,state_data.state_vx,state_data.state_ax,state_data.state_apo
200276786,1,3780.58,-69.9334,-30.8749,3783.66
200283005,1,3779.13,-65.1927,-23.4881,3780.58
200288234,1,3777.94,-61.3457,-17.8644,3779.13
200293452,1,3780.52,-49.2863,-3.49665,3777.94
200298670,1,3783.03,-38.0818,9.09228,3780.52
200303887,1,3785.87,-26.8411,20.9926,3783.03
200309105,1,3785.19,-24.1504,22.7395,3785.87
200314323,1,3786.65,-16.9193,29.4154,3785.19
200321329,1,3788.44,-8.28086,36.6312,3786.65
200326330,1,3792.26,2.88892,46.8743,3788.44
200331331,1,3794.5,9.77985,51.8343,3792.98
200336484,1,3789.72,0.6142270000000001,38.7446,3800.35
200341725,1,3781.62,-15.4859,18.6836,3789.76
200346910,1,3772.67,-32.6407,-1.37796,3781.62
200352152,1,3765.9,-43.9228,-13.7994,3772.67
200357346,1,3759.41,-53.9484,-24.1272,3765.9
200363834,1,3753.65,-60.4589,-29.5948,3759.41
200369063,1,3751.37,-59.8872,-27.2284,3753.65
200374279,1,3748.73,-60.0602,-25.8241,3751.37
200379498,1,3747.39,-57.2453,-21.1967,3748.73
200385182,1,3748.4,-48.912,-10.649000000000001,3747.39
200390183,1,3751.15,-37.7613,2.28744,3748.4
200395184,1,3752.2,-31.0409,9.60185,3751.15
200402157,1,3748.38,-34.0571,5.53645,3752.2
200407158,1,3740.97,-46.391999999999996,-8.36792,3748.38
200412159,1,3733.92,-57.1736,-19.7893,3740.97
200417303,1,3727.61,-65.5357,-27.8882,3733.92
200422551,1,3722.54,-70.4812,-31.7228,3727.61
200427738,1,3722.95,-62.9948,-21.6052,3722.54
200432981,1,3727.15,-47.29600000000001,-2.93017,3722.95
200438175,1,3739.45,-14.5969,33.5349,3727.15
200444661,1,3749.57,12.1208,60.6883,3739.45
200449898,1,3757.55,31.4962,78.5582,3758.18
200455129,1,3760.83,38.9918,82.2428,3811.08
200460353,1,3766.56,51.2595,90.9911,3841.64
200465579,1,3773.99,66.29,102.289,3904.09
200470807,1,3776.94,70.1622,100.573,4000.52
200476027,1,3776.92,66.8756,91.0244,4029.87
200483022,1,3766.46,39.2256,53.5233,4007.4
200488023,1,3750.92,2.88247,10.4718,3848.25
200493024,1,3733.12,-36.3815,-33.4131,3751.64
200498358,1,3715.61,-72.5441,-71.3282,3733.12
200503422,1,3700.26,-101.8,-99.6422,3715.61
200508610,1,3688.31,-121.46700000000001,-115.677,3700.26
200513852,1,3679.03,-133.572,-122.3,3688.31
200519046,1,3673.6,-136.218,-118.178,3679.03
200525532,1,3670.5,-130.651,-103.51700000000001,3673.6
200530761,1,3679.75,-99.8556,-63.3908,3670.5
200535979,1,3690.04,-68.3953,-24.8819,3679.75
200541197,1,3691.37,-58.6454,-12.6364,3690.04
200546414,1,3682.69,-71.6609,-26.3021,3691.37
200551633,1,3678.82,-73.1348,-26.3906,3682.69
200556851,1,3685.05,-51.9727,-1.38639,3678.82
200563856,1,3693.31,-25.4991,27.8943,3685.05
200568857,1,3694.6,-18.4076,34.1381,3693.31
200573858,1,3692.77,-18.7333,31.86,3694.6
200578999,1,3694.59,-10.9683,38.6015,3692.77
200584248,1,3696.73,-3.00524,45.1405,3694.59
200589436,1,3695.61,-2.9380900000000003,42.6169,3696.73
200594678,1,3690.58,-11.6204,30.4925,3695.61
200599872,1,3684.59,-22.1066,17.0978,3690.58
200606806,1,3672.53,-44.3871,-8.82306,3684.59
200611807,1,3658.74,-70.404,-37.041,3672.53
200616808,1,3649.33,-85.1175,-51.205,3658.74
200622021,1,3642.26,-93.3582,-57.3142,3649.33
200627240,1,3636.19,-98.7282,-59.8946,3642.26
200632457,1,3626.85,-110.846,-69.7985,3636.19
200637675,1,3616.13,-125.119,-81.5175,3626.85
200644681,1,3604.8,-136.029,-87.163,3616.13
200649683,1,3597.15,-141.80700000000002,-88.6309,3604.8
200654684,1,3594.46,-135.999,-77.2447,3597.15
200659825,1,3589.81,-134.425,-71.0722,3594.46
200665073,1,3589.42,-123.04799999999999,-54.3328,3589.81
200670261,1,3589.46,-111.41799999999999,-38.3321,3589.42
200675503,1,3586.07,-107.758,-32.023,3589.46
200680697,1,3583.37,-102.863,-24.744,3586.07
200687183,1,3580.52,-95.8462,-15.2016,3583.37
200692412,1,3579.43,-87.7195,-5.3251,3580.52
200697630,1,3575.49,-86.4057,-3.5604199999999997,3579.43
200702848,1,3573.69,-80.4157,3.27339,3575.49
200708067,1,3573.64,-70.8902,13.6229,3573.69
200713285,1,3573.86,-61.3772,23.3576,3573.64
200718958,1,3579.25,-40.3512,45.1562,3573.86
200725508,1,3588.89,-10.1805,75.1274,3579.25
200730509,1,3594.15,6.23759,88.9976,3588.89
200735510,1,3596.86,15.8193,94.5595,3596.67
200740665,1,3594.89,14.2916,87.4422,3611.19
200745913,1,3589.41,4.83205,71.8576,3606.76
200751094,1,3582.85,-6.7739,54.8682,3591.14
200756333,1,3578.76,-12.3223,45.4932,3582.85
200761525,1,3575.42,-16.0926,38.6827,3578.76
200768023,1,3568.54,-26.7141,24.1475,3575.42
200773251,1,3561.66,-37.6604,10.6275,3568.54
200778471,1,3558.51,-39.6837,7.7672300000000005,3561.66
200783689,1,3554.58,-43.3575,3.24824,3558.51
200788907,1,3551.73,-44.4331,1.8672799999999998,3554.58
200794125,1,3549.3,-44.5124,1.6699,3551.73
200799342,1,3547.26,-43.7008,2.4712,3549.3
200806348,1,3544.13,-43.6041,2.38444,3547.26
200811350,1,3544.28,-38.2269,8.172410000000001,3544.13
200816351,1,3542.08,-38.3864,7.537260000000001,3544.28
200821491,1,3540.6,-36.879,8.768180000000001,3542.08
200826740,1,3538.65,-36.4276,8.75354,3540.6
200832111,1,3539.06,-30.7019,14.5644,3538.65
200837172,1,3544.28,-14.9221,31.2238,3539.06
200842364,1,3553.64,9.150780000000001,56.1309,3544.28
200848858,1,3563.64,33.5395,79.0772,3558.73
200854104,1,3572.54,53.3155,96.3115,3624.03
200859334,1,3575.6,58.6583,96.575,3720.97
200864556,1,3576.48,58.5422,90.78399999999999,3754.3
200869773,1,3576.33,55.8597,82.4884,3754.5
200874990,1,3574.43,49.175,70.2415,3738.86
200880204,1,3573.42,44.6614,61.1126,3701.33
200887217,1,3575.41,46.1371,57.9573,3678.55
200892218,1,3572.67,37.6124,45.3121,3687.54
200897219,1,3564.92,18.3694,21.5539,3648.11
200902376,1,3556.09,-2.2443400000000002,-2.4336599999999997,3583.89
200907610,1,3544.9,-26.9321,-29.5734,3556.09
200912798,1,3533.53,-50.5081,-53.9641,3544.9
200918040,1,3523.85,-68.775,-71.0368,3533.53
200923233,1,3514.46,-85.1882,-85.1491,3523.85
200929720,1,3508.93,-90.4037,-84.796,3514.46
200935404,1,3507.23,-87.2983,-76.0288,3508.93
200940405,1,3509.32,-76.4352,-59.7479,3507.23
200945406,1,3511.8,-65.1518,-43.9046,3509.32
200950604,1,3514.04,-54.79600000000001,-29.915,3511.8
200955821,1,3519.03,-38.7557,-10.3858,3514.04
200961039,1,3516.06,-41.3079,-12.6056,3519.03
200968046,1,3505.06,-60.0985,-32.3387,3516.06
200973047,1,3506.24,-52.2379,-21.8574,3505.06
200978048,1,3512.54,-33.4194,0.127296,3506.24
200983188,1,3506.61,-42.7109,-10.14,3512.54
200988436,1,3494.49,-65.0841,-34.2809,3506.61
200993625,1,3483.29,-84.1217,-53.3843,3494.49
200998867,1,3474.86,-95.6246,-62.9981,3483.29
201004060,1,3466.22,-106.884,-71.858,3474.86
201010545,1,3462.54,-104.024,-63.5259,3466.22
201015773,1,3463.29,-93.2738,-47.9164,3462.54
201020991,1,3463.45,-84.3257,-35.2146,3463.29
201026209,1,3461.54,-80.4118,-28.8213,3463.45
201031427,1,3458.38,-79.3865,-25.996,3461.54
201036645,1,3454.48,-80.0137,-25.1648,3458.38
201041864,1,3448.07,-86.0889,-30.4191,3454.48
201048869,1,3441.92,-88.2307,-30.3992,3448.07
201053871,1,3438.16,-88.0452,-28.4875,3441.92
201058872,1,3434.65,-87.244,-26.0031,3438.16
201064013,1,3431.93,-84.5054,-21.4884,3434.65
201069261,1,3430.02,-79.8853,-15.1242,3431.93
201074449,1,3430.35,-70.6744,-4.05927,3430.02
201079692,1,3431.48,-60.0333,7.971419999999999,3430.35
201084885,1,3435.18,-44.4647,24.7864,3431.48
201091370,1,3437.05,-32.3397,36.4184,3435.18
201096598,1,3435.83,-29.4229,37.5094,3437.05
201101816,1,3431.56,-33.571999999999996,30.7232,3435.83
201107034,1,3427.23,-37.6999,24.3559,3431.56
201112252,1,3423.22,-40.9644,19.3141,3427.23
201117470,1,3419.56,-43.2958,15.5983,3423.22
201122688,1,3417.11,-42.8755,15.1479,3419.56
201129695,1,3414.76,-40.31,16.7897,3417.11
201134696,1,3417.7,-28.4208,28.941,3414.76
201139697,1,3414.81,-30.2132,25.3386,3417.7
201144842,1,3419.41,-15.2953,40.348,3414.81
201150089,1,3417.14,-16.5204,36.6312,3419.41
201155277,1,3411.26,-25.8486,24.1991,3417.14
201160704,1,3405.66,-33.8717,13.8393,3411.26
201165712,1,3402.01,-37.4946,9.03883,3405.66
201172199,1,3400.84,-34.1048,12.1375,3402.01
201177426,1,3401.85,-27.2508,19.0016,3400.84
201182644,1,3399.51,-28.2941,16.7353,3401.85
201187864,1,3394.45,-35.3621,7.93877,3399.51
201193080,1,3391.17,-38.0844,4.46091,3394.45
201198299,1,3389.62,-36.804,5.61691,3391.17
201203516,1,3388.24,-35.2563,7.00201,3389.62
201210522,1,3387.71,-30.4095,11.7945,3388.24
201215523,1,3388.6,-24.4365,17.7101,3387.71
201220524,1,3389.05,-19.8207,21.802,3388.6
201225668,1,3385.62,-24.0703,15.8611,3389.05
201230916,1,3380.12,-32.635999999999996,5.46649,3385.62
201236104,1,3373.89,-42.4209,-5.67747,3380.12
201241345,1,3368.3,-50.1429,-13.9009,3373.89
201246539,1,3364.49,-53.49100000000001,-16.8137,3368.3
201253026,1,3365.19,-45.2383,-6.4751,3364.49
201258255,1,3372.63,-23.686,17.7335,3365.19
201263474,1,3376.78,-10.7734,30.9713,3372.63
201268691,1,3374.8,-12.3582,27.4028,3376.78
201274361,1,3369.24,-21.6792,15.3725,3374.8
201279362,1,3363.47,-31.2944,3.8684199999999995,3369.24
201284363,1,3358.22,-39.2366,-5.14706,3363.47
201291351,1,3352.39,-46.4207,-12.6685,3358.22
201296352,1,3347.22,-53.2554,-19.4884,3352.39
201301353,1,3341.95,-59.8474,-25.6631,3347.22
201306491,1,3336.83,-65.5645,-30.5036,3341.95
201311739,1,3332.07,-69.9289,-33.5421,3336.83
201316926,1,3327.79,-73.0111,-35.0239,3332.07
201322169,1,3323.85,-74.9285,-35.0917,3327.79
201327363,1,3320.26,-75.9765,-34.2295,3323.85
201333849,1,3316.23,-76.0467,-31.845,3320.26
201339076,1,3314.15,-73.3011,-26.9422,3316.23
201344295,1,3312.76,-69.1101,-20.7287,3314.15
201349512,1,3311.8,-64.1298,-14.0045,3312.76
201354731,1,3310.82,-59.4664,-8.02188,3311.8
201359948,1,3310.47,-53.622,-1.07889,3310.82
201365167,1,3310.15,-48.0752,5.13109,3310.47
201372172,1,3309.12,-42.4193,10.9613,3310.15
201377174,1,3309.88,-35.4156,18.0587,3309.12
201382175,1,3310.3,-29.6228,23.4281,3309.88
201387504,1,3311.91,-21.3095,31.2023,3310.3
201392559,1,3314.53,-11.5994,40.1718,3311.91
201397746,1,3316.31,-4.33394,45.9003,3314.53
201402989,1,3317.55,1.24088,49.3822,3316.31
201408183,1,3319.12,6.998010000000001,52.9212,3317.78
201414674,1,3320.36,12.0101,54.6608,3322.32
201419906,1,3321.79,16.5132,56.4369,3328.81
201425126,1,3323.46,21.0954,58.1965,3337.37
201430349,1,3324.63,24.1222,58.1327,3348.13
201435567,1,3324.28,23.4141,53.9385,3356.56
201440784,1,3323.49,21.5914,48.7532,3354.5
201446002,1,3321.62,17.3328,41.1695,3349.35
201453009,1,3317.74,8.720419999999999,28.4581,3338.67
201458010,1,3311.41,-4.93578,11.8184,3322.5
201463011,1,3305.42,-17.0869,-2.2393099999999997,3311.41
201468154,1,3299.54,-28.2502,-14.431,3305.42
201473403,1,3294.17,-37.5523,-23.8653,3299.54
201478591,1,3288.98,-45.919,-31.7515,3294.17
201483833,1,3283.98,-53.2019,-37.9571,3288.98
201489027,1,3279.92,-57.9655,-41.0525,3283.98
201496141,1,3275.8,-60.6264,-40.7273,3279.92
201501142,1,3272.72,-62.562,-40.5712,3275.8
201506143,1,3270.41,-62.5548,-38.2805,3272.72
201511289,1,3267.67,-63.2988,-36.9036,3270.41
201516507,1,3264.84,-63.9933,-35.5086,3267.67
201521725,1,3262.14,-64.2239,-33.6804,3264.84
201526942,1,3260.54,-61.9001,-29.1271,3262.14
201533950,1,3260.15,-54.9512,-19.1892,3260.54
201538951,1,3262.54,-44.3509,-6.43235,3260.15
201543952,1,3265.09,-33.9932,5.35013,3262.54
201549091,1,3266.47,-26.7568,13.0324,3265.09
201554339,1,3266.47,-22.9596,16.4666,3266.47
201559527,1,3268.6,-14.7658,24.5899,3266.47
201564769,1,3267.74,-13.7209,24.3035,3268.6
201569963,1,3266.76,-13.115,23.5735,3267.74
201576449,1,3265.22,-13.1953,21.7894,3266.76
201581676,1,3262.95,-15.6119,17.8404,3265.22
201586894,1,3262.68,-13.4659,19.1676,3262.95
201592112,1,3261.31,-13.9701,17.4864,3262.68
201597331,1,3260.34,-13.6016,16.8687,3261.31
201602548,1,3259.4,-13.235999999999999,16.2836,3260.34
201608227,1,3258.2,-13.3511,15.1288,3259.4
201614772,1,3256.33,-14.6072,12.6439,3258.2
201619773,1,3254.72,-15.9172,10.4898,3256.33
201624774,1,3253.66,-15.9682,9.8436,3254.72
201629917,1,3253.71,-13.5435,11.9559,3253.66
201635166,1,3255.5,-7.36383,18.0881,3253.71
201640352,1,3255.54,-5.54555,19.0599,3255.5
201645595,1,3254.76,-5.68236,17.7884,3255.54
201650789,1,3254.05,-5.72031,16.7197,3254.76
201657275,1,3251.96,-8.51628,12.4234,3254.05
201662505,1,3250.02,-11.2035,8.7237,3251.96
201667723,1,3248.86,-12.0402,7.28723,3250.02
201672942,1,3248.45,-11.1605,7.8331,3248.86
201678159,1,3249.17,-7.85732,11.0293,3248.45
201683378,1,3245.93,-13.5714,4.054130000000001,3249.17
201688594,1,3243.07,-18.1501,-1.25787,3245.93
201695602,1,3237.7,-27.2931,-11.2332,3243.07
201700603,1,3231.85,-37.7261,-22.092,3237.7
201705604,1,3226.66,-46.0178,-29.9891,3231.85
201710746,1,3221.78,-53.0051,-35.9792,3226.66
201715994,1,3216.0,-61.4057,-43.1553,3221.78
201721367,1,3210.5,-68.4521,-48.3721,3216.0
201726424,1,3206.17,-72.6396,-50.2782,3210.5
201731618,1,3201.52,-77.0555,-52.277,3206.17
201738102,1,3196.38,-80.545,-52.3781,3201.52
201743330,1,3192.76,-81.7388,-50.6284,3196.38
201748549,1,3189.31,-82.2959,-48.2771,3192.76
201753766,1,3186.07,-82.23100000000001,-45.3746,3189.31
201758985,1,3183.19,-81.2069,-41.5789,3186.07
201764202,1,3180.4,-79.9232,-37.7161,3183.19
201769421,1,3177.56,-78.7057,-34.1511,3180.4
201776428,1,3174.05,-76.3797,-28.9158,3177.56
201781429,1,3172.17,-73.3028,-23.9025,3174.05
201787382,1,3169.97,-69.7789,-18.4516,3172.17
201792383,1,3168.58,-65.8785,-13.1256,3169.97
201797384,1,3167.07,-62.4265,-8.58467,3168.58
201802526,1,3165.34,-59.4931,-4.85382,3167.07
201809746,1,3163.0,-55.3988,0.0309911,3165.34
201817339,1,3160.82,-50.9176,4.9051800000000005,3163.0
201822340,1,3159.69,-47.4609,8.393419999999999,3160.82
201827341,1,3158.62,-44.1005,11.5889,3159.69
201832483,1,3157.66,-40.5947,14.7615,3158.62
201837924,1,3156.55,-37.3806,17.3938,3157.66
201842928,1,3155.53,-34.5864,19.4904,3156.55
201848146,1,3154.54,-31.7535,21.4751,3155.53
201853363,1,3153.63,-28.9564,23.3089,3154.54
201860034,1,3152.22,-26.3162,24.4983,3153.63
201865263,1,3151.01,-24.6865,24.8636,3152.22
201870505,1,3149.8,-23.224,25.0233,3151.01
201875700,1,3148.49,-22.2184,24.6968,3149.8
201880917,1,3147.08,-21.4919,24.0527,3148.49
201886135,1,3145.68,-20.8632,23.3376,3147.08
201891378,1,3144.28,-20.3492,22.5369,3145.68
201898360,1,3142.52,-19.6226,21.5994,3144.28
201903361,1,3140.93,-19.8936,20.0881,3142.52
201908362,1,3139.4,-20.0601,18.7759,3140.93
201913505,1,3137.81,-20.3593,17.369,3139.4
201918755,1,3136.18,-20.7099,15.9654,3137.81
201923943,1,3134.63,-20.9783,14.7507,3136.18
201929160,1,3133.12,-21.1382,13.7085,3134.63
201934377,1,3131.49,-21.5791,12.4152,3133.12
201940864,1,3129.44,-22.2578,10.7746,3131.49
201946737,1,3127.43,-23.201999999999998,9.0341,3129.44
201951783,1,3125.56,-24.287,7.33126,3127.43
201956978,1,3123.71,-25.2305,5.8708,3125.56
201962196,1,3121.85,-26.0946,4.573840000000001,3123.71
201967413,1,3120.04,-26.8319,3.49151,3121.85
201972656,1,3118.28,-27.3965,2.6623,3120.04
201979628,1,3116.17,-27.6409,2.18816,3118.28
201984629,1,3114.55,-28.0006,1.6693900000000002,3116.17
201989630,1,3113.08,-28.0143,1.56044,3114.55
201994773,1,3111.66,-27.8652,1.63551,3113.08
202000021,1,3110.12,-27.915,1.48464,3111.66
202005209,1,3108.67,-27.8511,1.46994,3110.12
202010427,1,3107.13,-27.9135,1.3144,3108.67
202015645,1,3105.46,-28.2691,0.8425020000000001,3107.13
202022130,1,3103.33,-28.8649,0.12294100000000001,3105.46
202027359,1,3101.64,-29.2255,-0.282869,3103.33
202032601,1,3099.75,-29.9918,-1.11323,3101.64
202037795,1,3097.89,-30.7227,-1.85763,3099.75
202043013,1,3095.86,-31.6992,-2.82944,3097.89
202048231,1,3093.72,-32.8633,-3.95267,3095.86
202053474,1,3091.54,-34.0471,-5.03252,3093.72
202060456,1,3088.81,-35.1379,-5.8467,3091.54
202065457,1,3086.78,-35.9473,-6.410019999999999,3088.81
202070458,1,3084.83,-36.5134,-6.673780000000001,3086.78
202075602,1,3083.22,-36.2025,-5.94735,3084.83
202080850,1,3082.18,-34.5634,-3.7869300000000004,3083.22
202086038,1,3082.2,-30.6988,0.709368,3082.18
202091257,1,3081.73,-28.1005,3.54756,3082.2
202096475,1,3080.47,-27.4179,4.09623,3081.73
202102959,1,3078.92,-26.646,4.65537,3080.47
202108187,1,3080.89,-18.8851,12.96,3078.92
202113430,1,3087.59,-1.1302,31.8235,3080.89
202118624,1,3090.16,6.26196,38.1684,3087.59
202123848,1,3093.62,15.1401,45.7552,3092.7
202129072,1,3098.48,26.4336,55.5776,3106.73
202134319,1,3099.97,29.4228,55.626000000000005,3136.62
202141290,1,3098.17,24.5212,45.9285,3146.85
202146291,1,3096.58,20.4254,38.8329,3131.17
202151292,1,3097.27,21.5216,37.8576,3119.86
202156451,1,3098.6,23.8458,38.2502,3122.96
202161701,1,3099.55,25.0605,37.3518,3129.78
202166889,1,3097.01,18.3589,27.7807,3134.0
202172289,1,3094.59,12.1838,19.2745,3115.96
202177317,1,3089.94,1.3918,6.20749,3103.29
202183813,1,3084.07,-11.5001,-8.50323,3090.21
202189039,1,3077.8,-24.5172,-22.3996,3084.07
202194281,1,3072.14,-35.3261,-33.0396,3077.8
202199474,1,3066.82,-44.6981,-41.5088,3072.14
202204692,1,3063.64,-48.5838,-43.3752,3066.82
202209911,1,3060.52,-51.963,-44.5723,3063.64
202215153,1,3058.92,-51.6267,-41.5802,3060.52
202222135,1,3056.43,-51.8789,-38.6485,3058.92
202227136,1,3054.75,-51.5867,-36.1538,3056.43
202232137,1,3053.05,-51.2577,-33.757,3054.75
202237280,1,3050.17,-53.3943,-34.178000000000004,3053.05
202242528,1,3046.27,-57.4866,-36.7,3050.17
202247716,1,3041.37,-63.5386,-41.2881,3046.27
202252935,1,3036.36,-69.25,-45.1936,3041.37
202258152,1,3030.6,-76.1621,-50.2053,3036.36
202264633,1,3025.1,-80.4754,-51.3666,3030.6
202269863,1,3018.22,-88.8597,-57.625,3025.1
202275106,1,3011.76,-95.6162,-61.7174,3018.22
202280300,1,3006.26,-99.8343,-62.8331,3011.76
202285701,1,3001.99,-100.374,-59.6071,3006.26
202290736,1,2998.6,-99.4007,-55.163000000000004,3001.99
202295977,1,2995.71,-96.8867,-49.1362,2998.6
202303429,1,2992.43,-91.5027,-39.1588,2995.71
202308430,1,2989.76,-88.949,-34.1553,2992.43
202313431,1,2989.06,-82.1179,-24.721999999999998,2989.76
202318572,1,2988.86,-74.3175,-14.7099,2989.06
202323821,1,2986.79,-70.9182,-10.0979,2988.86
202329011,1,2984.97,-67.2645,-5.477869999999999,2986.79
202334228,1,2983.64,-62.5898,0.0198574,2984.97
202339445,1,2985.62,-50.8065,13.0825,2983.64
202345930,1,2989.32,-34.4436,30.2321,2985.62
202351159,1,2994.76,-16.7748,47.9865,2989.32
202356401,1,3001.18,1.83923,65.7479,2994.76
202361597,1,3003.39,9.77923,70.7484,3001.58
202366821,1,3002.34,9.83106,66.6553,3009.24
202372040,1,3000.83,8.65818,61.4427,3008.25
202377280,1,2999.91,8.655669999999999,57.8301,3005.53
202384264,1,2998.08,7.0578899999999996,51.6046,3004.61
202389265,1,2997.16,6.711869999999999,48.3226,3001.34
202394266,1,2997.22,8.408380000000001,47.4756,3000.11
202399414,1,2999.27,14.3143,51.2711,3001.7
202404667,1,3000.97,18.9741,53.4185,3011.17
202409859,1,3002.91,23.7052,55.5809,3021.21
202415081,1,3005.8,30.1192,59.4247,3033.71
202420303,1,3005.3,28.4366,54.0645,3054.79
202426797,1,3001.53,19.2297,39.9978,3049.24
202432019,1,2996.96,8.80438,26.1346,3022.3
202437253,1,2991.4,-3.26968,11.2616,3001.79
202442440,1,2986.17,-13.956,-1.2023,2991.4
202447658,1,2980.35,-25.2933,-13.6771,2986.17
202452876,1,2974.8,-35.3325,-23.9919,2980.35
202458119,1,2969.05,-45.1754,-33.4907,2974.8
202465100,1,2963.39,-52.9341,-39.4597,2969.05
202470102,1,2959.32,-57.8719,-42.6835,2963.39
202475103,1,2955.03,-62.9126,-45.8419,2959.32
202480245,1,2951.84,-64.9702,-45.4817,2955.03
202485494,1,2951.21,-61.0095,-38.4375,2951.84
202490681,1,2949.98,-58.5836,-33.5385,2951.21
202495899,1,2949.22,-55.0501,-27.651,2949.98
202501117,1,2948.02,-52.6096,-23.3171,2949.22
202507799,1,2943.99,-55.2109,-24.4654,2948.02
202512831,1,2941.16,-56.4132,-24.4152,2943.99
202518074,1,2937.8,-58.4562,-25.2429,2941.16
202523267,1,2934.73,-59.7796,-25.2548,2937.8
202528486,1,2930.48,-63.4353,-27.8197,2934.73
202533703,1,2927.84,-63.223,-25.9512,2930.48
202538946,1,2924.96,-63.4784,-24.7096,2927.84
202545927,1,2922.28,-61.191,-20.2797,2924.96
202550928,1,2919.95,-60.4196,-18.2894,2922.28
202555929,1,2917.24,-60.4717,-17.3178,2919.95
202561074,1,2914.03,-61.4603,-17.4151,2917.24
202566322,1,2911.44,-60.8475,-15.7168,2914.03
202571509,1,2909.1,-59.7844,-13.6346,2911.44
202576727,1,2907.15,-57.7596,-10.5889,2909.1
202581946,1,2905.93,-54.1945,-6.0102199999999995,2907.15
202588431,1,2903.72,-51.6528,-2.76687,2905.93
202593660,1,2901.58,-50.4535,-1.27911,2903.72
202598902,1,2899.39,-49.4368,-0.0804119,2901.58
202604096,1,2897.12,-48.7698,0.661972,2899.39
202609315,1,2895.22,-47.2183,2.34032,2897.12
202614532,1,2893.63,-45.0831,4.56785,2895.22
202619958,1,2892.61,-41.6041,8.143510000000001,2893.63
202626757,1,2891.83,-36.5075,13.1526,2892.61
202631758,1,2892.42,-30.4576,19.0817,2891.83
202636759,1,2893.47,-23.7494,25.4081,2892.42
202641902,1,2895.22,-15.8982,32.6205,2893.47
202647149,1,2897.64,-7.01308,40.5342,2895.22
202652337,1,2899.46,-0.185041,45.7615,2897.64
202657555,1,2899.78,2.84718,46.4343,2899.46
202662775,1,2898.98,3.0540700000000003,43.933,2900.49
202669262,1,2896.71,0.247273,37.6695,2899.64
202674491,1,2894.39,-3.04458,31.8238,2896.63
202679730,1,2892.37,-5.58231,27.1544,2894.39
202684924,1,2889.6,-9.76105,20.9708,2892.37
202690142,1,2886.77,-13.8494,15.2157,2889.6
202695360,1,2883.98,-17.6519,10.1107,2886.77
202700603,1,2881.83,-19.8487,7.0819,2883.98
202707584,1,2878.79,-23.0641,2.9900700000000002,2881.83
202712585,1,2875.36,-27.9116,-2.52051,2878.79
202717586,1,2872.22,-31.8492,-6.72167,2875.36
202722728,1,2869.86,-33.738,-8.42154,2872.22
202727978,1,2868.28,-33.6945,-7.87995,2869.86
202733155,1,2868.66,-29.3537,-2.6198200000000003,2868.28
202738382,1,2870.42,-22.1015,5.57341,2868.66
202743601,1,2871.74,-16.285,11.6996,2870.42
202750087,1,2872.41,-11.7025,15.927,2871.74
202755317,1,2871.36,-11.8638,14.8157,2872.41
202760560,1,2870.64,-11.3345,14.5327,2871.36
202765754,1,2868.46,-14.1437,10.5899,2870.64
202770971,1,2865.53,-18.4555,5.19625,2868.46
202776190,1,2862.74,-22.237,0.702519,2865.53
202781432,1,2859.68,-26.381999999999998,-3.93318,2862.74
202788414,1,2856.57,-29.4605,-7.02398,2859.68
202793415,1,2855.21,-29.4707,-6.640439999999999,2856.57
202798416,1,2854.64,-27.7308,-4.34779,2855.21
202803559,1,2854.49,-25.0813,-1.17212,2854.64
202808807,1,2854.09,-23.0642,1.12689,2854.49
202813995,1,2853.22,-22.2976,1.91083,2854.09
202819213,1,2853.05,-19.9455,4.40601,2853.22
202824431,1,2851.74,-20.2914,3.763,2853.05
202830916,1,2849.78,-21.4692,2.1897900000000003,2851.74
202836144,1,2848.32,-22.0798,1.38655,2849.78
202842009,1,2846.46,-23.2422,0.013728299999999999,2848.32
202847010,1,2844.03,-26.0122,-3.04415,2846.46
202852011,1,2841.62,-28.5545,-5.68157,2844.03
202857154,1,2838.99,-31.3824,-8.48351,2841.62
202862396,1,2836.54,-33.5526,-10.3893,2838.99
202869378,1,2833.03,-36.8253,-13.1951,2836.54
202874379,1,2830.9,-38.0139,-13.7633,2833.03
202879380,1,2830.41,-35.4743,-10.1877,2830.9
202884523,1,2831.25,-30.0105,-3.56759,2830.41
202889771,1,2830.74,-27.7901,-0.902733,2831.25
202894960,1,2830.66,-24.8165,2.44263,2830.74
202900177,1,2831.2,-20.552,7.027539999999999,2830.66
202905395,1,2831.41,-17.3187,10.2025,2831.2
202911880,1,2830.79,-15.5702,11.402999999999999,2831.41
202917108,1,2829.0,-17.1308,9.00981,2830.79
202922351,1,2827.7,-17.5568,8.01115,2829.0
202927545,1,2825.89,-19.1522,5.78586,2827.7
202932762,1,2823.08,-22.8649,1.33749,2825.89
202937980,1,2818.45,-30.3993,-7.08562,2823.08
202943223,1,2813.71,-37.7008,-14.7617,2818.45
202950205,1,2810.18,-40.6519,-16.875999999999998,2813.71
202955206,1,2809.49,-38.4083,-13.455,2810.18
202960207,1,2808.75,-36.3459,-10.4239,2809.49
202965350,1,2808.32,-33.6224,-6.818060000000001,2808.75
202970597,1,2808.32,-30.0086,-2.42326,2808.32
202975786,1,2808.08,-27.21,0.814752,2808.32
202981003,1,2807.34,-25.6027,2.54853,2808.08
202986222,1,2806.44,-24.4486,3.6791099999999997,2807.34
202992706,1,2805.25,-23.3383,4.6426,2806.44
202997934,1,2803.98,-23.1811,4.54437,2805.25
