highG_data.timeStamp_highG,has_highG_data,highG_data.ax,highG_data.ay,highG_data.az
202857154,1,0.814453,-0.6367189999999999,-0.253906
202859761,1,0.814453,-0.611328,-0.166016
202862395,1,0.824219,-0.570312,-0.09960939999999999
202864979,1,0.8652340000000001,-0.617188,-0.1875
202869377,1,0.9707030000000001,-0.957031,-0.7070310000000001
202871476,1,0.9667969999999999,-0.832031,-0.585938
202874087,1,0.9746090000000001,-0.7617189999999999,-0.5117189999999999
202876695,1,0.9707030000000001,-0.7128909999999999,-0.517578
202879306,1,0.910156,-0.6152340000000001,-0.347656
202881914,1,1.01562,-0.289062,-0.31054699999999996
202884522,1,1.16602,-0.220703,-0.6054689999999999
202887131,1,1.15234,-0.136719,-0.6816409999999999
202889740,1,0.957031,0.0644531,-0.240234
202892350,1,0.910156,0.11914100000000001,-0.10546900000000001
202894959,1,0.90625,0.214844,-0.08398439999999999
202897567,1,0.9785159999999999,0.441406,-0.1875
202900176,1,1.00391,0.5625,-0.29492199999999996
202902810,1,1.03516,0.6933590000000001,-0.353516
202905394,1,1.0293,0.867188,-0.275391
202909791,1,1.33594,1.0117200000000002,-0.472656
202911890,1,1.52539,1.0195299999999998,-0.5996090000000001
202914499,1,1.32031,0.7617189999999999,-0.439453
202917107,1,0.9902340000000001,0.291016,-0.146484
202919716,1,0.9394530000000001,0.183594,-0.09570310000000001
202922326,1,0.902344,0.0410156,-0.06054690000000001
202924934,1,0.984375,0.0234375,-0.10351600000000001
202927544,1,1.375,0.134766,-0.232422
202930153,1,1.2617200000000002,-0.146484,-0.324219
202932762,1,0.933594,-0.335938,-0.201172
202935370,1,0.654297,-0.476562,-0.0703125
202937979,1,0.365234,-0.642578,0.0390625
202940588,1,0.22656199999999999,-0.6875,0.0703125
202943222,1,0.12109400000000001,-0.7558590000000001,0.0859375
202945806,1,-0.027343799999999998,-0.820312,0.0820312
202950204,1,-0.140625,-0.9082030000000001,-0.00976562
202952755,1,-0.248047,-0.8378909999999999,-0.0371094
202955106,1,-0.398438,-0.734375,-0.0351562
202957522,1,-0.431641,-0.689453,-0.0253906
202960131,1,-0.443359,-0.6503909999999999,-0.0175781
202962739,1,-0.5,-0.6367189999999999,-0.0332031
202965349,1,-0.544922,-0.6445310000000001,-0.07617189999999999
202967958,1,-0.5898439999999999,-0.658203,-0.111328
202970566,1,-0.6152340000000001,-0.664062,-0.171875
202973175,1,-0.648438,-0.6660159999999999,-0.248047
202975786,1,-0.6503909999999999,-0.617188,-0.240234
202978394,1,-0.6191409999999999,-0.5039060000000001,-0.11523399999999999
202981002,1,-0.609375,-0.464844,-0.0664062
202983636,1,-0.6035159999999999,-0.431641,-0.03125
202986221,1,-0.5996090000000001,-0.394531,-0.00976562
202990617,1,-0.6289060000000001,-0.386719,-0.027343799999999998
202992716,1,-0.640625,-0.384766,-0.0332031
202995324,1,-0.6601560000000001,-0.367188,-0.078125
202997934,1,-0.6601560000000001,-0.347656,-0.0664062
203000542,1,-0.65625,-0.324219,-0.03125
203003151,1,-0.6933590000000001,-0.275391,-0.0742188
203005760,1,-0.7148439999999999,-0.24218800000000001,-0.09570310000000001
203008370,1,-0.7304689999999999,-0.222656,-0.128906
203010980,1,-0.789062,-0.169922,-0.318359
203013587,1,-0.763672,-0.15625,-0.271484
203016196,1,-0.7402340000000001,-0.14843800000000001,-0.177734
203018806,1,-0.765625,-0.0820312,-0.111328
203021415,1,-0.779297,-0.0175781,-0.10546900000000001
203024048,1,-0.789062,0.0644531,-0.0976562
203026633,1,-0.7441409999999999,0.144531,-0.05664059999999999
203031031,1,-0.732422,0.25,-0.0429688
203033130,1,-0.7714840000000001,0.296875,-0.05273440000000001
203035740,1,-0.7910159999999999,0.359375,-0.0703125
203038349,1,-0.8085939999999999,0.439453,-0.0976562
203040960,1,-0.7851560000000001,0.470703,-0.08398439999999999
203043569,1,-0.726562,0.492188,-0.0644531
203046178,1,-0.7070310000000001,0.533203,-0.0507812
203048787,1,-0.701172,0.546875,-0.0332031
203051395,1,-0.6835939999999999,0.5527340000000001,0.013671899999999999
203054004,1,-0.6757810000000001,0.5429689999999999,0.019531200000000002
203056614,1,-0.6757810000000001,0.5429689999999999,0.0175781
203059222,1,-0.685547,0.5722659999999999,0.0078125
203062277,1,-0.6933590000000001,0.595703,-0.00585938
203064660,1,-0.701172,0.623047,-0.0429688
203067051,1,-0.7089840000000001,0.6308590000000001,-0.08007810000000001
203071447,1,-0.7441409999999999,0.6835939999999999,-0.208984
203073542,1,-0.789062,0.6972659999999999,-0.26367199999999996
203076152,1,-0.7539060000000001,0.5351560000000001,-0.177734
203078762,1,-0.7246090000000001,0.433594,-0.111328
203081372,1,-0.710938,0.359375,-0.07226560000000001
203083981,1,-0.7148439999999999,0.29882800000000004,-0.0390625
203086589,1,-0.7460939999999999,0.292969,-0.0488281
203089199,1,-0.7617189999999999,0.26757800000000004,-0.05273440000000001
203091807,1,-0.8652340000000001,0.220703,-0.177734
203094417,1,-0.953125,0.238281,-0.28125
203097025,1,-0.9472659999999999,0.236328,-0.26757800000000004
203099635,1,-0.988281,0.25195300000000004,-0.1875
203102242,1,-1.0117200000000002,0.269531,-0.175781
203104876,1,-0.814453,0.244141,-0.015625
203107461,1,-0.765625,0.269531,0.027343799999999998
203111858,1,-0.765625,0.384766,-0.015625
203113957,1,-0.75,0.427734,-0.00195312
203116566,1,-0.9042969999999999,0.648438,-0.03125
203119175,1,-0.8652340000000001,0.6992189999999999,-0.03125
203121785,1,-0.8417969999999999,0.75,-0.0546875
203124393,1,-0.7382810000000001,0.814453,-0.0175781
203127003,1,-0.625,0.8339840000000001,-0.00195312
203129611,1,-0.5507810000000001,0.8496090000000001,0.00390625
203132222,1,-0.427734,0.886719,-0.00976562
203134829,1,-0.400391,0.9121090000000001,-0.0585938
203137439,1,-0.34570300000000004,0.9433590000000001,-0.10351600000000001
203140047,1,-0.277344,1.00391,-0.10546900000000001
203142657,1,-0.26367199999999996,0.9941409999999999,-0.09179689999999999
203145290,1,-0.351562,0.988281,-0.138672
203147874,1,-0.36132800000000004,0.9628909999999999,-0.0976562
203152273,1,-0.490234,0.945312,-0.05664059999999999
203154372,1,-0.5820310000000001,0.9746090000000001,-0.14843800000000001
203156980,1,-0.689453,0.9375,-0.212891
203159589,1,-0.6777340000000001,0.867188,-0.09570310000000001
203162198,1,-0.6777340000000001,0.7871090000000001,-0.00195312
203164808,1,-0.7148439999999999,0.664062,0.0625
203167417,1,-0.734375,0.6132810000000001,0.0703125
203170026,1,-0.773438,0.5722659999999999,0.05273440000000001
203172635,1,-0.8378909999999999,0.457031,0.0234375
203175697,1,-0.8613280000000001,0.38867199999999996,0.00976562
203177852,1,-0.9082030000000001,0.287109,-0.00585938
203180463,1,-0.847656,0.24218800000000001,0.0078125
203183070,1,-0.894531,0.230469,0.0
203185705,1,-0.8027340000000001,0.175781,0.015625
203188289,1,-0.7695310000000001,0.154297,0.011718799999999998
203192686,1,-0.804688,0.173828,0.03125
203194785,1,-0.773438,0.185547,0.05273440000000001
203197395,1,-0.732422,0.16406199999999999,0.07617189999999999
203200006,1,-0.726562,0.19531199999999999,0.08007810000000001
203202613,1,-0.7128909999999999,0.259766,0.08789060000000001
203205222,1,-0.703125,0.308594,0.101562
203207832,1,-0.705078,0.271484,0.107422
203210442,1,-0.7070310000000001,0.273438,0.111328
203213051,1,-0.7285159999999999,0.38867199999999996,0.0976562
203215662,1,-0.689453,0.439453,0.0976562
203218271,1,-0.695312,0.435547,0.109375
203220886,1,-0.7460939999999999,0.292969,0.125
203223496,1,-0.7460939999999999,0.214844,0.134766
203226131,1,-0.689453,0.296875,0.152344
203228716,1,-0.6875,0.24218800000000001,0.166016
203233102,1,-0.7226560000000001,0.150391,0.197266
203235213,1,-0.6972659999999999,0.162109,0.203125
203237821,1,-0.6992189999999999,0.183594,0.203125
203240432,1,-0.679688,0.199219,0.191406
203243036,1,-0.6875,0.205078,0.1875
203245645,1,-0.701172,0.26367199999999996,0.228516
203248251,1,-0.7910159999999999,0.29492199999999996,0.236328
203250861,1,-0.7597659999999999,0.394531,0.1875
203253463,1,-0.78125,0.439453,0.177734
203256073,1,-0.736328,0.494141,0.185547
203258681,1,-0.53125,0.703125,0.162109
203261290,1,-0.5214840000000001,0.751953,0.150391
203263899,1,-0.517578,0.796875,0.136719
203266533,1,-0.6035159999999999,0.9082030000000001,0.154297
203269118,1,-0.685547,0.9550780000000001,0.140625
203273514,1,-0.78125,0.964844,0.0390625
203275613,1,-0.8125,0.90625,-0.00195312
203278223,1,-0.914062,0.855469,-0.03125
203280833,1,-1.0195299999999998,0.798828,-0.0585938
203283441,1,-1.12109,0.736328,-0.138672
203286578,1,-1.20898,0.736328,-0.291016
203288896,1,-1.125,0.640625,-0.259766
203291310,1,-0.878906,0.40820300000000004,-0.107422
203293922,1,-0.847656,0.33007800000000004,-0.0488281
203296530,1,-0.835938,0.253906,0.0
203299140,1,-0.8300780000000001,0.136719,0.0292969
203301749,1,-0.9472659999999999,0.107422,-0.173828
203304357,1,-1.14062,0.13281199999999999,-0.5527340000000001
203306991,1,-1.55469,0.375,-1.1582
203309577,1,-1.40234,0.371094,-1.21094
203313973,1,-0.9589840000000001,0.1875,-1.0332
203316073,1,-0.810547,0.25,-0.7714840000000001
203318680,1,-0.498047,0.152344,-1.15039
203321289,1,-0.324219,0.0507812,-1.57031
203323898,1,-0.0585938,-0.12109400000000001,-1.23633
203326508,1,0.0292969,-0.19531199999999999,-1.1367200000000002
203329117,1,0.09960939999999999,-0.277344,-1.16602
203331726,1,0.09179689999999999,-0.5039060000000001,-1.05469
203334335,1,0.11328099999999999,-0.6191409999999999,-1.07812
203336943,1,0.128906,-0.6933590000000001,-1.00391
203339552,1,0.046875,-0.6777340000000001,-0.564453
203342161,1,-0.0234375,-0.6347659999999999,-0.39257800000000004
203344770,1,-0.0664062,-0.601562,-0.27929699999999996
203347404,1,-0.09179689999999999,-0.5722659999999999,-0.26757800000000004
203349989,1,-0.160156,-0.595703,-0.302734
203354386,1,-0.0820312,-0.765625,-1.0
203356485,1,-0.0703125,-0.8261719999999999,-1.44141
203359096,1,-0.234375,-0.7304689999999999,-1.38477
203361704,1,-0.365234,-0.6601560000000001,-1.18359
203364314,1,-0.554688,-0.5683590000000001,-0.7304689999999999
203366922,1,-0.7128909999999999,-0.595703,-0.9628909999999999
203370039,1,-0.6367189999999999,-0.847656,-1.24805
203372650,1,-0.386719,-0.9316409999999999,-0.894531
203375288,1,-0.234375,-0.9375,-0.59375
203377867,1,-0.429688,-1.0,-0.6367189999999999
203380476,1,-0.6152340000000001,-0.996094,-0.6523439999999999
203383085,1,-0.7246090000000001,-0.992188,-0.5625
203385694,1,-0.611328,-0.8339840000000001,-0.136719
203390306,1,-0.560547,-0.8007810000000001,-0.06835939999999999
203395300,1,-0.9472659999999999,-0.7246090000000001,-0.685547
203397399,1,-0.8652340000000001,-0.6523439999999999,-0.398438
203400007,1,-0.789062,-0.5429689999999999,-0.11718800000000001
203402617,1,-0.7910159999999999,-0.433594,-0.0175781
203405651,1,-0.859375,-0.220703,0.00195312
203408022,1,-1.02344,-0.0664062,-0.177734
203410460,1,-0.960938,0.140625,-0.238281
203413045,1,-0.8652340000000001,0.214844,-0.130859
203415654,1,-0.8066409999999999,0.324219,-0.08398439999999999
203418263,1,-0.773438,0.539062,-0.130859
203420872,1,-0.6972659999999999,0.623047,-0.128906
203423481,1,-0.59375,0.7070310000000001,-0.12109400000000001
203426091,1,-0.316406,0.8261719999999999,-0.107422
203428700,1,-0.15625,0.8535159999999999,-0.128906
203431333,1,-0.0234375,0.882812,-0.191406
203435705,1,0.162109,0.9375,-0.22656199999999999
203437804,1,0.25195300000000004,0.9238280000000001,-0.154297
203440415,1,0.339844,0.8964840000000001,-0.0703125
203443023,1,0.458984,0.871094,-0.00976562
203445633,1,0.501953,0.8613280000000001,-0.00585938
203448241,1,0.5507810000000001,0.8535159999999999,-0.00585938
203450851,1,0.580078,0.847656,-0.013671899999999999
203453459,1,0.5664060000000001,0.851562,-0.015625
203456069,1,0.560547,0.859375,-0.0234375
203458677,1,0.457031,0.898438,-0.0742188
203461287,1,0.359375,0.914062,-0.09570310000000001
203463896,1,0.320312,0.9042969999999999,-0.0976562
203466505,1,0.234375,0.9121090000000001,-0.0859375
203469114,1,0.171875,0.9121090000000001,-0.0625
203471747,1,0.107422,0.910156,-0.0546875
203476121,1,-0.109375,0.9277340000000001,-0.101562
203478221,1,-0.300781,0.953125,-0.22656199999999999
203480829,1,-0.464844,0.9433590000000001,-0.277344
203483439,1,-0.5878909999999999,0.8378909999999999,-0.08398439999999999
203486049,1,-0.6445310000000001,0.798828,-0.0410156
203488658,1,-0.7226560000000001,0.7558590000000001,-0.0253906
203491266,1,-1.02344,0.6933590000000001,-0.212891
203493876,1,-1.16602,0.6464840000000001,-0.328125
203496484,1,-1.16406,0.570312,-0.292969
203499094,1,-0.933594,0.28320300000000004,-0.10351600000000001
203501702,1,-0.875,0.191406,-0.05664059999999999
203504312,1,-0.84375,0.126953,-0.0253906
203506920,1,-0.8125,-0.0449219,0.015625
203509529,1,-0.8085939999999999,-0.08007810000000001,0.00390625
203512163,1,-1.1582,-0.130859,-0.269531
203516536,1,-1.03125,-0.134766,-0.193359
203518828,1,-0.9121090000000001,-0.13281199999999999,-0.101562
203521244,1,-0.8691409999999999,-0.123047,-0.05664059999999999
203523852,1,-0.8730469999999999,-0.228516,0.0546875
203526462,1,-0.917969,-0.26757800000000004,0.0625
203529071,1,-1.0507799999999998,-0.17968800000000001,-0.019531200000000002
203531679,1,-1.03711,-0.05664059999999999,-0.08789060000000001
203534288,1,-1.08398,0.0292969,-0.166016
203536898,1,-1.1054700000000002,0.167969,-0.175781
203539507,1,-0.933594,0.371094,-0.0078125
203542116,1,-0.847656,0.431641,0.00390625
203544725,1,-0.894531,0.607422,-0.09960939999999999
203547334,1,-1.17773,0.654297,-0.32617199999999996
203549945,1,-1.13477,0.640625,-0.230469
203552578,1,-0.9667969999999999,0.6152340000000001,-0.0488281
203556949,1,-1.02148,0.7402340000000001,-0.146484
203559044,1,-0.9863280000000001,0.796875,-0.169922
203561652,1,-0.9199219999999999,0.820312,-0.15625
203564262,1,-0.7441409999999999,0.7773439999999999,-0.0253906
203566872,1,-0.716797,0.7617189999999999,-0.00195312
203569482,1,-0.705078,0.767578,0.0
203572090,1,-0.736328,0.824219,-0.00976562
203574699,1,-0.679688,0.783203,-0.015625
203577308,1,-0.617188,0.710938,0.00976562
203579916,1,-0.5878909999999999,0.6347659999999999,0.0449219
203582525,1,-0.5820310000000001,0.591797,0.0585938
203585134,1,-0.6054689999999999,0.5820310000000001,0.07617189999999999
203587744,1,-0.607422,0.457031,0.08007810000000001
203590352,1,-0.6035159999999999,0.400391,0.08398439999999999
203592986,1,-0.6035159999999999,0.34375,0.107422
203597359,1,-0.6152340000000001,0.292969,0.162109
203599459,1,-0.654297,0.27929699999999996,0.197266
203602067,1,-0.679688,0.316406,0.222656
203604679,1,-0.626953,0.292969,0.212891
203607287,1,-0.5996090000000001,0.28320300000000004,0.207031
203609897,1,-0.564453,0.24218800000000001,0.248047
203612506,1,-0.632812,0.455078,0.335938
203615115,1,-0.6289060000000001,0.449219,0.29882800000000004
203617724,1,-0.576172,0.39257800000000004,0.25
203620332,1,-0.394531,0.474609,0.199219
203622941,1,-0.36132800000000004,0.5625,0.207031
203626020,1,-0.435547,0.8574219999999999,0.386719
203628354,1,-0.5429689999999999,0.9902340000000001,0.398438
203630768,1,-0.626953,1.04883,0.324219
203633401,1,-0.609375,0.949219,0.08007810000000001
203637775,1,-0.757812,0.8300780000000001,0.0234375
203639874,1,-0.7910159999999999,0.7851560000000001,0.011718799999999998
203642482,1,-0.8027340000000001,0.701172,0.0078125
203645093,1,-0.851562,0.484375,0.0
203647702,1,-0.878906,0.46875,0.0585938
203650310,1,-0.933594,0.5371090000000001,0.189453
203652918,1,-1.17773,0.5585939999999999,0.246094
203655528,1,-1.2207,0.533203,0.13281199999999999
203658136,1,-1.1445299999999998,0.447266,0.0234375
203660745,1,-0.972656,0.5527340000000001,-0.13281199999999999
203663354,1,-1.02734,0.5996090000000001,-0.29882800000000004
203665964,1,-1.16406,0.779297,-0.412109
203668572,1,-1.11914,0.8261719999999999,-0.46875
203671182,1,-1.02148,0.779297,-0.480469
203673815,1,-0.648438,0.6308590000000001,-0.255859
203678188,1,-0.544922,0.292969,-0.275391
203680287,1,-0.40429699999999996,0.25,-0.439453
203682896,1,-0.248047,0.197266,-0.9472659999999999
203685506,1,0.11328099999999999,0.162109,-2.5332
203688114,1,0.142578,0.046875,-2.37305
203690724,1,0.185547,-0.0644531,-1.9492200000000002
203693333,1,0.191406,-0.271484,-1.21484
203695941,1,0.162109,-0.39257800000000004,-1.03516
203698550,1,0.142578,-0.433594,-0.576172
203701159,1,0.107422,-0.423828,-0.398438
203703769,1,0.123047,-0.46875,-0.423828
203706377,1,0.351562,-0.560547,-0.46875
203708987,1,0.386719,-0.5117189999999999,-0.324219
203711595,1,0.478516,-0.482422,-0.257812
203714230,1,0.609375,-0.498047,-0.27929699999999996
203718601,1,0.46875,-0.78125,-0.6757810000000001
203720700,1,0.490234,-0.8183590000000001,-0.7714840000000001
203723309,1,0.466797,-0.794922,-0.6816409999999999
203725919,1,0.375,-0.7226560000000001,-0.394531
203728528,1,0.421875,-0.716797,-0.484375
203731137,1,0.449219,-0.7226560000000001,-0.607422
203733747,1,0.339844,-0.736328,-0.554688
203736355,1,0.302734,-0.7382810000000001,-0.488281
203739403,1,0.410156,-0.8125,-0.5566409999999999
203741768,1,0.5371090000000001,-0.929688,-0.734375
203744183,1,0.7246090000000001,-1.06445,-1.00586
203746792,1,0.886719,-0.8085939999999999,-0.734375
203749400,1,0.917969,-0.6152340000000001,-0.488281
203752010,1,0.9375,-0.457031,-0.34179699999999996
203754645,1,1.1367200000000002,-0.230469,-0.316406
203759454,1,1.3418,-0.255859,-0.32617199999999996
203761553,1,1.32031,-0.203125,-0.277344
203764163,1,1.06055,0.181641,-0.10546900000000001
203766774,1,0.980469,0.390625,-0.07226560000000001
203769383,1,0.9707030000000001,0.5585939999999999,-0.0585938
203771992,1,1.20508,1.03125,-0.107422
203774625,1,1.06641,0.917969,-0.06835939999999999
203777210,1,0.9472659999999999,0.8769530000000001,-0.00390625
203779819,1,0.8535159999999999,0.798828,0.0429688
203782428,1,0.8535159999999999,0.779297,0.027343799999999998
203785036,1,0.810547,0.5839840000000001,-0.00390625
203787648,1,0.798828,0.488281,0.0
203790257,1,0.798828,0.421875,0.013671899999999999
203792868,1,0.828125,0.33007800000000004,0.0507812
203795502,1,0.8378909999999999,0.255859,0.0703125
203799870,1,0.855469,0.0410156,0.0585938
203801976,1,0.8535159999999999,-0.0546875,0.0390625
203804594,1,0.851562,-0.11718800000000001,0.0507812
203807203,1,0.871094,-0.142578,0.0644531
203809814,1,0.8886719999999999,-0.19531199999999999,0.07617189999999999
203812423,1,0.875,-0.234375,0.0820312
203815031,1,0.8613280000000001,-0.246094,0.0859375
203817641,1,0.8300780000000001,-0.38867199999999996,0.11328099999999999
203820243,1,0.8085939999999999,-0.46875,0.128906
203822853,1,0.7089840000000001,-0.5625,0.136719
203825455,1,0.466797,-0.7226560000000001,0.158203
203828064,1,0.367188,-0.855469,0.150391
203830671,1,0.380859,-0.847656,0.13281199999999999
203833279,1,0.375,-0.7597659999999999,0.162109
203835912,1,0.39257800000000004,-0.859375,0.191406
203840295,1,0.5410159999999999,-1.125,0.191406
203842394,1,0.533203,-1.02148,0.177734
203845004,1,0.617188,-0.789062,0.197266
203848059,1,0.632812,-0.789062,0.193359
203850416,1,0.748047,-0.8535159999999999,0.146484
203852832,1,0.796875,-0.8164060000000001,0.08007810000000001
203855439,1,0.832031,-0.71875,0.0507812
203858048,1,0.9199219999999999,-0.585938,0.0429688
203860657,1,0.96875,-0.546875,0.0488281
203863267,1,1.04883,-0.5097659999999999,0.0175781
203865875,1,1.18164,-0.35742199999999996,-0.144531
203868485,1,1.07227,-0.347656,-0.167969
203871094,1,0.988281,-0.316406,-0.160156
203873703,1,0.9902340000000001,-0.335938,-0.171875
203876337,1,1.10352,-0.384766,-0.255859
203880708,1,1.2168,-0.445312,-0.4375
203882807,1,1.1054700000000002,-0.351562,-0.371094
203885415,1,0.9707030000000001,-0.289062,-0.318359
203888026,1,0.960938,-0.33007800000000004,-0.36132800000000004
203890635,1,1.04688,-0.347656,-0.7773439999999999
203893244,1,1.11914,-0.513672,-1.14844
203895853,1,0.996094,-0.632812,-1.09375
203898462,1,0.642578,-0.640625,-0.855469
203901071,1,0.5820310000000001,-0.6523439999999999,-1.15625
203903681,1,0.507812,-0.5839840000000001,-1.30273
203906290,1,0.257812,-0.474609,-1.32227
203908898,1,0.15625,-0.5039060000000001,-1.3945299999999998
203911506,1,0.0859375,-0.5097659999999999,-1.37305
203914115,1,0.015625,-0.433594,-0.9472659999999999
203916750,1,-0.0585938,-0.474609,-0.859375
203921123,1,-0.185547,-0.4375,-0.484375
203923221,1,-0.203125,-0.441406,-0.367188
203925831,1,-0.07617189999999999,-0.517578,-0.412109
203928440,1,0.0253906,-0.6503909999999999,-0.640625
203931048,1,0.244141,-0.779297,-0.6445310000000001
203933657,1,0.205078,-0.8417969999999999,-0.585938
203936267,1,0.25195300000000004,-0.9902340000000001,-0.669922
203938875,1,0.5058590000000001,-0.984375,-0.591797
203941484,1,0.445312,-0.783203,-0.365234
203944094,1,0.386719,-0.576172,-0.183594
203946703,1,0.289062,-0.160156,-0.126953
203949312,1,0.322266,0.152344,-0.453125
203951920,1,0.486328,0.478516,-0.8183590000000001
203954529,1,0.212891,0.449219,-0.5585939999999999
203957163,1,0.128906,0.40820300000000004,-0.414062
203961536,1,-0.0820312,0.28125,-0.322266
203963827,1,-0.167969,0.126953,-1.3554700000000002
203966245,1,-0.21875,0.0234375,-1.56641
203968853,1,-0.29882800000000004,0.0625,-1.53711
203971463,1,-0.304688,-0.0644531,-1.9492200000000002
203974072,1,-0.339844,-0.216797,-2.07422
203976680,1,-0.33007800000000004,-0.255859,-1.6816400000000002
203979290,1,-0.220703,-0.33007800000000004,-1.0293
203981899,1,-0.14843800000000001,-0.34570300000000004,-0.9277340000000001
203984508,1,-0.169922,-0.28320300000000004,-0.7382810000000001
203987117,1,-0.205078,-0.232422,-0.460938
203989726,1,-0.208984,-0.255859,-0.349609
203992334,1,-0.236328,-0.308594,-0.333984
203994943,1,-0.173828,-0.435547,-0.763672
203997577,1,-0.05273440000000001,-0.457031,-0.8925780000000001
204001950,1,0.00976562,-0.601562,-0.8925780000000001
204004042,1,0.0214844,-0.7695310000000001,-1.07617
204006652,1,0.246094,-0.75,-0.984375
204009260,1,0.544922,-0.638672,-0.7402340000000001
204011870,1,0.8222659999999999,-0.5683590000000001,-0.455078
204014479,1,0.9980469999999999,-0.498047,-0.492188
204017088,1,1.25977,-0.5,-0.6660159999999999
204019696,1,1.5293,-0.386719,-0.6992189999999999
204022306,1,1.4082,-0.32617199999999996,-0.494141
204024914,1,1.21094,-0.193359,-0.29882800000000004
204027524,1,1.1445299999999998,-0.0742188,-0.183594
204030132,1,1.21289,0.00585938,-0.214844
204032742,1,1.33594,0.205078,-0.273438
204035352,1,1.15625,0.253906,-0.13281199999999999
204037987,1,1.01562,0.185547,-0.0644531
204042357,1,0.9589840000000001,0.11523399999999999,-0.0585938
204044461,1,0.949219,-0.0703125,-0.0742188
204047071,1,0.914062,-0.125,-0.0625
204049680,1,0.871094,-0.11328099999999999,-0.0078125
204052291,1,0.8339840000000001,-0.162109,0.0371094
204054901,1,0.839844,-0.199219,0.0429688
204057510,1,0.8574219999999999,-0.292969,0.0390625
204060119,1,0.8769530000000001,-0.482422,-0.0449219
204062728,1,0.84375,-0.486328,-0.09570310000000001
204065338,1,0.8027340000000001,-0.458984,-0.05664059999999999
204067947,1,0.7910159999999999,-0.455078,0.011718799999999998
204070556,1,0.8164060000000001,-0.515625,-0.00585938
204073605,1,0.820312,-0.5625,-0.0292969
204075968,1,0.798828,-0.591797,-0.0371094
204078406,1,0.7851560000000001,-0.5742189999999999,-0.0234375
204082779,1,0.7753909999999999,-0.544922,0.0214844
204084883,1,0.773438,-0.5585939999999999,0.0332031
204087494,1,0.779297,-0.570312,0.0390625
204090100,1,0.78125,-0.5742189999999999,0.0390625
204092709,1,0.773438,-0.5625,0.0429688
204095318,1,0.773438,-0.548828,0.0410156
204097926,1,0.783203,-0.513672,0.0429688
204100533,1,0.8164060000000001,-0.425781,0.05664059999999999
204103142,1,0.8261719999999999,-0.378906,0.0664062
204105751,1,0.8300780000000001,-0.369141,0.0703125
204108361,1,0.824219,-0.400391,0.07226560000000001
204110970,1,0.828125,-0.402344,0.07617189999999999
204113579,1,0.824219,-0.435547,0.0898438
204116187,1,0.824219,-0.427734,0.111328
204118822,1,0.8261719999999999,-0.439453,0.144531
204123194,1,0.929688,-0.533203,0.158203
204125293,1,0.914062,-0.513672,0.220703
204127901,1,1.00781,-0.4375,0.355469
204130510,1,1.2070299999999998,-0.394531,0.484375
204133120,1,1.16016,-0.400391,0.320312
204135729,1,1.0117200000000002,-0.449219,0.167969
204138338,1,0.9472659999999999,-0.431641,0.125
204140946,1,0.9394530000000001,-0.427734,0.177734
204143555,1,0.902344,-0.515625,0.13281199999999999
204146165,1,0.8808590000000001,-0.570312,0.11523399999999999
204148774,1,0.890625,-0.638672,0.19531199999999999
204151382,1,0.917969,-0.626953,0.234375
204153991,1,1.0,-0.564453,0.220703
204156601,1,0.9433590000000001,-0.462891,0.160156
204159234,1,0.949219,-0.449219,0.08007810000000001
204163606,1,1.03906,-0.26757800000000004,0.03125
204165704,1,1.18359,-0.234375,0.0332031
204168316,1,1.30469,-0.21093800000000001,0.05273440000000001
204170924,1,1.25781,-0.19531199999999999,0.136719
204173534,1,1.10352,-0.142578,-0.0214844
204176142,1,1.10156,-0.06835939999999999,-0.181641
204178751,1,1.1445299999999998,0.08398439999999999,-0.26757800000000004
204181360,1,1.00391,-0.0078125,-0.234375
204184442,1,0.9199219999999999,-0.269531,-0.24218800000000001
204186774,1,0.804688,-0.5722659999999999,-0.271484
204189186,1,0.751953,-0.611328,-0.32617199999999996
204191797,1,0.705078,-0.6367189999999999,-0.423828
204194406,1,0.6972659999999999,-0.6835939999999999,-0.863281
204197014,1,0.5585939999999999,-0.671875,-0.875
204199648,1,0.398438,-0.6503909999999999,-0.8691409999999999
204204494,1,0.324219,-0.417969,-0.478516
204206593,1,0.35742199999999996,-0.488281,-0.626953
204209202,1,0.291016,-0.564453,-0.8964840000000001
204211811,1,0.12109400000000001,-0.53125,-0.7910159999999999
204214420,1,0.0332031,-0.474609,-0.564453
204217030,1,-0.06054690000000001,-0.419922,-0.35742199999999996
204219663,1,-0.253906,-0.480469,-0.53125
204222248,1,-0.339844,-0.539062,-0.7070310000000001
204224856,1,-0.419922,-0.539062,-0.7285159999999999
204227466,1,-0.40625,-0.382812,-0.332031
204230074,1,-0.402344,-0.369141,-0.335938
204232684,1,-0.5117189999999999,-0.412109,-0.544922
204235292,1,-0.539062,-0.40820300000000004,-0.533203
204237902,1,-0.517578,-0.378906,-0.39257800000000004
204240535,1,-0.529297,-0.37304699999999996,-0.302734
204244907,1,-0.6210939999999999,-0.472656,-0.6367189999999999
204247006,1,-0.65625,-0.5039060000000001,-0.84375
204249616,1,-0.6347659999999999,-0.496094,-0.8183590000000001
204252226,1,-0.570312,-0.40625,-0.240234
204254835,1,-0.591797,-0.425781,-0.271484
204257445,1,-0.5976560000000001,-0.472656,-0.478516
204260054,1,-0.6308590000000001,-0.501953,-0.6777340000000001
204262661,1,-0.664062,-0.5117189999999999,-0.65625
