lowG_data.timeStamp_lowG,has_lowG_data,lowG_data.ax,lowG_data.ay,lowG_data.az,lowG_data.gx,lowG_data.gy,lowG_data.gz,lowG_data.mx,lowG_data.my,lowG_data.mz
200323357,1,-0.548878,-0.953308,-0.133163,-4.025,3.0275,-5.39,0.12445999999999999,0.37506,-0.37114
200325967,1,-0.9189649999999999,-0.6037779999999999,-0.160735,-3.52625,2.03875,-5.69625,0.16562000000000002,0.35364,-0.41118000000000005
200328576,1,-0.586271,-0.516304,-0.04087,-4.0075,1.67125,-4.41,0.19376,0.3262,-0.40726
200331185,1,-0.099735,-0.474946,-0.015555000000000001,-3.6575,2.3275,-7.53375,0.2247,0.29581999999999997,-0.44142
200333794,1,-0.248087,-0.330315,0.135298,-5.81875,2.765,6.18625,0.22735999999999998,0.26838,-0.51366
200336404,1,-0.046299,-0.254736,0.084119,-6.93,3.35125,13.16,0.28658,0.31122,-0.5334
200339012,1,0.322934,-0.143533,0.097539,-7.14875,2.61625,17.0275,0.32886,0.27566,-0.55118
200341622,1,0.178608,-0.136762,0.093269,-5.95,4.59375,15.89,0.3619,0.175,-0.51156
200344230,1,0.180926,-0.047885000000000004,0.115473,-3.75375,2.835,-6.3175,0.4095,0.13202,-0.48258
200346840,1,0.12029200000000001,-0.192455,0.012322,-4.94375,4.0075,2.82625,0.44953999999999994,0.1099,-0.47236000000000006
200349448,1,0.338672,-0.052521000000000005,0.045994,-4.97875,1.3125,-3.71,0.4648,0.08876,-0.48972
200352058,1,0.8560129999999999,0.12139000000000001,-0.077836,-3.64,3.45625,-7.245,0.54068,0.06663999999999999,-0.42812
200354666,1,0.566629,0.140605,-0.015006,-4.01625,2.135,-4.68125,0.57148,0.04256,-0.39802
200357276,1,0.943609,0.012078,-0.11211800000000001,-3.745,2.07375,-5.64375,0.5719,0.0182,-0.40796
200359884,1,1.4183700000000001,-0.48690200000000006,-0.18446400000000002,-3.5525,1.63625,-4.87375,0.6066199999999999,0.014280000000000001,-0.38402
200363772,1,1.19225,0.43236800000000003,-0.108824,-1.4,1.3475,-19.9675,0.6574399999999999,-0.055020000000000006,-0.36302
200366381,1,1.07592,0.7062579999999999,-0.091561,-1.88125,1.68875,-16.6863,0.62762,-0.08428,-0.36456
200368991,1,1.6634099999999998,0.142862,-0.060267999999999995,-1.47875,1.085,-23.1262,0.66192,-0.03822,-0.3633
200371599,1,1.2117,0.215635,-0.46170900000000004,-5.005,8.2425,-3.255,0.65814,-0.15344000000000002,-0.31276
200374209,1,1.00375,0.46481999999999996,-0.648613,-4.97875,5.81875,-4.06,0.61936,-0.17765999999999998,-0.36372
200376817,1,1.17272,0.053252999999999995,-0.459086,-4.71625,-1.295,1.82875,0.63126,-0.1225,-0.37701999999999997
200379427,1,1.04749,0.500566,-0.463966,-4.19125,1.79375,-4.3575,0.6070399999999999,-0.23085999999999998,-0.39914
200382035,1,1.3185799999999999,0.48806099999999997,-0.676612,-3.71,1.68,-6.64125,0.57218,-0.25256,-0.37408
200385111,1,1.0906200000000001,0.35239699999999996,-0.681858,-6.85125,2.56375,13.3438,0.52164,-0.28265999999999997,-0.38374
200387255,1,0.598776,0.557357,-0.575596,-4.48,2.16125,-1.61875,0.46536000000000005,-0.2338,-0.45752
200389862,1,-0.245525,0.549488,-0.430782,-3.38625,6.44875,-14.6475,0.39494,-0.30968,-0.4333
200392471,1,0.310002,0.46878500000000006,-0.188551,-6.335,4.22625,8.93375,0.33376,-0.2989,-0.45528
200395081,1,-0.306464,0.291641,-0.019459,-4.12125,-0.00875,-8.4,0.26306,-0.22148,-0.52248
200397690,1,0.090158,-0.0488,0.094489,-5.32,4.9525,-0.88375,0.20761999999999997,-0.24821999999999997,-0.47963999999999996
200400298,1,-0.347395,0.012688,0.039467,-2.24875,4.24375,-13.5625,0.11984000000000002,-0.1862,-0.47908
200404184,1,0.053252999999999995,-1.66274,0.030378,-4.61125,3.1675,-1.8025,0.0455,-0.11508,-0.5201
200406795,1,-0.6053029999999999,-0.132248,0.086315,-3.92875,0.84,-4.7425,0.055720000000000006,-0.08736000000000001,-0.5243
200409404,1,-0.565104,0.079605,0.147925,-3.54375,2.1875,-6.8075,0.0385,-0.056839999999999995,-0.51856
200412013,1,-0.720166,0.20703400000000002,0.252418,-3.71875,1.98625,-5.6525,0.028560000000000002,-0.02338,-0.4991
200414622,1,-0.544181,0.7078439999999999,0.10803099999999999,-3.71875,1.84625,-12.2587,-0.0056,0.02114,-0.51394
200417232,1,-0.163053,-0.562176,0.139812,-2.38875,2.31,-10.9462,0.02982,0.056420000000000005,-0.47012
200419840,1,-0.8474729999999999,-0.224846,0.24271900000000002,-4.4975,5.635,-2.16125,0.036680000000000004,0.17276,-0.5108600000000001
200422450,1,-0.339221,-0.20550900000000002,0.135725,-2.14375,0.175,-10.4825,0.04942,0.14518,-0.5090399999999999
200425058,1,0.079849,-0.241621,0.163114,-2.42375,-2.3275,-10.2987,0.05628,0.17765999999999998,-0.48244
200427668,1,0.058803999999999995,-0.800991,0.100711,-5.99375,2.58125,10.7625,0.07364,0.23506,-0.43386
200430276,1,-0.644404,-1.1285,-0.020801,-2.23125,1.60125,-11.7075,0.05194,0.27061999999999997,-0.43232
200432886,1,-0.051362,-1.26685,-0.049654000000000004,-3.29,1.715,-8.9425,0.10332000000000001,0.30785999999999997,-0.40712
200435494,1,-0.234362,-1.06067,-0.176717,-4.025,3.15875,-7.46375,0.12474,0.41776,-0.37408
200438104,1,-0.071797,-1.48767,-0.155001,-3.82375,1.82875,-4.36625,0.13972,0.3654,-0.3479
200440712,1,0.183732,-1.70275,-0.21953899999999998,-4.05125,2.33625,-6.08125,0.15875999999999998,0.38654,-0.31836
200444599,1,0.149206,-1.9986,-0.281454,-3.535,4.13,-8.4525,0.17332,0.41748,-0.2884
200447218,1,0.140239,-1.9986,-0.2562,-2.835,0.77,-16.9137,0.18648,0.4326,-0.26474000000000003
200449828,1,0.42016800000000004,-1.99757,-0.34873699999999996,-5.29375,2.31875,4.17375,0.19166,0.43428,-0.25018
200452449,1,-0.398818,-1.8299400000000001,-0.578341,-2.975,-4.7425,-0.98,0.19516,0.44198000000000004,-0.19082000000000002
200455058,1,-0.402661,-1.9262,-0.560956,-3.4125,10.0538,-12.3813,0.20761999999999997,0.4389,-0.18816
200457673,1,-0.41705699999999996,-1.93285,-0.43169700000000005,-2.24875,-1.82875,-16.8438,0.21,0.51702,-0.23534000000000002
200460282,1,-0.263581,-1.89137,-0.44670299999999996,-2.58125,0.105,-8.58375,0.21644000000000002,0.4354,-0.24681999999999998
200462899,1,-0.33019299999999996,-1.72941,-0.270596,-4.1125,2.51125,-6.37,0.22441999999999998,0.43273999999999996,-0.23968000000000003
200465508,1,-0.135664,-1.7846799999999998,-0.414922,-3.6225,1.6975,-6.755,0.22708000000000003,0.4739,-0.28434
200468128,1,-0.49879700000000005,-1.4862600000000001,-0.295667,-3.66625,2.485,-5.6525,0.23534000000000002,0.40376,-0.2674
200470736,1,0.527833,-1.40398,-0.291458,-4.34875,1.89875,-5.635,0.21461999999999998,0.38318,-0.35154
200473347,1,0.036782999999999996,-1.24586,-0.0976,-3.98125,4.0775,-1.91625,0.24668,0.4095,-0.3948
200475957,1,0.024827000000000002,-0.979416,-0.30048600000000003,-2.695,-3.08,-6.965,0.2506,0.3227,-0.43428
200478564,1,0.14993800000000002,-0.527406,-0.014518000000000001,-0.32375,0.79625,-24.0275,0.2205,0.2919,-0.46284
200481172,1,-0.42571899999999996,-0.5203300000000001,-0.000366,-6.335,4.33125,10.3425,0.259,0.23365999999999998,-0.47292
200485078,1,0.283894,-0.259189,0.105103,-2.94875,-2.14375,-6.29125,0.266,0.1827,-0.52178
200487687,1,0.05185,-0.089365,0.128649,-3.9025,3.07125,-2.17875,0.2667,0.13874,-0.52682
200490270,1,-0.066063,-0.083814,0.079239,-5.0925,2.51125,-0.8225,0.25858000000000003,0.18186,-0.59514
200492878,1,-0.040504000000000005,-0.04453,0.13633499999999998,-3.66625,1.82,-6.46625,0.2373,0.077,-0.5971
200496004,1,-0.041968,-0.011468,0.020862000000000002,-5.46,2.40625,4.6725,0.24458000000000002,0.0483,-0.55118
200498297,1,-0.022265,-0.009516,0.112667,-3.54375,6.9475,-10.9987,0.23926,0.016659999999999998,-0.5653199999999999
200500711,1,-0.022692,-0.045811000000000004,0.056913,-4.59375,3.885,-5.46,0.22904000000000002,-0.0056,-0.56434
200503321,1,-0.03477,0.102358,0.093513,-5.74,3.56125,-3.675,0.22021999999999997,-0.03234,-0.55538
200505929,1,0.047885000000000004,0.058133000000000004,0.14743699999999998,-7.6825,2.9925,16.66,0.20215999999999998,-0.057679999999999995,-0.58086
200508539,1,-0.121024,-0.001586,0.171105,-5.39,-0.9975,5.52125,0.18424000000000001,-0.0112,-0.5789
200511147,1,-0.11028800000000001,0.08759600000000001,0.224419,-1.37375,0.39375,-19.985,0.1386,-0.11438,-0.55958
200513757,1,-0.084668,0.12980799999999998,0.273341,-1.89875,-2.73,-7.77875,0.15092,-0.13677999999999998,-0.5019
200516365,1,0.160613,0.314821,0.33171799999999996,-3.15875,3.14125,-12.4513,0.13314,-0.08666,-0.54376
200518975,1,-0.357338,-0.139507,0.253821,-4.26125,2.84375,-4.935,0.11732000000000001,-0.18186,-0.48398
200521583,1,-0.2013,0.274561,0.083143,-3.64875,2.14375,-6.0375,0.11704,-0.1421,-0.51254
200525470,1,0.40687,0.613721,0.19428499999999999,-3.78,1.84625,-5.04875,0.13762,-0.25144,-0.45402
200528080,1,-0.440725,1.2350700000000001,0.027694,-3.3425,5.01375,-6.58875,0.16254000000000002,-0.29791999999999996,-0.43582
200530689,1,0.7439560000000001,1.15034,0.409493,-3.325,-3.0975,-8.26875,0.21126,-0.33655999999999997,-0.41846000000000005
200533298,1,0.16842100000000002,1.29271,0.160857,-1.02375,2.37125,-24.64,0.26992,-0.30156,-0.44632
200535908,1,0.121451,1.60875,0.25742,-7.16625,3.84125,13.2388,0.3542,-0.38444,-0.36918
200538516,1,1.98091,1.1960899999999999,0.145973,-4.03375,-3.33375,-2.695,0.5010600000000001,-0.35196,-0.3605
200541126,1,1.48864,0.525088,0.040382,-3.01875,5.04,-8.89875,0.5691,-0.27944,-0.38766
200543734,1,1.9986,-0.24583000000000002,0.49532,-4.78625,3.2725,-1.365,0.64078,-0.17934,-0.3171
200546344,1,1.9986,-0.546804,-0.198738,-4.095,2.10875,-1.96,0.65422,-0.06986,-0.29708
200548952,1,1.74259,-1.38342,0.046116000000000004,-3.9025,2.24875,-5.06625,0.6426,0.057679999999999995,-0.34034000000000003
200551562,1,1.0722,-1.6440099999999997,0.023668,-3.7975,1.75875,-5.32,0.60438,0.17206,-0.33236
200554170,1,1.01187,-1.7982200000000002,0.092415,-3.77125,2.73875,-4.92625,0.5405399999999999,0.26754,-0.28531999999999996
200556780,1,0.628178,-1.98964,-0.256017,-3.1675,0.3325,-9.30125,0.44842,0.34048,-0.28154
200559388,1,0.37258800000000003,-1.9274799999999999,-0.093635,-3.85875,5.075,-15.1375,0.35504,0.38136,-0.27818000000000004
200561998,1,-0.871751,-1.7180000000000002,-0.194163,-6.9125,0.4375,11.6287,0.2674,0.39396,-0.32508000000000004
200565883,1,-0.523319,-1.9986,-0.126331,-2.94,5.25875,-16.3625,0.13398,0.38402,-0.28924
200568493,1,-1.4000700000000001,-1.9986,-0.14646099999999998,0.00875,0.18375,-21.245,0.06356,0.37338000000000005,-0.32802
200571101,1,-1.1884,-1.7478900000000002,-0.196969,-2.52,1.1375,-9.37125,0.06356,0.35686,-0.26796
200573711,1,-0.9799040000000001,-1.9278400000000002,-0.158661,-3.78,0.00875,-4.1825,0.0322,0.36204000000000003,-0.30898000000000003
200576319,1,-1.02334,-1.82683,-0.205021,-4.10375,2.17,-3.82375,0.0462,0.36302,-0.29414
200578929,1,-1.14491,-1.91418,-0.192821,-3.82375,1.12,-6.23,0.062439999999999996,0.44226000000000004,-0.28224
200581537,1,-0.9623360000000001,-1.55788,-0.15494000000000002,-3.36875,1.63625,-5.01375,0.084,0.39074000000000003,-0.2485
200584147,1,-1.02504,-1.80682,-0.262422,-4.34,1.47,-3.52625,0.08778,0.41048,-0.26264
200586755,1,-0.737002,-1.9986,-0.47756899999999997,-2.87,-0.2625,-7.1225,0.1561,0.50162,-0.23016
200589365,1,0.251747,-1.9645700000000001,-0.691496,-1.54875,1.12,-16.9225,0.20845999999999998,0.5026,-0.22414
200591973,1,0.532103,-1.8850799999999999,-0.956175,-6.2825,1.0325,9.40625,0.2807,0.43666000000000005,-0.20748000000000003
200594583,1,0.8929790000000001,-1.61284,-0.7732359999999999,-3.0275,-3.43875,-4.7075,0.39718000000000003,0.41118000000000005,-0.13902
200597192,1,1.1471,-1.57892,-0.808616,-4.52375,2.38875,8.42625,0.4669,0.37968,-0.16492
200599800,1,1.42472,-0.829966,-0.997533,-3.99875,0.21875,-2.45,0.53074,0.33264,-0.12502
200602409,1,1.40959,-0.732305,-1.24684,-3.66625,1.44375,-6.39625,0.5775,0.2751,-0.11717999999999999
200606744,1,1.28539,-0.060877999999999995,-1.53336,-2.275,5.25875,-16.485,0.6553399999999999,0.18494000000000002,-0.2051
200609102,1,1.30272,0.269986,-1.57722,-4.4975,1.11125,2.75625,0.6832,0.10542,-0.23281999999999997
200611514,1,1.10178,0.21606199999999998,-1.3176,-3.5,0.8925,-28.245,0.69496,0.0903,-0.28336
200614123,1,1.2076200000000001,0.46164799999999995,-1.60064,-7.0,3.12375,14.2975,0.67886,-0.027160000000000004,-0.30506
200616733,1,0.817522,0.7417600000000001,-1.76955,-4.9875,-0.02625,8.00625,0.6524,-0.13902,-0.34888
200619342,1,0.512034,0.727242,-1.2544600000000001,-1.2075,1.25125,-16.3888,0.595,-0.19488,-0.40096
200621950,1,0.40272199999999997,0.646417,-0.6722199999999999,-3.4825,-4.585,-6.02875,0.4613,-0.23212,-0.5202399999999999
200624559,1,0.558821,0.268644,-0.627141,-0.65625,2.6075,-20.8775,0.39326,-0.22105999999999998,-0.55328
200627169,1,0.640683,0.402539,-0.490623,-4.22625,1.75875,-3.01875,0.34636,-0.15652,-0.5529999999999999
200629778,1,0.17988900000000002,0.318786,-0.250954,-3.26375,1.98625,-8.2425,0.29581999999999997,-0.14587999999999998,-0.54306
200632386,1,0.030866,0.332633,-0.17793699999999998,-3.73625,3.01,-6.09875,0.2597,-0.1519,-0.53088
200634995,1,0.11205699999999999,0.582245,-0.281088,-3.9375,1.8025,-5.74,0.23548000000000002,-0.11578,-0.53704
200637605,1,0.093391,0.716933,-0.275171,-3.71875,1.7325,-5.495,0.21896,-0.091,-0.54166
200640214,1,-0.268034,0.49672299999999997,-0.036295,-3.28125,0.175,-1.995,0.20958000000000002,-0.0833,-0.52836
200642822,1,-0.124501,0.24034,0.32909499999999997,-2.10875,-3.0625,-7.735,0.19977999999999999,-0.07293999999999999,-0.53452
200646709,1,-0.361425,0.509411,0.225883,-4.7775,-1.3125,4.0425,0.18116,-0.0357,-0.5432
200649319,1,-0.565409,0.465247,0.092659,-2.65125,5.39,-12.5212,0.1253,-0.046060000000000004,-0.51366
200651928,1,-1.01047,-0.32696,0.091866,-2.205,5.31125,-21.8137,0.06622,-0.0238,-0.48832
200654536,1,-1.85483,0.38795999999999997,-0.09497699999999999,-4.13,8.05,-9.065,-0.0196,0.01456,-0.48804
200657145,1,-1.5186600000000001,-0.049776,-0.215513,-2.8875,2.8175,-9.44125,-0.04158,0.0602,-0.37128
200659755,1,-1.9986,-0.399123,-0.373442,-4.03375,1.1725,-3.6575,-0.08652,0.10234,-0.29834
200662364,1,-1.9972,-0.869189,-0.503128,-3.89375,1.89,-4.9,-0.1169,0.15694,-0.22414
200664972,1,-1.9986,-1.08635,-0.993751,-3.605,1.4,-5.565,-0.16534000000000001,0.16197999999999999,-0.18116
200667582,1,-1.91442,-0.836432,-1.2258,-1.07625,1.19875,-15.2163,-0.14868,0.15736,-0.03178
200670190,1,-1.9986,-0.49580799999999997,-1.8418299999999999,-4.43625,2.63375,0.83125,-0.15022,0.14784,0.03822
200672800,1,-1.5997299999999999,-0.72163,-1.65829,-4.2525,7.91875,-10.2113,-0.16548,0.1365,0.07812000000000001
200675408,1,-1.9986,-0.296338,-1.44369,-4.2175,5.6175,-5.565,-0.1162,0.19627999999999998,0.13355999999999998
200678018,1,-1.9986,0.30182800000000004,-1.075,-3.5175,4.19125,-3.43,-0.10066,0.11438,0.17388
200680626,1,-1.9986,-0.236131,-1.30156,-2.1,-2.91375,-11.9438,-0.11662,0.11872,0.17892
200683236,1,-1.9275400000000003,-0.6405,-1.0875700000000001,-2.35375,1.04125,-14.9275,-0.09842000000000001,0.11788,0.1638
200687121,1,-1.89655,-1.11398,-1.22787,-3.07125,1.68875,-8.51375,-0.11172,0.12376,0.08792
200689732,1,-1.9986,-0.458171,-1.48797,-3.9375,2.17,-5.705,-0.16758,0.12305999999999999,0.03248
200692341,1,-1.9986,-0.382836,-1.00314,-3.78875,2.02125,-5.67875,-0.14602,0.1029,-0.037239999999999995
200694950,1,-1.9986,-0.459879,-0.79056,-3.85,0.41125,0.35,-0.168,0.08358,-0.10626
200697560,1,-1.93565,-0.36728099999999997,-0.6098779999999999,-1.785,1.6625,-14.665,-0.15414,0.0609,-0.13104000000000002
200700169,1,-1.6602400000000002,-0.313296,-0.401319,-5.64375,1.365,7.44625,-0.15204,0.1183,-0.22931999999999997
200702777,1,-1.61369,-0.14213,-0.171959,-1.18125,-0.23625,-21.2537,-0.1358,0.0168,-0.23604
200705386,1,-1.51414,-0.0244,-0.055205,-1.02375,-1.8025,-14.6825,-0.1372,-0.02576,-0.3234
200707996,1,-1.3712799999999998,0.22881100000000001,-0.09625800000000001,-2.275,-2.625,-8.2775,-0.10765999999999999,-0.01526,-0.2814
200710605,1,-1.6577400000000002,0.909083,-0.285114,-4.34875,1.2075,-1.82,-0.10808,-0.14658,-0.33124000000000003
200713213,1,-1.82097,0.775066,-0.302682,-2.975,2.73,-13.7638,-0.09058,-0.21364,-0.3199
200715822,1,-1.40825,1.13954,-0.150731,-4.24375,1.82875,-3.66625,-0.0091,-0.2205,-0.31626
200718887,1,-0.9306770000000001,1.28863,-0.374601,-5.845,2.38875,14.3675,0.059079999999999994,-0.3192,-0.294
200721042,1,-0.052765,1.4235,-0.318359,-3.9375,2.275,-5.7925,0.1477,-0.43876000000000004,-0.21531999999999998
200723649,1,-0.758718,1.83171,-0.29639899999999997,-4.305,3.7625,-0.81375,0.24402,-0.48048,-0.17948
200727536,1,-0.193004,1.891,-0.368989,-4.9875,6.79,-1.98625,0.36904000000000003,-0.47908,-0.19977999999999999
200730145,1,0.656299,1.81749,-0.605791,-6.60625,2.24,9.96625,0.44982,-0.46508,-0.168
200732761,1,0.7776890000000001,1.3886,-0.5934689999999999,-0.805,1.77625,-17.6663,0.54572,-0.3654,-0.1288
200735370,1,0.8571719999999999,1.45095,-0.5175850000000001,-0.7,0.5425,-21.5863,0.6216,-0.36288000000000004,-0.0931
200737986,1,0.8927350000000001,1.29241,-0.5612,-4.47125,5.67875,-1.56625,0.62846,-0.29652,-0.06902
200740594,1,1.1339299999999999,0.85644,-0.599264,-4.165,1.44375,-3.98125,0.6843199999999999,-0.16898,-0.056139999999999995
200743201,1,1.11172,0.66673,-0.836432,-3.91125,1.28625,-4.03375,0.6805399999999999,-0.1869,-0.042839999999999996
200745811,1,0.9744139999999999,0.501115,-0.9399489999999999,-3.8675,2.33625,-5.7925,0.71414,-0.11662,-0.0057399999999999994
200748413,1,1.05182,0.146339,-0.8926129999999999,-3.66625,1.77625,-4.85625,0.7105,-0.05082,-0.00966
200751023,1,0.910852,0.11840099999999999,-1.2649,-4.26125,3.4475,-9.9925,0.70714,0.07896,-0.09043999999999999
200753627,1,0.818132,0.10900699999999999,-1.3842700000000001,-4.4275,3.19375,-1.4175,0.68348,0.10528,-0.10626
200756237,1,0.7552409999999999,-0.05429,-1.2010299999999998,-1.9075,1.05875,-22.2425,0.64344,0.18074,-0.17164000000000001
200758845,1,0.422608,-0.599691,-1.00906,-1.12,4.48875,-22.1462,0.57862,0.22105999999999998,-0.26124
200761455,1,0.097478,-0.496174,-0.772809,-5.5825,4.13,5.075,0.48468,0.23898000000000003,-0.4263
200764063,1,0.22448,-0.048739,-1.2806899999999999,-3.43,4.57625,-13.79,0.42741999999999997,0.20524,-0.48608
200767961,1,0.305732,0.188673,-0.594079,-4.40125,4.76875,-0.245,0.40208,0.12586,-0.51786
200770570,1,0.176229,-0.049714999999999995,-0.787754,-3.92875,1.81125,-4.97,0.40348,0.06286,-0.5257
200773180,1,0.06337899999999999,-0.318969,-1.26642,-3.57,1.98625,-6.7375,0.43232,0.00476,-0.52976
200775789,1,0.187697,-0.350689,-0.49599099999999996,-3.87625,1.98625,-6.04625,0.47096000000000005,-0.02646,-0.55678
200778398,1,0.8529629999999999,-0.136213,-0.105896,-3.85875,1.37375,1.155,0.48748,-0.03682,-0.53032
200781007,1,0.7454810000000001,-0.09211,-0.32879,-2.19625,1.12875,-20.0287,0.55888,-0.02576,-0.44982
200783616,1,0.815021,-0.5646770000000001,-0.081313,-2.0125,1.58375,-16.4325,0.58534,-0.00364,-0.46298
200786225,1,1.30308,-0.386313,0.063501,-1.40875,1.82875,-18.55,0.57806,0.02506,-0.43106000000000005
200788834,1,1.33389,-0.853085,-0.033306,-6.3525,8.2775,2.49375,0.61824,0.1176,-0.38094
200791443,1,1.05091,-0.9489770000000001,-0.045872,-6.4925,2.47625,12.075,0.6200600000000001,0.0798,-0.32242
200794052,1,1.0936700000000001,-0.881999,-0.06691699999999999,-4.38375,2.44125,-2.905,0.61558,0.09912,-0.36554000000000003
200796661,1,1.47193,-0.854793,0.026169,-3.52625,0.60375,-5.11,0.61698,0.10444,-0.3633
200799270,1,1.12386,-0.866078,-0.013908000000000002,-3.59625,1.995,-7.81375,0.6140399999999999,0.16058,-0.34496
200801879,1,1.0567600000000001,-0.794708,-0.0732,-3.47375,2.23125,-6.74625,0.61222,0.10555999999999999,-0.3766
200804490,1,1.08415,-0.791963,-0.06325700000000001,-4.06,1.91625,-5.39875,0.60452,0.10094,-0.3416
200808373,1,1.23787,-0.6375109999999999,-0.066673,-4.1125,-1.21625,-6.22125,0.5979399999999999,0.09534,-0.37898000000000004
200810981,1,0.9412299999999999,-0.6886899999999999,-0.010065000000000001,-1.68,1.23375,-22.1812,0.58772,0.08484,-0.4536
200813590,1,1.00217,0.013725,-0.071492,-2.86125,5.4775,-15.26,0.57526,0.07756,-0.4172
200816201,1,0.973194,-0.297985,0.138409,-1.91625,-2.65125,-10.5612,0.5614,0.0742,-0.48523999999999995
200818810,1,0.91195,-0.082594,0.180072,-3.24625,2.52875,-8.09375,0.5019,0.08386,-0.50078
200821419,1,1.06787,-0.304695,0.009089,-2.94875,-3.82375,-10.8325,0.52164,0.16758,-0.51478
200824029,1,0.720715,-0.604632,0.046299,-4.2175,4.3225,-5.18875,0.49658,0.1169,-0.52262
200826638,1,0.546072,-0.756644,0.050691,-3.49125,1.5925,-7.35875,0.45206,0.14826,-0.51786
200829691,1,0.410896,-0.719129,0.085949,-3.325,7.06125,-7.2975,0.44323999999999997,0.25074,-0.5042800000000001
200832050,1,0.143533,-0.8222799999999999,0.041907,-3.85,7.665,-12.2238,0.41831999999999997,0.20761999999999997,-0.4893
200834465,1,0.5723020000000001,-0.682407,0.07869,-3.7275,1.32125,-5.95875,0.40571999999999997,0.23911999999999997,-0.43638000000000005
200837077,1,0.396988,-0.8933450000000001,0.181963,-2.87,0.07,-9.03875,0.38836,0.3556,-0.45976000000000006
200839685,1,-0.00305,-1.49072,-0.034221,-1.435,-0.88375,-11.6025,0.35364,0.36918,-0.42826000000000003
200842293,1,0.273829,-1.28246,0.033977,-6.39625,5.90625,8.5225,0.33558000000000004,0.3304,-0.40838
200844910,1,-0.11291099999999998,-1.5997299999999999,0.101016,-2.45,-2.905,-9.9925,0.29554,0.36428,-0.37001999999999996
200848796,1,0.437492,-1.79755,0.018727,-0.7875,1.05875,-17.36,0.2744,0.39368000000000003,-0.3563
200851422,1,0.468724,-1.6423,-0.023058000000000002,-5.32,2.1875,5.215,0.22175999999999998,0.41118000000000005,-0.32816
200854031,1,-0.029585000000000004,-1.4141,0.058499,-3.5525,2.31875,-7.84,0.23085999999999998,0.41398,-0.30856
200856653,1,-0.20923000000000003,-1.88947,-0.026474,-3.33375,2.5375,-6.60625,0.18186,0.41972,-0.29638000000000003
200859262,1,-0.387777,-1.80408,-0.010004,-3.675,1.74125,-5.71375,0.19054000000000001,0.41986,-0.2317
200861875,1,-0.270474,-1.7773599999999998,0.027023000000000002,-4.27,1.9775,-2.7475,0.17388,0.4221,-0.2772
200864484,1,0.017324000000000003,-1.62504,-0.005368,-3.7975,-2.135,-2.3975,0.15988,0.44548000000000004,-0.23506
200867093,1,-0.260653,-1.75656,0.094672,-6.32625,0.84,7.42875,0.12544,0.4158,-0.27888
200869702,1,-0.27889200000000003,-1.68677,0.083204,-5.7575,7.35875,1.98625,0.13118,0.40502,-0.21671999999999997
200872309,1,-0.24064499999999997,-1.60595,0.137128,-5.64375,8.3475,-0.805,0.08806,0.39438,-0.27846
200874918,1,-0.6204310000000001,-1.56794,0.049349000000000004,-6.30875,1.785,8.98625,0.11508,0.3836,-0.287
200877523,1,-0.91012,-1.10544,0.084363,-4.08625,0.56875,0.07875,0.11312,0.45821999999999996,-0.31094
200880132,1,-0.7707350000000001,-1.04932,0.14164200000000002,-3.35125,1.00625,-7.2975,0.11704,0.36848000000000003,-0.32718
200882739,1,-0.57523,-1.09477,0.072102,-3.42125,1.79375,-6.39625,0.12558,0.36372,-0.35728000000000004
200885348,1,-0.689239,-1.22427,0.164944,-3.64875,1.68875,-6.37,0.13874,0.41496000000000005,-0.38164000000000003
200889276,1,-0.482876,-0.799405,0.120902,-3.8325,3.78,-3.85875,0.17248,0.3325,-0.43568
200891886,1,0.289933,-0.570472,0.064843,-4.55875,7.525,-5.775,0.19838,0.31388,-0.41888000000000003
200894489,1,-0.185318,-0.384483,0.032635000000000004,-4.20875,6.58,-7.9275,0.21896,0.2863,-0.4893
200897098,1,0.171105,-0.417789,0.141337,-7.1925,4.33125,15.7063,0.24345999999999998,0.26684,-0.46381999999999995
200899695,1,-0.290482,-0.22630999999999998,0.149816,-5.74875,-1.61,10.2288,0.28154,0.22414,-0.49168
200902304,1,-0.122244,-0.145973,0.191723,-4.9875,-3.64,7.245,0.3129,0.20188,-0.50638
200904899,1,-0.261629,-0.404125,0.21014499999999997,-4.585,-0.28,-2.10875,0.32984,0.18508,-0.51352
200907509,1,0.309514,-0.29158,-0.10912899999999999,-5.5475,3.99,-1.8725,0.35546,0.16505999999999998,-0.5593
200910117,1,-0.18293900000000002,0.08607100000000001,0.15433,-3.38625,1.855,-9.23125,0.36148,0.22105999999999998,-0.546
200912727,1,0.563701,0.206668,-0.075396,-3.45625,1.61,-6.195,0.37701999999999997,0.12894,-0.54208
200915335,1,1.22573,-0.18391500000000002,1.79407,-3.89375,3.9375,-3.10625,0.40334000000000003,0.11815999999999999,-0.48328000000000004
200917945,1,0.506117,0.676978,-0.730719,-4.1825,2.94,-6.60625,0.43232,0.10682,-0.47852
200920553,1,0.759084,1.00565,-1.54159,-3.47375,-4.55875,-0.5425,0.49,0.13985999999999998,-0.50554
200923163,1,0.9006649999999999,0.9966790000000001,-1.5802,-5.78375,4.4975,6.3,0.5544,0.01736,-0.42196000000000006
200925771,1,0.8317959999999999,1.0620100000000001,-1.9986,-5.4425,8.79375,-2.56375,0.61334,-0.07742,-0.35686
200929658,1,1.37884,0.9641049999999999,-1.9986,-5.80125,1.19,8.32125,0.6570199999999999,-0.26432,-0.2156
