Time,LSM_IMU_mx,LSM_IMU_my,LSM_IMU_mz,LSM_IMU_gx,LSM_IMU_gy,LSM_IMU_gz,LSM_IMU_ax,LSM_IMU_ay,LSM_IMU_az,gps_lat,gps_long,gps_alt,STE_ALT,STE_VEL,STE_ACC,STE_APO,KX_IMU_ax,KX_IMU_ay,KX_IMU_az,TEMP,barometer_alt,sign,FSM_state,RSSI,Voltage,frequency,flap_extension
2022-5-7--11-30-01-447,-0.48,1.06,-0.42,0.9,2.25,-1.54,0.03,-0.05,1.03,41.49,-89.5,189022,0,0,0,0,0.12,0.09,1.07,23.32,207.49,NO SIGN,1,-48,7.73,434,0
2022-5-7--11-30-01-877,-0.47,1.06,-0.42,-0.2,1.84,-0.25,0.02,-0.03,1.03,41.49,-89.5,188939,0,0,0,0,0.12,0.09,1.07,23.32,207.84,NO SIGN,1,-47,7.72,434,0
2022-5-7--11-30-02-306,-0.48,1.06,-0.42,1.3,0.94,-1.26,0.03,-0.08,1.03,41.49,-89.5,188914,0,0,0,0,0.13,0.08,1.06,23.32,208.45,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-02-736,-0.48,1.11,-0.46,0.61,1.11,-1.54,0.03,-0.04,1.05,41.49,-89.5,188923,0,0,0,0,0.1,0.09,1.06,23.32,207.14,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-03-166,-0.5,1.05,-0.46,-0.03,1.68,-0.69,0.04,-0.07,1.02,41.49,-89.5,188942,0,0,0,0,0.11,0.07,1.07,23.33,207.32,NO SIGN,1,-46,7.73,434,0
2022-5-7--11-30-03-596,-0.51,1.06,-0.46,0.5,1.34,-1.34,0.04,-0.05,1.03,41.49,-89.5,188936,0,0,0,0,0.12,0.09,1.07,23.33,207.76,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-04-25,-0.48,1.06,-0.41,0.99,1.7,-1.11,0,-0.03,1.03,41.49,-89.5,188980,0,0,0,0,0.09,0.12,1.07,23.33,207.41,NO SIGN,1,-46,7.73,434,0
2022-5-7--11-30-04-455,-0.48,1.11,-0.46,0.22,0.69,-1.72,0.02,-0.04,1.04,41.49,-89.5,189056,0,0,0,0,0.14,0.08,1.07,23.34,207.24,NO SIGN,1,-46,7.27,434,0
2022-5-7--11-30-04-885,-0.53,1.06,-0.45,0.76,0.85,-1.48,0.03,-0.06,1.02,41.49,-89.5,189079,0,0,0,0,0.12,0.08,1.07,23.34,206.98,NO SIGN,1,-46,7.73,434,0
2022-5-7--11-30-05-314,-0.48,1.06,-0.46,0.98,0.94,-1.32,0.03,-0.04,1.03,41.49,-89.5,189086,0,0,0,0,0.09,0.09,1.06,23.34,207.68,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-05-744,-0.48,1.06,-0.42,-0.31,1.16,-0.7,0.01,-0.04,1.03,41.49,-89.5,189061,0,0,0,0,0.1,0.11,1.07,23.34,207.33,NO SIGN,1,-46,7.76,434,0
2022-5-7--11-30-06-174,-0.48,1.11,-0.45,0.43,2.01,-2.15,0.03,-0.12,1.03,41.49,-89.5,189095,0,0,0,0,0.15,0.07,1.06,23.35,207.95,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-06-603,-0.48,1.05,-0.42,1.64,0.67,-1.64,0.02,-0.05,1.04,41.49,-89.5,189123,0,0,0,0,0.07,0.09,1.07,23.35,207.77,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-07-33,-0.47,1.05,-0.41,-0.03,1.19,-0.77,0.04,-0.04,1.03,41.49,-89.5,189217,0,0,0,0,0.1,0.09,1.07,23.35,207.42,NO SIGN,1,-47,7.73,434,0
2022-5-7--11-30-07-463,-0.48,1.06,-0.41,1.11,1.09,-1.32,0.04,-0.06,1.03,41.49,-89.5,189203,0,0,0,0,0.14,0.06,1.06,23.36,206.82,NO SIGN,1,-48,7.75,434,0
2022-5-7--11-30-07-893,-0.48,1.06,-0.43,1.06,1.17,-1.56,0.03,-0.05,1.02,41.49,-89.5,189283,0,0,0,0,0.1,0.08,1.06,23.36,206.9,NO SIGN,1,-46,7.73,434,0
2022-5-7--11-30-08-323,-0.48,1.06,-0.45,0.43,0.65,-1.64,0.01,-0.06,1.03,41.49,-89.5,189316,0,0,0,0,0.12,0.09,1.07,23.36,207.08,NO SIGN,1,-45,7.74,434,0
2022-5-7--11-30-08-752,-0.48,1.07,-0.41,1.02,1.2,-1.35,0.01,-0.06,1.03,41.49,-89.5,189303,0,0,0,0,0.11,0.08,1.06,23.36,207.08,NO SIGN,1,-46,7.74,434,0
2022-5-7--11-30-09-182,-0.48,1.11,-0.45,0.38,1.65,-1.94,0.01,-0.06,1.03,41.49,-89.5,189285,0,0,0,0,0.09,0.08,1.07,23.37,207,NO SIGN,1,-44,6.93,434,0
2022-5-7--11-30-09-612,-0.48,1.06,-0.41,-0.22,0.67,-1.27,0.01,-0.04,1.02,41.49,-89.5,189271,0,0,0,0,0.11,0.07,1.07,23.37,206.91,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-10-41,-0.47,1.06,-0.42,0.76,1.38,-1.61,0.04,-0.05,1.04,41.49,-89.5,189272,0,0,0,0,0.12,0.07,1.07,23.37,206.56,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-10-471,-0.53,1.06,-0.46,0.12,2.27,-1.92,0.03,-0.03,1.04,41.49,-89.5,189305,0,0,0,0,0.1,0.09,1.07,23.37,206.65,NO SIGN,1,-46,7.74,434,0
2022-5-7--11-30-10-902,-0.48,1.12,-0.45,-0.29,1.15,-0.97,0.02,-0.05,1.02,41.49,-89.5,189321,0,0,0,0,0.13,0.09,1.06,23.38,206.83,NO SIGN,1,-46,7.76,434,0
2022-5-7--11-30-11-331,-0.48,1.11,-0.46,0.52,1.45,-1.84,0.03,-0.09,1.05,41.49,-89.5,189343,0,0,0,0,0.13,0.09,1.07,23.38,207.01,NO SIGN,1,-46,7.69,434,0
2022-5-7--11-30-11-760,-0.47,1.06,-0.42,0.6,1.09,-1.92,0.03,-0.03,1.03,41.49,-89.5,189395,0,0,0,0,0.1,0.11,1.06,23.38,206.83,NO SIGN,1,-46,7.76,434,0
2022-5-7--11-30-12-190,-0.48,1.06,-0.41,0.02,0.64,-1.15,-0.01,-0.08,1.04,41.49,-89.5,189408,0,0,0,0,0.13,0.08,1.06,23.38,206.92,NO SIGN,1,-45,7.74,434,0
2022-5-7--11-30-12-620,-0.48,1.06,-0.42,0.95,1.18,-1.19,0.06,-0.06,1.02,41.49,-89.5,189463,0,0,0,0,0.11,0.07,1.07,23.39,206.92,NO SIGN,1,-44,7.74,434,0
2022-5-7--11-30-13-50,-0.48,1.11,-0.46,0.36,1.57,-0.95,0.03,-0.03,1.04,41.49,-89.5,189482,0,0,0,0,0.1,0.1,1.06,23.39,206.92,NO SIGN,1,-44,7.72,434,0
2022-5-7--11-30-13-480,-0.48,1.06,-0.43,0,1.01,-0.76,0.03,-0.06,1.03,41.49,-89.5,189545,0,0,0,0,0.12,0.09,1.07,23.39,206.66,NO SIGN,1,-44,7.72,434,0
2022-5-7--11-30-13-909,-0.52,1.06,-0.46,0.67,1.36,-1.07,0.03,-0.04,1.03,41.49,-89.5,189476,0,0,0,0,0.11,0.09,1.07,23.4,206.93,NO SIGN,1,-44,7.73,434,0
2022-5-7--11-30-14-339,-0.48,1.11,-0.46,-0.15,1.62,-1.45,0.04,-0.03,1.04,41.49,-89.5,189508,0,0,0,0,0.11,0.09,1.07,23.4,207.02,NO SIGN,1,-44,7.07,434,0
2022-5-7--11-30-14-769,-0.48,1.1,-0.46,0.05,0.74,-1.2,0.05,-0.05,1.04,41.49,-89.5,189558,0,0,0,0,0.13,0.08,1.06,23.4,206.84,NO SIGN,1,-44,7.71,434,0
2022-5-7--11-30-15-198,-0.51,1.06,-0.45,0.66,1.48,-1.21,0.04,-0.04,1.04,41.49,-89.5,189518,0,0,0,0,0.11,0.1,1.06,23.41,206.85,NO SIGN,1,-43,7.74,434,0
2022-5-7--11-30-15-628,-0.52,1.06,-0.46,0.44,1.77,-1.52,0.01,-0.03,1.03,41.49,-89.5,189445,0,0,0,0,0.11,0.1,1.06,23.41,206.85,NO SIGN,1,-44,7.72,434,0
2022-5-7--11-30-16-57,-0.48,1.06,-0.42,-0.11,1.01,-1.15,0.02,-0.06,1.02,41.49,-89.5,189412,0,0,0,0,0.13,0.09,1.07,23.41,206.76,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-16-487,-0.48,1.06,-0.43,0.53,1.26,-1.9,0.06,-0.06,1.03,41.49,-89.5,189388,0,0,0,0,0.12,0.09,1.07,23.41,206.76,NO SIGN,1,-44,7.7,434,0
2022-5-7--11-30-16-917,-0.5,1.05,-0.45,0.17,1,-1.59,0.04,-0.04,1.03,41.49,-89.5,189364,0,0,0,0,0.1,0.09,1.07,23.42,206.86,NO SIGN,1,-44,7.75,434,0
2022-5-7--11-30-17-347,-0.47,1.06,-0.42,0.03,1.09,-1.33,0.04,-0.05,1.02,41.49,-89.5,189394,0,0,0,0,0.12,0.07,1.06,23.42,206.77,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-17-777,-0.48,1.06,-0.42,0.46,1.57,-0.83,0.04,-0.05,1.03,41.49,-89.5,189368,0,0,0,0,0.12,0.07,1.06,23.42,206.86,NO SIGN,1,-45,7.73,434,0
2022-5-7--11-30-18-206,-0.47,1.09,-0.46,0.09,1.47,-1.06,0.03,-0.04,1.03,41.49,-89.5,189337,0,0,0,0,0.1,0.09,1.06,23.42,206.77,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-18-636,-0.47,1.05,-0.41,-0.41,0.9,-1.47,0.04,-0.06,1.03,41.49,-89.5,189307,0,0,0,0,0.12,0.09,1.07,23.43,206.86,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-19-66,-0.52,1.06,-0.45,0.67,1.63,-0.87,0.02,-0.07,1.03,41.49,-89.5,189349,0,0,0,0,0.11,0.1,1.07,23.43,207.04,NO SIGN,1,-45,6.8,434,0
2022-5-7--11-30-19-496,-0.48,1.11,-0.46,0.52,0.79,-1.41,0.04,-0.05,1.04,41.49,-89.5,189336,0,0,0,0,0.11,0.08,1.07,23.43,206.69,NO SIGN,1,-46,7.66,434,0
2022-5-7--11-30-19-925,-0.48,1.1,-0.46,-0.43,1.43,-1.22,0.03,-0.07,1.03,41.49,-89.5,189268,0,0,0,0,0.12,0.09,1.06,23.44,206.87,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-20-355,-0.51,1.05,-0.46,0.91,1.16,-1.56,0.02,-0.07,1.03,41.49,-89.5,189265,0,0,0,0,0.11,0.09,1.07,23.44,206.61,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-20-786,-0.5,1.06,-0.43,0.73,0.63,-1.52,0.03,-0.06,1.04,41.49,-89.5,189263,0,0,0,0,0.1,0.07,1.06,23.44,207.57,NO SIGN,1,-47,7.72,434,0
2022-5-7--11-30-21-214,-0.47,1.06,-0.41,0.66,0.78,-1.12,0.05,-0.05,1.03,41.49,-89.5,189118,0,0,0,0,0.11,0.08,1.07,23.44,207.31,NO SIGN,1,-46,7.71,434,0
2022-5-7--11-30-21-644,-0.47,1.06,-0.45,0.29,1.25,-1.64,0.06,-0.05,1.04,41.49,-89.5,189068,0,0,0,0,0.1,0.07,1.07,23.45,207.41,NO SIGN,1,-46,7.74,434,0
2022-5-7--11-30-22-74,-0.48,1.06,-0.43,0.64,1.11,-1.72,0.05,-0.06,1.02,41.49,-89.5,188976,0,0,0,0,0.12,0.07,1.06,23.45,207.14,NO SIGN,1,-46,7.71,434,0
2022-5-7--11-30-22-504,-0.51,1.06,-0.48,0.27,2.17,-0.81,0.05,-0.05,1.03,41.49,-89.5,188968,0,0,0,0,0.11,0.08,1.06,23.45,208.11,NO SIGN,1,-50,7.72,434,0
2022-5-7--11-30-22-933,-0.47,1.06,-0.43,0.11,1.41,-0.67,0.01,-0.06,1.04,41.49,-89.5,189002,0,0,0,0,0.1,0.1,1.06,23.45,207.49,NO SIGN,1,-51,7.75,434,0
2022-5-7--11-30-23-363,-0.48,1.06,-0.43,0.19,0.86,-1.03,0.01,-0.07,1.03,41.49,-89.5,188979,0,0,0,0,0.14,0.08,1.06,23.46,207.59,NO SIGN,1,-45,7.73,434,0
2022-5-7--11-30-23-793,-0.51,1.06,-0.47,0.93,1.26,-1.71,0.05,-0.07,1.03,41.49,-89.5,188983,0,0,0,0,0.11,0.08,1.07,23.46,207.76,NO SIGN,1,-46,6.92,434,0
2022-5-7--11-30-24-223,-0.51,1.06,-0.46,0.68,1.3,-1.23,0.03,-0.05,1.04,41.49,-89.5,189009,0,0,0,0,0.1,0.11,1.07,23.46,207.68,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-24-658,-0.48,1.11,-0.46,0.11,-0.11,-0.25,0.04,-0.06,1.03,41.49,-89.5,189016,0,0,0,0,0.12,0.06,1.07,23.47,207.33,NO SIGN,1,-48,7.72,434,0
2022-5-7--11-30-25-82,-0.47,1.06,-0.42,0.95,1.64,-1.92,0.07,-0.07,1.03,41.49,-89.5,189042,0,0,0,0,0.13,0.09,1.06,23.47,207.77,NO SIGN,1,-48,7.74,434,0
2022-5-7--11-30-25-512,-0.47,1.08,-0.44,0.85,1.41,-1.07,0.05,-0.03,1.04,41.49,-89.5,189073,0,0,0,0,0.09,0.11,1.07,23.47,207.07,NO SIGN,1,-47,7.72,434,0
2022-5-7--11-30-25-941,-0.51,1.07,-0.47,-0.77,0.95,-0.96,0.01,-0.03,1.02,41.49,-89.5,189127,0,0,0,0,0.13,0.09,1.06,23.47,207.24,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-26-372,-0.5,1.07,-0.46,0.5,1.28,-1.65,0.04,-0.07,1.02,41.49,-89.5,189130,0,0,0,0,0.13,0.09,1.06,23.48,207.16,NO SIGN,1,-46,7.71,434,0
2022-5-7--11-30-26-801,-0.47,1.11,-0.45,0.31,1.45,-1.51,0.06,-0.06,1.04,41.49,-89.5,189143,0,0,0,0,0.1,0.09,1.06,23.48,207.78,NO SIGN,1,-44,7.72,434,0
2022-5-7--11-30-27-235,-0.48,1.06,-0.43,0.14,1.38,-0.67,0.04,-0.04,1.03,41.49,-89.5,189107,0,0,0,0,0.11,0.1,1.07,23.48,207.51,NO SIGN,1,-44,7.76,434,0
2022-5-7--11-30-27-664,-0.52,1.06,-0.47,0.32,1.84,-1.07,0.02,-0.07,1.03,41.49,-89.5,189090,0,0,0,0,0.13,0.11,1.07,23.48,207.6,NO SIGN,1,-44,7.75,434,0
2022-5-7--11-30-28-94,-0.51,1.07,-0.46,0.79,1.7,-0.52,-0.01,-0.1,1.04,41.49,-89.5,189106,0,0,0,0,0.11,0.11,1.06,23.49,207.43,NO SIGN,1,-44,6.84,434,0
2022-5-7--11-30-28-524,-0.47,1.1,-0.46,0.38,0.41,-0.96,0,-0.06,1.03,41.49,-89.5,189070,0,0,0,0,0.11,0.09,1.07,23.49,207.52,NO SIGN,1,-45,7.7,434,0
2022-5-7--11-30-28-953,-0.48,1.06,-0.43,0.61,0.73,-1.35,0.08,-0.06,1.03,41.49,-89.5,189053,0,0,0,0,0.11,0.04,1.07,23.49,207.52,NO SIGN,1,-44,7.72,434,0
2022-5-7--11-30-29-383,-0.48,1.06,-0.46,0.57,0.72,-1.19,0.05,-0.03,1.04,41.49,-89.5,189042,0,0,0,0,0.09,0.07,1.07,23.5,207.26,NO SIGN,1,-44,7.72,434,0
2022-5-7--11-30-29-813,-0.48,1.06,-0.43,-0.23,0.76,-1.16,0.1,-0.01,1.03,41.49,-89.5,189045,0,0,0,0,0.12,0.06,1.07,23.5,207.7,NO SIGN,1,-44,7.74,434,0
2022-5-7--11-30-30-243,-0.48,1.11,-0.47,0.01,1.37,-1.73,0.05,-0.03,1.02,41.49,-89.5,189070,0,0,0,0,0.11,0.09,1.07,23.5,207.35,NO SIGN,1,-44,7.72,434,0
2022-5-7--11-30-30-673,-0.48,1.11,-0.47,0.07,1.59,-1.23,0,-0.03,1.03,41.49,-89.5,189098,0,0,0,0,0.11,0.1,1.06,23.51,207.71,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-31-102,-0.48,1.06,-0.42,0.29,0.58,-1.9,0.02,-0.09,1.03,41.49,-89.5,189213,0,0,0,0,0.13,0.08,1.06,23.51,207.01,NO SIGN,1,-45,7.73,434,0
2022-5-7--11-30-31-532,-0.48,1.06,-0.43,1.01,0.67,-2.36,0.07,-0.08,1.04,41.49,-89.5,189274,0,0,0,0,0.12,0.08,1.07,23.51,207.18,NO SIGN,1,-45,7.73,434,0
2022-5-7--11-30-31-962,-0.48,1.05,-0.43,0.81,1.22,-1.73,0.04,-0.03,1.04,41.49,-89.5,189340,0,0,0,0,0.09,0.07,1.06,23.51,207.27,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-32-392,-0.48,1.06,-0.42,-0.42,1.72,-0.99,0.04,-0.04,1.03,41.49,-89.5,189418,0,0,0,0,0.12,0.07,1.07,23.52,207.1,NO SIGN,1,-46,7.59,434,0
2022-5-7--11-30-32-821,-0.48,1.11,-0.47,0.81,1.33,-1.36,0.05,-0.07,1.04,41.49,-89.5,189455,0,0,0,0,0.12,0.07,1.07,23.52,207.1,NO SIGN,1,-47,7.72,434,0
2022-5-7--11-30-33-251,-0.48,1.06,-0.42,1.07,1.29,-1.99,0.04,-0.03,1.04,41.49,-89.5,189458,0,0,0,0,0.1,0.11,1.07,23.52,207.37,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-33-681,-0.52,1.07,-0.45,-0.04,0.44,-1.1,0.02,-0.05,1.03,41.49,-89.5,189467,0,0,0,0,0.14,0.06,1.07,23.52,207.45,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-34-110,-0.47,1.06,-0.41,1,1,-1.44,0.05,-0.06,1.03,41.49,-89.5,189463,0,0,0,0,0.11,0.08,1.06,23.53,207.11,NO SIGN,1,-45,7.73,434,0
2022-5-7--11-30-34-540,-0.48,1.11,-0.46,0.04,0.99,-1.44,0.04,-0.02,1.03,41.49,-89.5,189489,0,0,0,0,0.1,0.09,1.06,23.53,206.76,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-34-970,-0.52,1.06,-0.46,0.06,0.98,-0.83,0.04,-0.06,1.04,41.49,-89.5,189530,0,0,0,0,0.11,0.08,1.07,23.53,207.02,NO SIGN,1,-46,7.71,434,0
2022-5-7--11-30-35-400,-0.47,1.06,-0.42,0.81,1.51,-1.96,0.04,-0.06,1.05,41.49,-89.5,189566,0,0,0,0,0.12,0.08,1.07,23.54,207.47,NO SIGN,1,-48,7.73,434,0
2022-5-7--11-30-35-829,-0.48,1.06,-0.41,0.45,0.97,-1.03,0.05,-0.03,1.03,41.49,-89.5,189630,0,0,0,0,0.11,0.09,1.07,23.54,206.94,NO SIGN,1,-47,7.73,434,0
2022-5-7--11-30-36-260,-0.48,1.06,-0.41,0.5,1.23,-1.82,0.04,-0.05,1.05,41.49,-89.5,189689,0,0,0,0,0.11,0.08,1.06,23.54,207.12,NO SIGN,1,-44,7.75,434,0
2022-5-7--11-30-36-689,-0.48,1.06,-0.45,0.06,0.66,-1.98,0.03,-0.05,1.03,41.49,-89.5,189749,0,0,0,0,0.12,0.08,1.07,23.54,206.68,NO SIGN,1,-44,7.71,434,0
2022-5-7--11-30-37-119,-0.48,1.06,-0.42,0.44,1.33,-1.34,0.05,-0.03,1.03,41.49,-89.5,189773,0,0,0,0,0.12,0.08,1.07,23.55,206.95,NO SIGN,1,-47,7.74,434,0
2022-5-7--11-30-37-548,-0.48,1.05,-0.42,0.09,1.7,-1.67,0.03,-0.04,1.03,41.49,-89.5,189866,0,0,0,0,0.12,0.09,1.06,23.55,206.95,NO SIGN,1,-48,7.69,434,0
2022-5-7--11-30-37-978,-0.47,1.06,-0.43,0.17,1.47,-0.81,0.04,-0.06,1.04,41.49,-89.5,189841,0,0,0,0,0.13,0.09,1.06,23.55,207.21,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-38-408,-0.51,1.07,-0.46,0.29,1.28,-1.78,-0.01,-0.09,1.03,41.49,-89.5,189856,0,0,0,0,0.12,0.1,1.07,23.55,207.04,NO SIGN,1,-45,7.74,434,0
2022-5-7--11-30-38-838,-0.48,1.07,-0.42,0.32,0.52,-1.36,0.01,-0.05,1.03,41.49,-89.5,189935,0,0,0,0,0.11,0.08,1.07,23.56,206.69,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-39-267,-0.47,1.06,-0.41,0.7,1.08,-0.95,0.04,-0.08,1.05,41.49,-89.5,189974,0,0,0,0,0.12,0.08,1.07,23.56,207.39,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-39-697,-0.48,1.12,-0.46,1.96,1.34,-1.52,0.05,-0.05,1.04,41.49,-89.5,190021,0,0,0,0,0.1,0.09,1.06,23.56,207.31,NO SIGN,1,-46,7.73,434,0
2022-5-7--11-30-40-127,-0.48,1.06,-0.43,0.12,1.17,-0.97,0.02,-0.03,1.02,41.49,-89.5,190072,0,0,0,0,0.11,0.1,1.07,23.56,206.96,NO SIGN,1,-44,7.74,434,0
2022-5-7--11-30-40-556,-0.47,1.06,-0.43,0.75,0.96,-1.81,0.02,-0.08,1.03,41.49,-89.5,190094,0,0,0,0,0.12,0.09,1.07,23.57,206.7,NO SIGN,1,-44,7.71,434,0
2022-5-7--11-30-40-986,-0.48,1.06,-0.42,0.88,1.08,-1.96,0.03,-0.05,1.03,41.49,-89.5,190111,0,0,0,0,0.11,0.08,1.07,23.57,206.61,NO SIGN,1,-45,7.73,434,0
2022-5-7--11-30-41-416,-0.48,1.06,-0.42,0.36,1.63,-1.84,0.04,-0.03,1.03,41.49,-89.5,190142,0,0,0,0,0.1,0.08,1.07,23.57,206.88,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-41-846,-0.48,1.06,-0.43,0.67,1.06,-1.59,0.06,-0.06,1.04,41.49,-89.5,190193,0,0,0,0,0.12,0.07,1.06,23.58,206.53,NO SIGN,1,-45,7.73,434,0
2022-5-7--11-30-42-275,-0.48,1.06,-0.44,1.15,1.51,-1.86,0.03,-0.04,1.04,41.49,-89.5,190224,0,0,0,0,0.1,0.08,1.07,23.58,206.71,NO SIGN,1,-44,7.74,434,0
2022-5-7--11-30-42-705,-0.5,1.06,-0.47,0.15,0.71,-1.24,0.03,-0.02,1.02,41.49,-89.5,190261,0,0,0,0,0.11,0.09,1.07,23.58,206.53,NO SIGN,1,-45,7.75,434,0
2022-5-7--11-30-43-135,-0.48,1.06,-0.42,-0.01,1.18,-0.71,0.04,-0.07,1.04,41.49,-89.5,190285,0,0,0,0,0.13,0.08,1.06,23.58,206.71,NO SIGN,1,-46,7.73,434,0
2022-5-7--11-30-43-565,-0.52,1.06,-0.47,1.14,0.77,-1.18,0.03,-0.06,1.02,41.49,-89.5,190243,0,0,0,0,0.11,0.1,1.06,23.59,206.8,NO SIGN,1,-46,7.75,434,0
2022-5-7--11-30-43-994,-0.48,1.06,-0.42,0.17,1.06,-0.99,0.02,-0.03,1.01,41.49,-89.5,190231,0,0,0,0,0.11,0.1,1.06,23.59,206.71,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-44-424,-0.48,1.11,-0.47,0.04,0.98,-1.23,0.04,-0.07,1.03,41.49,-89.5,190239,0,0,0,0,0.12,0.08,1.07,23.59,206.71,NO SIGN,1,-47,7.72,434,0
2022-5-7--11-30-44-854,-0.48,1.08,-0.43,0.73,1.02,-1.86,0.03,-0.07,1.02,41.49,-89.5,190259,0,0,0,0,0.11,0.08,1.07,23.59,206.45,NO SIGN,1,-46,7.75,434,0
2022-5-7--11-30-45-284,-0.52,1.07,-0.47,0.82,1.06,-1.36,0.03,-0.04,1.04,41.49,-89.5,190223,0,0,0,0,0.09,0.08,1.07,23.59,206.71,NO SIGN,1,-45,7.69,434,0
2022-5-7--11-30-45-713,-0.52,1.07,-0.47,0.19,0.74,-1.3,0.03,0,1.03,41.49,-89.5,190206,0,0,0,0,0.12,0.06,1.07,23.6,206.63,NO SIGN,1,-46,7.76,434,0
2022-5-7--11-30-46-143,-0.48,1.1,-0.46,0.57,0.96,-1.03,0.05,-0.06,1.03,41.49,-89.5,190171,0,0,0,0,0.11,0.06,1.07,23.6,206.63,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-46-573,-0.48,1.06,-0.45,0.48,1.15,-1.3,0.04,-0.04,1.03,41.49,-89.5,190126,0,0,0,0,0.1,0.09,1.07,23.61,206.55,NO SIGN,1,-46,7.71,434,0
2022-5-7--11-30-47-3,-0.48,1.06,-0.42,0.38,1.01,-1.25,0.04,-0.04,1.03,41.49,-89.5,190063,0,0,0,0,0.12,0.08,1.07,23.61,206.38,NO SIGN,1,-47,7.71,434,0
2022-5-7--11-30-47-432,-0.48,1.06,-0.43,0.53,1.42,-1.35,0.01,-0.01,1.03,41.49,-89.5,190002,0,0,0,0,0.11,0.08,1.07,23.61,206.46,NO SIGN,1,-47,7.73,434,0
2022-5-7--11-30-47-862,-0.48,1.06,-0.42,0.41,1.05,-1.81,0.02,-0.03,1.02,41.49,-89.5,189940,0,0,0,0,0.1,0.09,1.07,23.61,206.55,NO SIGN,1,-47,7.73,434,0
2022-5-7--11-30-48-292,-0.47,1.11,-0.47,0.19,1.13,-1.04,0.02,-0.05,1.04,41.49,-89.5,189872,0,0,0,0,0.12,0.08,1.07,23.61,206.55,NO SIGN,1,-46,7.74,434,0
2022-5-7--11-30-48-721,-0.48,1.1,-0.47,1.01,1.03,-1.82,0.01,-0.04,1.04,41.49,-89.5,189849,0,0,0,0,0.11,0.07,1.07,23.62,206.38,NO SIGN,1,-46,7.73,434,0
2022-5-7--11-30-49-151,-0.48,1.06,-0.43,0.45,1.11,-1.63,0.03,-0.04,1.03,41.49,-89.5,189866,0,0,0,0,0.1,0.09,1.07,23.62,206.47,NO SIGN,1,-47,7.72,434,0
2022-5-7--11-30-49-581,-0.48,1.1,-0.44,-0.19,0.94,-1.37,0.04,-0.06,1.05,41.49,-89.5,189816,0,0,0,0,0.13,0.08,1.06,23.62,206.65,NO SIGN,1,-50,7.72,434,0
2022-5-7--11-30-50-11,-0.52,1.06,-0.47,0.88,1.23,-1.6,0.03,-0.07,1.03,41.49,-89.5,189746,0,0,0,0,0.11,0.08,1.06,23.62,206.56,NO SIGN,1,-54,7.73,434,0
2022-5-7--11-30-50-440,-0.49,1.09,-0.44,0.64,0.77,-1.18,0.04,-0.05,1.03,41.49,-89.5,189795,0,0,0,0,0.1,0.08,1.06,23.63,206.74,NO SIGN,1,-51,7.36,434,0
2022-5-7--11-30-50-870,-0.47,1.06,-0.43,-0.05,1.2,-1.49,0.04,-0.04,1.03,41.49,-89.5,189747,0,0,0,0,0.11,0.08,1.07,23.63,206.65,NO SIGN,1,-55,7.75,434,0
2022-5-7--11-30-51-300,-0.48,1.06,-0.42,0.5,1.31,-1.65,0.03,-0.06,1.03,41.49,-89.5,189729,0,0,0,0,0.12,0.08,1.07,23.63,206.65,NO SIGN,1,-55,7.74,434,0
2022-5-7--11-30-51-730,-0.47,1.06,-0.45,0.35,1.26,-1.58,0.02,-0.06,1.04,41.49,-89.5,189723,0,0,0,0,0.1,0.09,1.07,23.63,207.09,NO SIGN,1,-52,7.73,434,0
2022-5-7--11-30-52-159,-0.52,1.06,-0.47,0.24,1.11,-1.18,0.03,-0.05,1.03,41.49,-89.5,189663,0,0,0,0,0.11,0.08,1.06,23.63,206.92,NO SIGN,1,-54,7.72,434,0
