#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10978, 2,KD9TQD,     7.03, -87,   5, 4,    fast,  -36.21,  82250.00, 1724.74, 1556.31,  240.35, 18.4, 8.28, 0.00, 4.14, -25.99,  -0.15,   8.99, 478.88,  -3.48,  -9.09,   0.81,   0.37,   0.16,  18.00, 8.31, 0.06, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.11, -89,   6, 4,    fast,  -40.23,  82340.00, 1715.87, 1547.45,  236.29, 18.4, 8.28, 0.00, 4.14, -25.29,  -1.77,   6.14, 465.39,  -3.54,  -8.18,   0.81,   0.34,   0.01,  17.00, 8.31, 0.06, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.14, -93,  11, 4,    fast,  -40.23,  82340.00, 1715.87, 1547.45,  236.29, 18.4, 8.28, 0.00, 4.14, -25.29,  -1.77,   6.14, 465.39,  -3.54,  -8.18,   0.81,   0.34,   0.01,  17.00, 8.33, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.22, -91,   7, 4,    fast,  -36.21,  82398.00, 1710.16, 1541.74,  232.22, 18.4, 8.28, 0.00, 4.14, -25.48,  -0.90,  -6.45, 466.13, -10.80,  -6.90,   0.80,   0.21,  -0.06,  17.00, 8.33, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.25, -87,   9, 4,    fast,  -36.21,  82398.00, 1710.16, 1541.74,  232.22, 18.4, 8.28, 0.00, 4.15, -25.48,  -0.90,  -6.45, 466.13, -10.80,  -6.90,   0.80,   0.21,  -0.06,  17.00, 8.31, 0.06, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.33, -84,   6, 4,    fast,  -29.17,  82327.00, 1717.15, 1548.73,  228.74, 18.4, 8.28, 0.00, 4.15, -21.96,   1.90,   8.20, 459.41,  -6.16,  -8.00,   0.80,   0.09,  -0.00,  18.00, 8.31, 0.06, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.36, -84,   4, 4,    fast,  -29.17,  82327.00, 1717.15, 1548.73,  228.74, 18.4, 8.28, 0.00, 4.15, -21.96,   1.90,   8.20, 459.41,  -6.16,  -8.00,   0.80,   0.09,  -0.00,  18.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.44, -85,   7, 4,    fast,  -31.68,  82301.00, 1719.71, 1551.29,  225.50, 18.4, 8.28, 0.00, 4.15, -23.30,  -2.51,  -1.65, 444.09,  -5.92,  -6.04,   0.81,   0.05,   0.13,  18.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.47, -88,  10, 4,    fast,  -31.68,  82301.00, 1719.71, 1551.29,  225.50, 18.4, 8.28, 0.00, 4.14, -23.30,  -2.51,  -1.65, 444.09,  -5.92,  -6.04,   0.81,   0.05,   0.13,  18.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.55, -97,  11, 4,    fast,  -32.69,  82132.00, 1736.37, 1567.95,  222.09, 18.4, 8.28, 0.00, 4.14, -21.85,   1.88,  -3.14, 416.32,   8.54,  -7.51,   0.81,   0.11,   0.25,  19.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.66, -87,   7, 4,    fast,  -35.71,  82075.00, 1742.00, 1573.58,  218.47, 18.4, 8.28, 0.00, 4.14, -20.03,   2.95,  -1.30, 421.33,  -1.71,  -6.96,   0.82,   0.24,   0.28,  18.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.69, -87,   5, 5,   coast,  -35.71,  82075.00, 1742.00, 1573.58,  218.47, 18.4, 8.28, 0.00, 4.14, -20.03,   2.95,  -1.30, 421.33,  -1.71,  -6.96,   0.82,   0.24,   0.28,  18.00, 8.34, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.77, -84,   9, 5,   coast,  -34.20,  82027.00, 1746.74, 1578.32,  214.76, 18.4, 8.28, 0.00, 4.14, -19.71,   2.03,  -2.29, 401.18,  -5.62,  -5.31,   0.81,   0.35,   0.21,  18.00, 8.34, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.80, -84,   5, 5,   coast,  -34.20,  82027.00, 1746.74, 1578.32,  214.76, 18.4, 8.28, 0.00, 4.15, -19.71,   2.03,  -2.29, 401.18,  -5.62,  -5.31,   0.81,   0.35,   0.21,  18.00, 8.30, 0.18, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.88, -85,   6, 5,   coast,  -33.19,  81927.00, 1756.62, 1588.20,  211.17, 18.4, 8.28, 0.00, 4.15, -19.75,  -1.80,   2.59, 398.93,  -4.21,  -4.64,   0.81,   0.38,   0.09,  17.00, 8.30, 0.18, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.91, -87,   5, 5,   coast,  -33.19,  81927.00, 1756.62, 1588.20,  211.17, 18.4, 8.28, 0.00, 4.14, -19.75,  -1.80,   2.59, 398.93,  -4.21,  -4.64,   0.81,   0.38,   0.09,  17.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     7.99, -94,   7, 5,   coast,  -27.16,  81950.00, 1754.35, 1585.92,  207.95, 18.4, 8.28, 0.00, 4.14, -17.61,   1.82,   3.49, 377.08,  -2.14,  -8.73,   0.80,   0.31,  -0.02,  17.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  41.4871032, -89.4989705,  1264.0, 2023, 11, 18, 17, 18, 57,      108,     1038, 197,  84,   1.7,   0.9,   1.5,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.03, -96,  14, 5,   coast,  -27.16,  81950.00, 1754.35, 1585.92,  207.95, 18.4, 8.28, 0.00, 4.14, -17.61,   1.82,   3.49, 377.08,  -2.14,  -8.73,   0.80,   0.31,  -0.02,  17.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.10, -91,   8, 5,   coast,  -25.15,  81922.00, 1757.12, 1588.69,  205.15, 18.4, 8.28, 0.00, 4.14, -18.80,  -0.42,  -3.46, 377.69,  -3.23,  -2.20,   0.80,   0.20,  -0.06,  16.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.13, -88,   9, 5,   coast,  -25.15,  81922.00, 1757.12, 1588.69,  205.15, 18.4, 8.28, 0.00, 4.14, -18.80,  -0.42,  -3.46, 377.69,  -3.23,  -2.20,   0.80,   0.20,  -0.06,  16.00, 8.31, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.21, -85,   7, 5,   coast,  -29.67,  81741.00, 1775.03, 1606.61,  202.21, 18.4, 8.28, 0.00, 4.14, -16.53,   2.11,   3.87, 373.47,  -1.16,  -6.16,   0.80,   0.09,  -0.01,  17.00, 8.31, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.24, -84,   9, 5,   coast,  -29.67,  81741.00, 1775.03, 1606.61,  202.21, 18.4, 8.28, 0.00, 4.14, -16.53,   2.11,   3.87, 373.47,  -1.16,  -6.16,   0.80,   0.09,  -0.01,  17.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.32, -85,   7, 5,   coast,  -20.12,  81718.00, 1777.31, 1608.88,  199.55, 18.4, 8.28, 0.00, 4.14, -16.03,   0.71,   4.17, 360.11,  -3.11,  -4.15,   0.80,   0.04,   0.10,  18.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.35, -85,   8, 5,   coast,  -20.12,  81718.00, 1777.31, 1608.88,  199.55, 18.4, 8.28, 0.00, 4.14, -16.03,   0.71,   4.17, 360.11,  -3.11,  -4.15,   0.80,   0.04,   0.10,  18.00, 8.33, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.43, -89,   7, 5,   coast,  -28.67,  81741.00, 1775.03, 1606.61,  196.95, 18.4, 8.28, 0.00, 4.14, -16.11,  -0.22,   3.79, 357.36,  -3.66,  -6.84,   0.81,   0.07,   0.21,  18.00, 8.33, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.46, -93,   8, 5,   coast,  -28.67,  81741.00, 1775.03, 1606.61,  196.95, 18.4, 8.28, 0.00, 4.14, -16.11,  -0.22,   3.79, 357.36,  -3.66,  -6.84,   0.81,   0.07,   0.21,  18.00, 8.33, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.54, -98,   9, 5,   coast,  -26.65,  81503.00, 1798.63, 1630.21,  194.00, 18.4, 8.28, 0.00, 4.14, -14.79,   2.00,   2.67, 348.69,  -2.75,  -5.13,   0.81,   0.16,   0.28,  18.00, 8.33, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.57, -93,   6, 5,   coast,  -26.65,  81503.00, 1798.63, 1630.21,  194.00, 18.4, 8.28, 0.00, 4.14, -14.79,   2.00,   2.67, 348.69,  -2.75,  -5.13,   0.81,   0.16,   0.28,  18.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.65, -87,   7, 5,   coast,  -21.12,  81556.00, 1793.37, 1624.95,  191.45, 18.4, 8.28, 0.00, 4.14, -14.78,   0.42,  -2.74, 338.20,   0.61,  -6.10,   0.81,   0.27,   0.28,  18.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.68, -86,   7, 5,   coast,  -21.12,  81556.00, 1793.37, 1624.95,  191.45, 18.4, 8.28, 0.00, 4.15, -14.78,   0.42,  -2.74, 338.20,   0.61,  -6.10,   0.81,   0.27,   0.28,  18.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.76, -84,  10, 5,   coast,  -21.12,  81427.00, 1806.18, 1637.76,  189.18, 18.4, 8.28, 0.00, 4.15, -14.66,  -0.48,  -0.32, 336.00,  -4.52,  -4.70,   0.81,   0.35,   0.21,  17.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.79, -84,   5, 5,   coast,  -21.12,  81427.00, 1806.18, 1637.76,  189.18, 18.4, 8.28, 0.00, 4.14, -14.66,  -0.48,  -0.32, 336.00,  -4.52,  -4.70,   0.81,   0.35,   0.21,  17.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.87, -85,   8, 5,   coast,  -23.64,  81224.00, 1826.37, 1657.95,  186.78, 18.4, 8.28, 0.00, 4.14, -13.81,  -0.50,   2.74, 323.12,   1.65,  -3.85,   0.81,   0.38,   0.10,  17.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.90, -86,   7, 5,   coast,  -23.64,  81224.00, 1826.37, 1657.95,  186.78, 18.4, 8.28, 0.00, 4.15, -13.81,  -0.50,   2.74, 323.12,   1.65,  -3.85,   0.81,   0.38,   0.10,  17.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     8.98, -90,  10, 5,   coast,  -23.13,  81260.00, 1822.79, 1654.36,  184.27, 18.4, 8.28, 0.00, 4.15, -13.10,   0.52,  -1.14, 322.88,   0.43,  -4.58,   0.80,   0.34,   0.01,  17.00, 8.32, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     9.01, -91,   9, 5,   coast,  -23.13,  81260.00, 1822.79, 1654.36,  184.27, 18.4, 8.28, 0.00, 4.14, -13.10,   0.52,  -1.14, 322.88,   0.43,  -4.58,   0.80,   0.34,   0.01,  17.00, 8.31, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4869616, -89.4992455,  1451.0, 2023, 11, 18, 17, 18, 58,      130,     1226, 204,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     9.03, -86,   6, 5,   coast,  -23.13,  81260.00, 1822.79, 1654.36,  184.27, 18.4, 8.28, 0.00, 4.14, -13.10,   0.52,  -1.14, 322.88,   0.43,  -4.58,   0.80,   0.34,   0.01,  17.00, 8.31, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4868573, -89.4995149,  1612.0, 2023, 11, 18, 17, 18, 59,      151,     1388, 210,  84,   1.6,   0.8,   1.4,  0, 34, 30,  0,  0,  0,  0,  0,  0, 33,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 22, 32,  0, 30,  0,  0,  8, 31
6, 10978, 2,KD9TQD,     9.12, -97,  10, 5,   coast,  -23.13,  81260.00, 1822.79, 1654.36,  184.27, 18.4, 8.28, 0.00, 4.15, -13.10,   0.52,  -1.14, 322.88,   0.43,  -4.58,   0.80,   0.34,   0.01,  17.00, 8.31, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4868573, -89.4995149,  1612.0, 2023, 11, 18, 17, 18, 59,      151,     1388, 210,  84,   1.6,   0.8,   1.4,  0, 36, 34,  0,  0,  0,  0,  0,  0, 19,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 23, 25,  0, 27,  0,  0, 10, 30
6, 10978, 2,KD9TQD,     9.12, -94,   7, 5,   coast,  -23.13,  81260.00, 1822.79, 1654.36,  184.27, 18.4, 8.28, 0.00, 4.15, -13.10,   0.52,  -1.14, 322.88,   0.43,  -4.58,   0.80,   0.34,   0.01,  17.00, 8.31, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4868573, -89.4995149,  1612.0, 2023, 11, 18, 17, 18, 59,      151,     1388, 210,  84,   1.6,   0.8,   1.4,  0, 36, 34,  0,  0,  0,  0,  0,  0, 19,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 23, 25,  0, 27,  0,  0, 10, 30
6, 10978, 2,KD9TQD,     9.20, -89,   7, 5,   coast,  -25.15,  80967.00, 1851.99, 1683.57,  179.10, 18.4, 8.28, 0.00, 4.15, -12.29,   1.03,  -0.65, 302.80,  -4.64,  -4.94,   0.80,   0.16,  -0.05,  17.00, 8.31, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  41.4868573, -89.4995149,  1612.0, 2023, 11, 18, 17, 18, 59,      151,     1388, 210,  84,   1.6,   0.8,   1.4,  0, 36, 34,  0,  0,  0,  0,  0,  0, 19,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 23, 25,  0, 27,  0,  0, 10, 30
