Time,gps_lat,gps_long,gps_alt,TEMP,KX_IMU_ax,KX_IMU_ay,KX_IMU_az,STE_ALT,STE_VEL,STE_ACC,STE_APO,BNO_YAW,BNO_PITCH,BNO_ROLL,IMU_gx,IMU_gy,IMU_gz,IMU_mx,IMU_my,IMU_mz,FSM_state,sign,RSSI,Voltage,frequency,flap_extension,pressure,Continuity1,Continuity2,Continuity3,Continuity4,TelemLatency,Pyro1,Pyro2,Pyro3,Pyro4,Pyro1Firing,Pyro2Firing,Pyro3Firing,Pyro4Firing,is_booster,sense_pyro
2024-3-23--13-54-40-768,37.10132,-97.44032,387.88,30.11719,9.85937,-0.83594,1.12891,,,,,1.26062,0.68518,-0.44409,17.5,-119.25,27,-0.94177,1.14075,-2.20618,1,KD9ZMJ,-86,8.125,,,982.8125,0,2.03125,1.17188,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-40-835,37.10132,-97.44032,387.88,30.11719,9.96484,-0.69141,0.57422,,,,,1.26062,0.68518,-0.44409,17.5,-119.25,27,-0.94177,1.14075,-2.20618,1,KD9ZMJ,-86,8.125,,,982.6875,0,2.03125,1.17188,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-40-900,37.10132,-97.44032,387.88,30.11719,9.95312,-0.89453,0.62891,,,,,1.26062,0.68518,-0.44409,24.25,-190,31.875,-0.81348,1.18994,-2.33862,1,KD9ZMJ,-87,8.0625,,,982.125,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-40-964,37.10132,-97.44032,387.88,30.11719,9.96094,-0.45703,0.69531,,,,,1.26062,0.68518,-0.44409,24.25,-190,31.875,-0.81348,1.18994,-2.33862,1,KD9ZMJ,-87,8.0625,,,981.5625,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-160,37.10132,-97.44032,387.88,30.10938,9.85156,-0.40234,0.70312,,,,,1.05798,-1.07532,-0.96472,20.125,-253.875,26.875,-0.55334,1.20056,-2.29358,1,KD9ZMJ,-91,8.1875,,,979,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-224,37.10132,-97.44032,387.88,30.10938,10.01562,-0.15234,0.82812,,,,,1.05798,-1.07532,-0.96472,20.125,-253.875,26.875,-0.55334,1.20056,-2.29358,1,KD9ZMJ,-91,8.1875,,,977.875,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-288,37.10132,-97.44032,387.88,30.10938,10.05078,-0.42578,0.92969,,,,,1.05798,-1.07532,-0.96472,20.125,-253.875,26.875,-0.55334,1.20056,-2.29358,1,KD9ZMJ,-91,8.1875,,,975.625,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-29,37.10132,-97.44032,387.88,30.11719,9.96094,-0.40625,0.51172,,,,,1.26062,0.68518,-0.44409,24.25,-190,31.875,-0.81348,1.18994,-2.33862,1,KD9ZMJ,-87,8.0625,,,981.1875,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-355,37.10132,-97.44032,387.88,30.10938,10.09766,-0.34766,1.03516,,,,,1.05798,-1.07532,-0.96472,20.125,-253.875,26.875,-0.55334,1.20056,-2.29358,1,KD9ZMJ,-91,8.1875,,,973.8125,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-420,37.10132,-97.44032,387.88,30.11719,10.11328,-0.67578,1.00391,,,,,1.05798,-1.07532,-0.96472,17.75,-245.5,29.125,-0.4635,1.14282,-1.9469,1,KD9ZMJ,-96,8.25,,,971.3125,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-483,37.10132,-97.44032,387.88,30.11719,10.02734,-0.89062,1.09766,,,,,1.05798,-1.07532,-0.96472,17.75,-245.5,29.125,-0.4635,1.14282,-1.9469,1,KD9ZMJ,-96,8.25,,,970.1875,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-548,37.10132,-97.44032,387.88,30.11719,10.03516,-0.82812,0.95312,,,,,1.05798,-1.07532,-0.96472,17.75,-245.5,29.125,-0.4635,1.14282,-1.9469,1,KD9ZMJ,-96,8.25,,,968.9375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-615,37.10132,-97.44032,387.88,30.11719,10.02344,-0.63281,0.66406,,,,,1.05798,-1.07532,-0.96472,17.75,-245.5,29.125,-0.4635,1.14282,-1.9469,1,KD9ZMJ,-96,8.25,,,968.25,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-679,37.10132,-97.44032,387.88,30.08984,10.07812,-1.03516,0.71484,,,,,1.05798,-1.07532,-0.96472,24,-278.25,21.875,-0.71313,1.11084,-1.83276,1,KD9ZMJ,-97,8.3125,,,967.875,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-743,37.10132,-97.44032,387.88,30.08984,9.92969,-0.64453,0.46094,,,,,1.05798,-1.07532,-0.96472,24,-278.25,21.875,-0.71313,1.11084,-1.83276,1,KD9ZMJ,-97,8.3125,,,967.375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-808,37.10132,-97.44032,387.88,30.08984,10.01953,-0.94922,0.67578,,,,,1.05798,-1.07532,-0.96472,24,-278.25,21.875,-0.71313,1.11084,-1.83276,1,KD9ZMJ,-97,8.3125,,,965.75,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-874,37.10132,-97.44032,387.88,30.08984,10,-0.78125,0.71094,,,,,1.05798,-1.07532,-0.96472,24,-278.25,21.875,-0.71313,1.11084,-1.83276,1,KD9ZMJ,-97,8.3125,,,964.375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-939,37.10132,-97.44032,387.88,30.08984,9.94141,-1.0625,0.90234,,,,,1.05798,-1.07532,-0.96472,19.25,-239.75,20.75,-0.92493,1.1499,-2.12012,1,KD9ZMJ,-96,8.3125,,,961.75,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-41-96,37.10132,-97.44032,387.88,30.11719,9.98047,-0.19922,0.73828,,,,,1.26062,0.68518,-0.44409,24.25,-190,31.875,-0.81348,1.18994,-2.33862,1,KD9ZMJ,-87,8.0625,,,980.5,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-134,37.10132,-97.44032,387.88,30.08984,9.77734,-1.08594,0.66797,,,,,1.05798,-1.07532,-0.96472,19.25,-239.75,20.75,-0.92493,1.1499,-2.12012,1,KD9ZMJ,-96,8.3125,,,957.0625,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-199,37.10132,-97.44032,387.88,30.07813,9.61328,-0.90234,0.87109,,,,,1.05798,-1.07532,-0.96472,18.75,-397.5,18,-0.72766,1.18396,-2.39441,1,KD9ZMJ,-92,8.25,,,955.25,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-2,37.10132,-97.44032,387.88,30.08984,9.85156,-1.05469,0.80859,,,,,1.05798,-1.07532,-0.96472,19.25,-239.75,20.75,-0.92493,1.1499,-2.12012,1,KD9ZMJ,-96,8.3125,,,960.3125,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-262,37.10132,-97.44032,387.88,30.07813,9.63281,-1.07422,0.80078,,,,,1.05798,-1.07532,-0.96472,18.75,-397.5,18,-0.72766,1.18396,-2.39441,1,KD9ZMJ,-92,8.25,,,954.125,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-327,37.10132,-97.44032,387.88,30.07813,9.42578,-0.94922,0.91406,,,,,1.05798,-1.07532,-0.96472,18.75,-397.5,18,-0.72766,1.18396,-2.39441,1,KD9ZMJ,-92,8.25,,,952.1875,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-392,37.10132,-97.44032,387.88,30.07813,9.33203,-1.35938,0.57812,,,,,1.05798,-1.07532,-0.96472,18.75,-397.5,18,-0.72766,1.18396,-2.39441,1,KD9ZMJ,-92,8.25,,,950.75,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-459,37.10132,-97.44032,387.88,30.09766,9.15625,-1.38672,0.30078,,,,,1.05798,-1.07532,-0.96472,24.25,-326.25,9.75,-0.42224,1.14343,-2.02417,1,KD9ZMJ,-92,8.125,,,948.875,0,2.03125,1.17188,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-523,37.10132,-97.44032,387.88,30.09766,9.21094,-1.60156,0.08594,,,,,1.05798,-1.07532,-0.96472,24.25,-326.25,9.75,-0.42224,1.14343,-2.02417,1,KD9ZMJ,-92,8.125,,,947.5625,0,2.03125,1.17188,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-588,37.10132,-97.44032,387.88,30.09766,9.125,-1.63281,-0.07031,,,,,1.05798,-1.07532,-0.96472,24.25,-326.25,9.75,-0.42224,1.14343,-2.02417,1,KD9ZMJ,-92,8.125,,,945.625,0,2.03125,1.17188,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-655,37.10132,-97.44032,387.88,30.09766,8.91797,-1.42969,-0.26562,,,,,1.05798,-1.07532,-0.96472,24.25,-326.25,9.75,-0.42224,1.14343,-2.02417,1,KD9ZMJ,-92,8.125,,,944.125,0,2.03125,1.17188,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-67,37.10132,-97.44032,387.88,30.08984,9.91797,-1.21875,0.85547,,,,,1.05798,-1.07532,-0.96472,19.25,-239.75,20.75,-0.92493,1.1499,-2.12012,1,KD9ZMJ,-96,8.3125,,,958.375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-719,37.10132,-97.44032,387.88,30.10938,8.94141,-1.36719,0.04297,,,,,1.05798,-1.07532,-0.96472,24.125,-337.625,13.75,-0.77673,1.11792,-1.89136,1,KD9ZMJ,-91,8.25,,,941.875,0,2.03125,1.17188,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-784,37.10132,-97.44032,387.88,30.10938,8.74609,-1.34375,0.05078,,,,,1.21692,-3.04749,-0.96082,24.125,-337.625,13.75,-0.77673,1.11792,-1.89136,1,KD9ZMJ,-91,8.25,,,940.4375,0,2.03125,1.17188,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-848,37.10132,-97.44032,387.88,30.10938,8.53125,-1.65234,-0.07813,,,,,1.21692,-3.04749,-0.96082,24.125,-337.625,13.75,-0.77673,1.11792,-1.89136,1,KD9ZMJ,-91,8.25,,,937.5,0,2.03125,1.17188,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-915,37.10132,-97.44032,387.88,30.10938,8.42187,-1.47656,0.52344,,,,,1.21692,-3.04749,-0.96082,24.125,-337.625,13.75,-0.77673,1.11792,-1.89136,1,KD9ZMJ,-91,8.25,,,935.75,0,2.03125,1.17188,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-42-980,37.10132,-97.44032,387.88,30.09766,8.51953,-1.46484,0.34766,,,,,1.21692,-3.04749,-0.96082,22.625,-373.625,18.5,-0.85022,1.17017,-2.34851,1,KD9ZMJ,-89,8.3125,,,933,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-108,37.10132,-97.44032,387.88,30.09766,8.10156,-1.53125,-0.02734,,,,,1.21692,-3.04749,-0.96082,22.625,-373.625,18.5,-0.85022,1.17017,-2.34851,1,KD9ZMJ,-89,8.3125,,,929,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-175,37.10132,-97.44032,387.88,30.09766,7.99219,-0.98437,0.28906,,,,,1.14453,0.30713,-0.65466,22.625,-373.625,18.5,-0.85022,1.17017,-2.34851,1,KD9ZMJ,-89,8.3125,,,927.3125,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-239,37.10132,-97.44032,387.88,30.10938,8.13672,-0.92578,0.24609,,,,,1.14453,0.30713,-0.65466,12.875,-413,23.375,-0.42053,1.14929,-2.19885,1,KD9ZMJ,-93,8.1875,,,925.3125,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-303,37.10132,-97.44032,387.88,30.10938,7.86719,-1.26172,0.31641,,,,,1.14453,0.30713,-0.65466,12.875,-413,23.375,-0.42053,1.14929,-2.19885,1,KD9ZMJ,-93,8.1875,,,923.8125,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-367,37.10132,-97.44032,387.88,30.10938,7.67969,-0.99609,0.125,,,,,1.14453,0.30713,-0.65466,12.875,-413,23.375,-0.42053,1.14929,-2.19885,1,KD9ZMJ,-93,8.1875,,,920.9375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-43,37.10132,-97.44032,387.88,30.09766,8.30469,-1.46094,0.16406,,,,,1.21692,-3.04749,-0.96082,22.625,-373.625,18.5,-0.85022,1.17017,-2.34851,1,KD9ZMJ,-89,8.3125,,,931.25,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-434,37.10132,-97.44032,387.88,30.10938,7.61328,-0.83203,-0.03516,,,,,1.14453,0.30713,-0.65466,12.875,-413,23.375,-0.42053,1.14929,-2.19885,1,KD9ZMJ,-93,8.1875,,,919.375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-499,37.10131,-97.44033,385.14001,30.10938,7.61328,-0.88281,0.3125,,,,,1.14453,0.30713,-0.65466,5.375,-299.5,20.375,-0.63232,1.11523,-1.83582,1,KD9ZMJ,-91,8.25,,,917.4375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-562,37.10131,-97.44033,385.14001,30.10938,8.07422,-0.84375,0.28906,,,,,1.18738,-2.37366,-0.88489,5.375,-299.5,20.375,-0.63232,1.11523,-1.83582,1,KD9ZMJ,-91,8.25,,,916.375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-627,37.10131,-97.44033,385.14001,30.10938,7.3125,-0.82422,0.48828,,,,,1.18738,-2.37366,-0.88489,5.375,-299.5,20.375,-0.63232,1.11523,-1.83582,1,KD9ZMJ,-91,8.25,,,917.75,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-694,37.10131,-97.44033,385.14001,30.10938,7.10547,-0.76562,0.41016,,,,,1.18738,-2.37366,-0.88489,5.375,-299.5,20.375,-0.63232,1.11523,-1.83582,1,KD9ZMJ,-91,8.25,,,905.3125,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-759,37.10131,-97.44033,385.14001,30.09766,6.75,-0.08984,0.67187,,,,,1.18738,-2.37366,-0.88489,-3.625,-232.875,15.625,-0.85937,1.14722,-2.01465,1,KD9ZMJ,-88,8.125,,,896.25,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-823,37.10131,-97.44033,385.14001,30.09766,6.50391,0.48047,0.63281,,,,,1.18738,-2.37366,-0.88489,-3.625,-232.875,15.625,-0.85937,1.14722,-2.01465,1,KD9ZMJ,-88,8.125,,,895.625,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-888,37.10131,-97.44033,385.14001,30.09766,5.48828,0.6875,1.16797,,,,,1.18738,-2.37366,-0.88489,-3.625,-232.875,15.625,-0.85937,1.14722,-2.01465,1,KD9ZMJ,-88,8.125,,,896.25,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-43-955,37.10131,-97.44033,385.14001,30.09766,3.80859,1.37109,1.56641,,,,,1.11804,1.04846,-0.6604,-3.625,-232.875,15.625,-0.85937,1.14722,-2.01465,1,KD9ZMJ,-88,8.125,,,894.5625,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-147,37.10131,-97.44033,385.14001,30.10938,0.07422,0.78516,0.66797,,,,,1.11804,1.04846,-0.6604,-7.375,-257.375,16.125,-0.79089,1.18689,-2.37207,2,KD9ZMJ,-86,8.0625,,,887,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-20,37.10131,-97.44033,385.14001,30.10938,1.91406,1.15234,1.56641,,,,,1.11804,1.04846,-0.6604,-7.375,-257.375,16.125,-0.79089,1.18689,-2.37207,2,KD9ZMJ,-86,8.0625,,,891.375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-214,37.10131,-97.44033,385.14001,30.10938,-0.62891,1.16016,0.46875,,,,,1.11804,1.04846,-0.6604,-7.375,-257.375,16.125,-0.79089,1.18689,-2.37207,2,KD9ZMJ,-86,8.0625,,,885.625,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-279,37.10131,-97.44033,385.14001,30.11719,-1.11719,1.17188,0.41406,,,,,1.11804,1.04846,-0.6604,-14.5,-227.75,0.5,-0.48999,1.15112,-2.33972,2,KD9ZMJ,-88,8.1875,,,883.75,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-343,37.10131,-97.44033,385.14001,30.11719,-1.83594,1.41016,0.78906,,,,,1.11804,1.04846,-0.6604,-14.5,-227.75,0.5,-0.48999,1.15112,-2.33972,2,KD9ZMJ,-88,8.1875,,,882.25,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-408,37.10131,-97.44033,385.14001,30.11719,-2.14453,1.41016,0.07422,,,,,1.14978,-0.70752,-0.9436,-14.5,-227.75,0.5,-0.48999,1.15112,-2.33972,2,KD9ZMJ,-88,8.1875,,,879.75,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-474,37.10131,-97.44033,385.14001,30.11719,-2.14844,1.125,0.17578,,,,,1.14978,-0.70752,-0.9436,-14.5,-227.75,0.5,-0.48999,1.15112,-2.33972,2,KD9ZMJ,-88,8.1875,,,877.875,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-540,37.10131,-97.44033,385.14001,30.12891,-2.16406,1.08984,-0.11328,,,,,1.14978,-0.70752,-0.9436,-4.75,-220,3.625,-0.37231,1.11816,-2.07935,2,KD9ZMJ,-91,8.125,,,874.625,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-603,37.10131,-97.44033,385.14001,30.12891,-2.07812,0.85156,-0.34766,,,,,1.14978,-0.70752,-0.9436,-4.75,-220,3.625,-0.37231,1.11816,-2.07935,2,KD9ZMJ,-91,8.125,,,872.375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-667,37.10131,-97.44033,385.14001,30.12891,-2.02344,0.85156,-0.49219,,,,,1.14978,-0.70752,-0.9436,-4.75,-220,3.625,-0.37231,1.11816,-2.07935,2,KD9ZMJ,-91,8.125,,,868.75,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-734,37.10131,-97.44033,385.14001,30.12891,-2.09375,0.92578,-0.56641,,,,,1.14978,-0.70752,-0.9436,-4.75,-220,3.625,-0.37231,1.11816,-2.07935,2,KD9ZMJ,-91,8.125,,,866.75,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-799,37.10131,-97.44033,385.14001,30.14844,-2.01562,1.00391,-0.49609,,,,,1.19507,-2.8125,-0.68884,-7.625,-320.5,8,-0.55188,1.12048,-1.86719,2,KD9ZMJ,-93,8.3125,,,870.25,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-82,37.10131,-97.44033,385.14001,30.10938,0.67969,0.70703,1.27734,,,,,1.11804,1.04846,-0.6604,-7.375,-257.375,16.125,-0.79089,1.18689,-2.37207,2,KD9ZMJ,-86,8.0625,,,889.5,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-863,37.10131,-97.44033,385.14001,30.14844,-1.67969,1.09375,-0.26172,,,,,1.19507,-2.8125,-0.68884,-7.625,-320.5,8,-0.55188,1.12048,-1.86719,2,KD9ZMJ,-93,8.3125,,,879.3125,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-928,37.10131,-97.44033,385.14001,30.14844,-1.50391,0.78516,-0.10547,,,,,1.19507,-2.8125,-0.68884,-7.625,-320.5,8,-0.55188,1.12048,-1.86719,2,KD9ZMJ,-93,8.3125,,,874,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-44-995,37.10131,-97.44033,385.14001,30.14844,-1.38281,0.71484,-0.03906,,,,,1.19507,-2.8125,-0.68884,-7.625,-320.5,8,-0.55188,1.12048,-1.86719,2,KD9ZMJ,-93,8.3125,,,870.4375,0,2.03125,1.25,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-54-45-124,37.10131,-97.44033,385.14001,30.12891,-1.34766,0.62891,-0.17578,,,,,1.19507,-2.8125,-0.68884,-6.625,-414.5,13.125,-0.8811,1.17383,-2.13318,10,KD9ZMJ,-91,8.0625,,,867.5625,0,2.03125,0.78125,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-189,37.10131,-97.44033,385.14001,30.12891,-1.29688,0.71094,-0.19531,,,,,1.19507,-2.8125,-0.68884,-6.625,-414.5,13.125,-0.8811,1.17383,-2.13318,10,KD9ZMJ,-91,8.0625,,,863.6875,0,2.03125,0.78125,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-255,37.10131,-97.44033,385.14001,30.12891,-1.1875,0.60547,0.05859,,,,,1.19507,-2.8125,-0.68884,-6.625,-414.5,13.125,-0.8811,1.17383,-2.13318,10,KD9ZMJ,-91,8.0625,,,863.125,0,2.03125,0.78125,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-321,37.10131,-97.44033,385.14001,30.15625,-1.25,0.46094,0.12109,,,,,1.19507,-2.8125,-0.68884,-12.875,-543.875,23.125,-0.42529,1.1449,-2.24121,10,KD9ZMJ,-93,8,,,860.9375,0,1.95312,0.70312,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-385,37.10131,-97.44033,385.14001,30.15625,-1.21094,0.30469,0.28906,,,,,1.19507,-2.8125,-0.68884,-12.875,-543.875,23.125,-0.42529,1.1449,-2.24121,10,KD9ZMJ,-93,8,,,859.1875,0,1.95312,0.70312,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-449,37.10131,-97.44033,385.14001,30.15625,1.81641,0.06641,-0.60156,,,,,1.19507,-2.8125,-0.68884,-12.875,-543.875,23.125,-0.42529,1.1449,-2.24121,10,KD9ZMJ,-93,8,,,857.0625,0,1.95312,0.70312,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-516,37.10131,-97.44033,385.14001,30.15625,-1.03906,0.24609,-0.59766,,,,,1.19507,-2.8125,-0.68884,-12.875,-543.875,23.125,-0.42529,1.1449,-2.24121,10,KD9ZMJ,-93,8,,,856.0625,0,1.95312,0.70312,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-581,37.10131,-97.44033,385.14001,30.16797,-1.11328,0.01172,-0.30078,,,,,1.23657,-0.96265,-1.0957,-0.375,-672.5,22.625,-0.83362,1.15222,-1.99719,10,KD9ZMJ,-91,8.375,,,853.8125,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-60,37.10131,-97.44033,385.14001,30.12891,-1.29688,0.73047,-0.24609,,,,,1.19507,-2.8125,-0.68884,-6.625,-414.5,13.125,-0.8811,1.17383,-2.13318,10,KD9ZMJ,-91,8.0625,,,868.6875,0,2.03125,0.78125,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-644,37.10131,-97.44033,385.14001,30.16797,-1.1875,0.01563,-0.25391,,,,,1.23657,-0.96265,-1.0957,-0.375,-672.5,22.625,-0.83362,1.15222,-1.99719,10,KD9ZMJ,-91,8.375,,,852.5,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-709,37.10131,-97.44033,385.14001,30.16797,-1.24609,-0.07031,-0.20703,,,,,1.23657,-0.96265,-1.0957,-0.375,-672.5,22.625,-0.83362,1.15222,-1.99719,10,KD9ZMJ,-91,8.375,,,850,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-776,37.10131,-97.44033,385.14001,30.16797,-1.24609,-0.08984,-0.29687,,,,,1.23657,-0.96265,-1.0957,-0.375,-672.5,22.625,-0.83362,1.15222,-1.99719,10,KD9ZMJ,-91,8.375,,,848.25,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-841,37.10131,-97.44033,385.01999,30.17969,-1.21094,-0.08594,-0.24609,,,,,1.23657,-0.96265,-1.0957,-0.75,-702.5,26,-0.40723,1.14099,-2.18445,10,KD9ZMJ,-91,8.0625,,,846.0625,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-904,37.10131,-97.44033,385.01999,30.17969,-1.13281,-0.13281,-0.30469,,,,,1.23657,-0.96265,-1.0957,-0.75,-702.5,26,-0.40723,1.14099,-2.18445,10,KD9ZMJ,-91,8.0625,,,844.625,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-45-968,37.10131,-97.44033,385.01999,30.17969,-1.09375,-0.19922,-0.28516,,,,,1.2124,0.85498,-0.88892,-0.75,-702.5,26,-0.40723,1.14099,-2.18445,10,KD9ZMJ,-91,8.0625,,,841.5625,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-100,37.10131,-97.44033,385.01999,30.19922,-1.07813,-0.30859,-0.03125,,,,,1.2124,0.85498,-0.88892,-2.125,-727.25,29.375,-0.88818,1.16638,-2.1604,10,KD9ZMJ,-94,8.0625,,,838.125,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-164,37.10131,-97.44033,385.01999,30.19922,-1.21484,-0.07031,-0.27734,,,,,1.2124,0.85498,-0.88892,-2.125,-727.25,29.375,-0.88818,1.16638,-2.1604,10,KD9ZMJ,-94,8.0625,,,836.625,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
2024-3-23--13-54-46-229,37.10131,-97.44033,385.01999,30.19922,-1.17188,-0.17969,-0.51172,,,,,1.2124,0.85498,-0.88892,-2.125,-727.25,29.375,-0.88818,1.16638,-2.1604,10,KD9ZMJ,-94,8.0625,,,834.5625,0,1.95312,0.85937,0,260,1,0,0,0,1,0,0,0,0,0
