timestamp_ms,flap_extension,state_apo
1983755,0.00000,4644.46
1983775,0.00000,4644.46
1983795,0.00000,4633.10
1983805,0.00000,4633.10
1983825,0.00000,4633.10
1983845,0.00000,4622.85
1983855,0.00000,4622.85
1983875,0.00000,4622.85
1983895,0.00000,4622.85
1983905,0.00000,4611.29
1983925,0.00000,4611.29
1983945,0.00000,4611.29
1983955,0.00000,4604.23
1983975,0.00000,4604.23
1983985,0.00000,4604.23
1984005,0.00000,4604.23
1984025,0.00000,4599.62
1984045,0.00000,4599.62
1984065,0.00000,4594.75
1984075,0.00000,4594.75
1984095,0.00000,4594.75
1984105,0.00000,4594.75
1984125,0.00000,4594.83
1984145,0.00000,4594.83
1984165,0.00000,4592.98
1984185,0.00000,4592.98
1984205,0.00000,4592.98
1984215,0.00000,4592.98
1984225,0.00000,4592.98
1984245,0.00000,4589.85
1984265,0.00000,4589.85
1984275,0.00000,4589.85
1984295,0.00000,4588.04
1984305,0.00000,4588.04
1984325,0.00000,4588.04
1984345,0.00000,4585.60
1984365,0.00000,4585.60
1984375,0.00000,4585.60
1984395,0.00000,4582.66
1984405,0.00000,4582.66
1984425,0.00000,4582.66
1984445,0.00000,4578.63
1984465,0.00000,4578.63
1984475,0.00000,4578.63
1984485,0.00000,4578.63
1984505,0.00000,4573.98
1984525,0.00000,4573.98
1984535,0.00000,4573.98
1984545,0.00000,4565.88
1984565,0.00000,4565.88
1984575,0.00000,4565.88
1984595,0.00000,4565.88
1984605,0.00000,4565.88
1984625,0.00000,4558.99
1984635,0.00000,4558.99
1984645,0.00000,4558.99
1984665,0.00000,4552.53
1984675,0.00000,4552.53
1984695,0.00000,4552.53
1984705,0.00000,4552.53
1984725,0.00000,4546.54
1984735,0.00000,4546.54
1984745,0.00000,4546.54
1984765,0.00000,4541.56
1984775,0.00000,4541.56
1984795,0.00000,4541.56
1984805,0.00000,4541.56
1984825,0.00000,4538.61
1984835,0.00000,4538.61
1984845,0.00000,4538.61
1984865,0.00000,4538.61
1984875,0.00000,4536.20
1984895,0.00000,4536.20
1984905,0.00000,4536.20
1984925,0.00000,4534.95
1984935,0.00000,4534.95
1984945,0.00000,4534.95
1984965,0.00000,4534.95
1984975,0.00000,4534.67
1984995,0.00000,4534.67
1985005,0.00000,4534.67
1985025,0.00000,4534.67
1985035,0.00000,4534.67
1985045,0.00000,4534.63
1985065,0.00000,4534.63
1985075,0.00000,4534.63
1985095,0.00000,4533.97
1985115,0.00000,4533.97
1985125,0.00000,4533.97
1985135,0.00000,4533.97
1985145,0.00000,4532.14
1985165,0.00000,4532.14
1985175,0.00000,4532.14
1985195,0.00000,4532.05
1985215,0.00000,4532.05
1985225,0.00000,4532.05
1985235,0.00000,4532.05
1985245,0.00000,4531.04
1985265,0.00000,4531.04
1985285,0.00000,4531.04
1985295,0.00000,4531.04
1985315,0.00000,4530.38
1985325,0.00000,4530.38
1985335,0.00000,4530.38
1985345,0.00000,4530.38
1985365,0.00000,4530.97
1985385,0.00000,4530.97
1985395,0.00000,4530.97
1985415,0.00000,4530.97
1985425,0.00000,4532.81
1985435,0.00000,4532.81
1985445,0.00000,4532.81
1985465,0.00000,4532.81
1985485,0.00000,4533.63
1985495,0.00000,4533.63
1985515,0.00000,4533.63
1985525,0.00000,4538.66
1985535,0.00000,4538.66
1985545,0.00000,4538.66
1985555,0.00000,4538.66
1985575,0.00000,4582.13
1985585,0.00000,4582.13
1985605,0.00000,4582.13
1985615,0.00000,4582.13
1985635,0.00000,4649.05
1985655,0.00000,4649.05
1985665,0.00000,4649.05
1985685,0.00000,4688.26
1985695,0.00000,4688.26
1985715,0.00000,4688.26
1985725,0.00000,4688.26
1985735,0.00000,4652.14
1985755,0.00000,4652.14
1985765,0.00000,4652.14
1985785,0.00000,4573.42
1985795,0.00000,4573.42
1985815,0.00000,4573.42
1985825,0.00000,4573.42
1985835,0.00000,4573.42
1985855,0.00000,4537.82
1985865,0.00000,4537.82
1985885,0.00000,4537.82
1985895,0.00000,4537.82
1985915,0.00000,4526.65
1985925,0.00000,4526.65
1985935,0.00000,4526.65
1985955,0.00000,4520.89
1985965,0.00000,4520.89
1985985,0.00000,4520.89
1985995,0.00000,4520.89
1986015,0.00000,4525.74
1986025,0.00000,4525.74
1986035,0.00000,4525.74
1986055,0.00000,4533.89
1986065,0.00000,4533.89
1986075,0.00000,4533.89
1986085,0.00000,4533.89
1986095,0.00000,4533.89
1986105,0.00000,4532.00
1986125,0.00000,4532.00
1986135,0.00000,4532.00
1986155,0.00000,4532.00
1986165,0.00000,4531.21
1986185,0.00000,4531.21
1986195,0.00000,4531.21
1986215,0.00000,4531.21
1986225,0.00000,4531.21
1986235,0.00000,4532.34
1986255,0.00000,4532.34
1986265,0.00000,4532.34
1986285,0.00000,4531.43
1986295,0.00000,4531.43
1986315,0.00000,4531.43
1986335,0.00000,4536.78
1986355,0.00000,4536.78
