Time,LSM_IMU_mx,LSM_IMU_my,LSM_IMU_mz,LSM_IMU_gx,LSM_IMU_gy,LSM_IMU_gz,LSM_IMU_ax,LSM_IMU_ay,LSM_IMU_az,gps_lat,gps_long,gps_alt,STE_ALT,STE_VEL,STE_ACC,STE_APO,KX_IMU_ax,KX_IMU_ay,KX_IMU_az,TEMP,barometer_alt,sign,FSM_state,RSSI,Voltage,frequency,flap_extension,pressure
2022-10-29--13-09-11-104,0,0,0,-3.625,2.125,-6,0,0,0,41.49058,-89.50862,3774677,3691.36816,-58.64537,-12.63645,3691.36816,-0.23437,0.20703,0.21094,33,3696.39893,NOSIGN,12,-61,8.0625,434,0,670.5625
2022-10-29--13-09-11-203,0,0,0,-1,2.25,-24.625,0,0,0,41.49058,-89.50862,3774677,3691.36816,-58.64537,-12.63645,3691.36816,-0.86719,0.13672,0.29687,32.5,3740.50586,NOSIGN,12,-61,8.0625,434,0,666.8125
2022-10-29--13-09-11-335,0,0,0,-3.875,2.125,-5,0,0,0,41.49065,-89.50861,3755701,3694.59253,-10.96826,38.60147,3694.59253,0.24609,-2.24219,0.38672,33,3658.91333,NOSIGN,12,-69,8,434,0,673.375
2022-10-29--13-09-11-434,0,0,0,-3.125,0.25,-9.25,0,0,0,41.49065,-89.50861,3755701,3694.59253,-10.96826,38.60147,3694.59253,1.85937,-1.02344,0.13281,33,3740.75073,NOSIGN,12,-69,8,434,0,667.25
2022-10-29--13-09-11-526,0,0,0,0,0.125,-21.125,0,0,0,41.49065,-89.50861,3755701,3694.59253,-10.96826,38.60147,3694.59253,2.21875,0.53906,-0.10938,32.5,3697.86572,NOSIGN,12,-69,8,434,0,670
2022-10-29--13-09-11-606,0,0,0,-4,2.125,-3.75,0,0,0,41.49065,-89.50861,3755701,3694.59253,-10.96826,38.60147,3694.59253,1.99219,1.34375,-0.10938,32.5,3681.19922,NOSIGN,12,-69,8,434,0,671.25
2022-10-29--13-09-11-739,0,0,0,-4.25,1.375,-3.5,0,0,0,41.49072,-89.5086,3738214,3642.25928,-93.35824,-57.31419,3642.25928,2.04687,1.17969,-0.12109,32.5,3701.20264,NOSIGN,12,-64,8,434,0,669.75
2022-10-29--13-09-11-838,0,0,0,-6.25,1,9.375,0,0,0,41.49072,-89.5086,3738214,3642.25928,-93.35824,-57.31419,3642.25928,2.13281,0.3125,-0.41797,32.5,3667.05737,NOSIGN,12,-64,8,434,0,672.3125
2022-10-29--13-09-11-935,0,0,0,-3.625,1.375,-6.375,0,0,0,41.49072,-89.5086,3738214,3642.25928,-93.35824,-57.31419,3642.25928,1.08984,-1.20313,-0.875,33,3654.75806,NOSIGN,12,-64,8,434,0,673.6875
2022-10-29--13-09-12-33,0,0,0,-7,3,14.25,0,0,0,41.49072,-89.5086,3738214,3642.25928,-93.35824,-57.31419,3642.25928,0.09375,-1.28906,-1.40625,32.5,3620.62939,NOSIGN,12,-64,8,434,0,675.8125
2022-10-29--13-09-12-143,0,0,0,-3.25,1.875,-8.125,0,0,0,41.49079,-89.50858,3722034,3589.81201,-134.42482,-71.0722,3589.81201,-0.45703,-0.53906,-0.42578,32.5,3614.84302,NOSIGN,12,-80,8.0625,434,0,676.25
2022-10-29--13-09-12-243,0,0,0,-3.625,1.625,-5.375,0,0,0,41.49079,-89.50858,3722034,3589.81201,-134.42482,-71.0722,3589.81201,-0.55469,0.03125,-0.26172,32.5,3593.38281,NOSIGN,12,-80,8.0625,434,0,677.875
2022-10-29--13-09-12-334,0,0,0,-2.625,5.375,-12.5,0,0,0,41.49079,-89.50858,3722034,3589.81201,-134.42482,-71.0722,3589.81201,-0.5625,0.23437,0.15625,32.5,3590.08569,NOSIGN,12,-80,8.0625,434,0,678.125
2022-10-29--13-09-12-414,0,0,0,-2.875,2.75,-9.375,0,0,0,41.49079,-89.50858,3722034,3589.81201,-134.42482,-71.0722,3589.81201,0.04687,1.25391,0.13281,32.5,3599.15527,NOSIGN,12,-80,8.0625,434,0,677.4375
2022-10-29--13-09-12-547,0,0,0,-3.5,1.375,-5.5,0,0,0,41.49087,-89.50856,3704979,3573.69019,-80.41575,3.27339,3573.69019,0.59766,2.41406,-0.40625,32.5,3609.06006,NOSIGN,12,-78,8.0625,434,0,676.6875
2022-10-29--13-09-12-646,0,0,0,-4.25,7.875,-10.125,0,0,0,41.49087,-89.50856,3704979,3573.69019,-80.41575,3.27339,3573.69019,0.80078,2.33594,-1.60547,32.5,3590.08569,NOSIGN,12,-78,8.0625,434,0,678.125
2022-10-29--13-09-12-743,0,0,0,-2.25,1,-14.875,0,0,0,41.49087,-89.50856,3704979,3573.69019,-80.41575,3.27339,3573.69019,0.59766,2.32031,-1.23828,33,3596.78394,NOSIGN,12,-78,8.0625,434,0,678.0625
2022-10-29--13-09-12-843,0,0,0,-3.75,0.375,0.25,0,0,0,41.49087,-89.50856,3704979,3573.69019,-80.41575,3.27339,3573.69019,0.53125,2.66797,-1.08594,32.5,3578.55566,NOSIGN,12,-78,8.0625,434,0,679
2022-10-29--13-09-12-952,0,0,0,-4.25,1.125,-1.75,0,0,0,41.49095,-89.50854,3688736,3594.89355,14.29164,87.44221,3606.75513,-0.23437,1.66016,-0.10547,32.5,3578.55566,NOSIGN,12,-64,8.0625,434,0,679
2022-10-29--13-09-13-51,0,0,0,-5.75,2.375,14.25,0,0,0,41.49095,-89.50854,3688736,3594.89355,14.29164,87.44221,3606.75513,-0.96875,1.625,-0.28906,33,3620.75635,NOSIGN,12,-64,8.0625,434,0,676.25
2022-10-29--13-09-13-143,0,0,0,-6.5,2.125,9.875,0,0,0,41.49095,-89.50854,3688736,3594.89355,14.29164,87.44221,3606.75513,-1.96094,0.64453,-0.23437,32.5,3609.06006,NOSIGN,12,-64,8.0625,434,0,676.6875
2022-10-29--13-09-13-223,0,0,0,-4.375,5.625,-1.5,0,0,0,41.49095,-89.50854,3688736,3594.89355,14.29164,87.44221,3606.75513,-1.51172,-0.63281,-0.42578,32.5,3590.08569,NOSIGN,12,-64,8.0625,434,0,678.125
2022-10-29--13-09-13-356,0,0,0,-3.75,2.25,-5.75,0,0,0,41.49102,-89.50854,3673742,3554.58325,-43.3575,3.24824,3554.58325,-0.76562,-1.01172,-0.60547,32.5,3560.46729,NOSIGN,12,-65,8.0625,434,0,680.375
2022-10-29--13-09-13-455,0,0,0,-4.375,3.125,-1.375,0,0,0,41.49102,-89.50854,3673742,3554.58325,-43.3575,3.24824,3554.58325,-0.16406,-0.85937,-1.04688,33,3564.64624,NOSIGN,12,-65,8.0625,434,0,680.5
2022-10-29--13-09-13-552,0,0,0,-3.375,4.5,-13.75,0,0,0,41.49102,-89.50854,3673742,3554.58325,-43.3575,3.24824,3554.58325,0.17578,-0.27344,-0.95703,33,3563.82373,NOSIGN,12,-65,8.0625,434,0,680.5625
2022-10-29--13-09-13-650,0,0,0,-3.875,1.875,-6,0,0,0,41.49102,-89.50854,3673742,3554.58325,-43.3575,3.24824,3554.58325,-0.05859,-0.10938,-0.66406,32.5,3537.49829,NOSIGN,12,-65,8.0625,434,0,682.125
2022-10-29--13-09-13-760,0,0,0,-6.375,2.375,12,0,0,0,41.49111,-89.50854,3658878,3540.59668,-36.87904,8.76818,3540.59668,0.72656,-1.27344,0.02344,33,3546.56812,NOSIGN,12,-62,6.9375,434,0,681.875
2022-10-29--13-09-13-859,0,0,0,-3.5,1.875,-7.75,0,0,0,41.49111,-89.50854,3658878,3540.59668,-36.87904,8.76818,3540.59668,0.97266,-1.26563,-0.00391,33,3551.49487,NOSIGN,12,-62,6.9375,434,0,681.5
2022-10-29--13-09-13-950,0,0,0,-1.625,1.125,-22.125,0,0,0,41.49111,-89.50854,3658878,3540.59668,-36.87904,8.76818,3540.59668,0.92578,-1.05469,0.00781,32.5,3547.33496,NOSIGN,12,-62,6.9375,434,0,681.375
2022-10-29--13-09-14-30,0,0,0,-3.125,2.5,-8,0,0,0,41.49111,-89.50854,3658878,3540.59668,-36.87904,8.76818,3540.59668,0.3125,-0.95703,0.16797,32.5,3536.67896,NOSIGN,12,-62,6.9375,434,0,682.1875
2022-10-29--13-09-14-164,0,0,0,-3.375,1.5,-7.25,0,0,0,41.49119,-89.50853,3643324,3576.47681,58.54223,90.78397,3754.50073,0.63281,-0.69922,0.18359,33,3539.18286,NOSIGN,12,-62,8.0625,434,0,682.4375
2022-10-29--13-09-14-243,0,0,0,-3.625,1.25,-5.875,0,0,0,41.49119,-89.50853,3643324,3576.47681,58.54223,90.78397,3754.50073,0.83984,-0.36328,0.16797,33,3558.06812,NOSIGN,12,-62,8.0625,434,0,681
2022-10-29--13-09-14-342,0,0,0,-2.375,-2.875,-9.875,0,0,0,41.49119,-89.50853,3643324,3576.47681,58.54223,90.78397,3754.50073,1.07031,-0.25,0.15234,33,3598.4353,NOSIGN,12,-62,8.0625,434,0,677.9375
2022-10-29--13-09-14-433,0,0,0,-3.5,2.25,-7.75,0,0,0,41.49119,-89.50853,3643324,3576.47681,58.54223,90.78397,3754.50073,1.5625,-0.4375,0.10938,32.5,3592.55835,NOSIGN,12,-62,8.0625,434,0,677.9375
2022-10-29--13-09-14-569,0,0,0,-5.75,7.25,1.875,0,0,0,41.49127,-89.50851,3627837,3556.0918,-2.24434,-2.43366,3556.0918,1.84766,0.24219,0.08984,32.5,3558.82471,NOSIGN,12,-58,8,434,0,680.5
2022-10-29--13-09-14-668,0,0,0,-4,0.5,0,0,0,0,41.49127,-89.50851,3627837,3556.0918,-2.24434,-2.43366,3556.0918,1.50781,0.625,0.11719,33,3559.7124,NOSIGN,12,-58,8,434,0,680.875
2022-10-29--13-09-14-761,0,0,0,-3.75,3.75,-3.75,0,0,0,41.49127,-89.50851,3627837,3556.0918,-2.24434,-2.43366,3556.0918,1.03125,0.88672,0.14844,32.5,3558.00342,NOSIGN,12,-58,8,434,0,680.5625
2022-10-29--13-09-14-841,0,0,0,-7.125,4.25,15.625,0,0,0,41.49127,-89.50851,3627837,3556.0918,-2.24434,-2.43366,3556.0918,0.69922,0.20312,0.16797,32.5,3524.39966,NOSIGN,12,-58,8,434,0,683.125
2022-10-29--13-09-14-972,0,0,0,-3.875,3.875,-3,0,0,0,41.49135,-89.50849,3612674,3511.79858,-65.15184,-43.90461,3511.79858,0.19922,-0.25,0.28125,32.5,3492.55176,NOSIGN,12,-60,8.0625,434,0,685.5625
2022-10-29--13-09-15-52,0,0,0,-5.75,4.375,6.25,0,0,0,41.49135,-89.50849,3612674,3511.79858,-65.15184,-43.90461,3511.79858,-0.66406,-0.46094,-0.76953,32.5,3487.66211,NOSIGN,12,-60,8.0625,434,0,685.9375
2022-10-29--13-09-15-141,0,0,0,-3.75,5.125,-5.75,0,0,0,41.49135,-89.50849,3612674,3511.79858,-65.15184,-43.90461,3511.79858,-1.21094,-1.00391,-2.17187,32.5,3521.12793,NOSIGN,12,-60,8.0625,434,0,683.375
2022-10-29--13-09-15-221,0,0,0,-3.75,2,-3.5,0,0,0,41.49135,-89.50849,3612674,3511.79858,-65.15184,-43.90461,3511.79858,-0.87891,-0.85937,-1.41797,32.5,3528.49072,NOSIGN,12,-60,8.0625,434,0,682.8125
2022-10-29--13-09-15-377,0,0,0,-1.5,-3.125,-7.75,0,0,0,41.49143,-89.50848,3596884,3506.60742,-42.7109,-10.13997,3506.60742,-1.05469,-1.11719,-0.86328,32.5,3530.94653,NOSIGN,12,-65,8,434,0,682.625
2022-10-29--13-09-15-456,0,0,0,-6,9.125,-2,0,0,0,41.49143,-89.50848,3596884,3506.60742,-42.7109,-10.13997,3506.60742,-1.30859,-0.94141,-0.33594,32.5,3543.23486,NOSIGN,12,-65,8,434,0,681.6875
2022-10-29--13-09-15-554,0,0,0,-3.5,1.75,-8.875,0,0,0,41.49143,-89.50848,3596884,3506.60742,-42.7109,-10.13997,3506.60742,-0.94531,-0.94531,-0.09375,32.5,3472.1958,NOSIGN,12,-65,8,434,0,687.125
2022-10-29--13-09-15-645,0,0,0,-4.25,3,-1.375,0,0,0,41.49143,-89.50848,3596884,3506.60742,-42.7109,-10.13997,3506.60742,0.32031,-1.36719,-0.01172,32.5,3548.97534,NOSIGN,12,-65,8,434,0,681.25
2022-10-29--13-09-15-781,0,0,0,-4,4.625,-4.125,0,0,0,41.4915,-89.50847,3580458,3461.5354,-80.41184,-28.82125,3461.5354,0.37891,1.87891,-1.35547,32.5,3459.19238,NOSIGN,12,-61,8.0625,434,0,688.125
2022-10-29--13-09-15-880,0,0,0,-3.625,1.75,-6.125,0,0,0,41.4915,-89.50847,3580458,3461.5354,-80.41184,-28.82125,3461.5354,0.24609,1.48437,-0.98437,32.5,3454.32104,NOSIGN,12,-61,8.0625,434,0,688.5
2022-10-29--13-09-15-972,0,0,0,-1.5,3.125,-18.125,0,0,0,41.4915,-89.50847,3580458,3461.5354,-80.41184,-28.82125,3461.5354,-1.24609,0.59375,-2.14844,32.5,3469.75635,NOSIGN,12,-61,8.0625,434,0,687.3125
2022-10-29--13-09-16-52,0,0,0,-2.5,0,-5.875,0,0,0,41.4915,-89.50847,3580458,3461.5354,-80.41184,-28.82125,3461.5354,-1.96484,0.61719,-1.57812,32.5,3479.51855,NOSIGN,12,-61,8.0625,434,0,686.5625
2022-10-29--13-09-16-185,0,0,0,-6.125,5,3.75,0,0,0,41.49153,-89.50847,3564400,3431.92676,-84.50539,-21.48843,3431.92676,-1.20313,1.25,-0.48437,32.5,3451.07495,NOSIGN,12,-61,8.0625,434,0,688.75
2022-10-29--13-09-16-264,0,0,0,-2.25,4.25,-15.5,0,0,0,41.49153,-89.50847,3564400,3431.92676,-84.50539,-21.48843,3431.92676,-0.26562,2.05078,-0.86328,32.5,3432.43237,NOSIGN,12,-61,8.0625,434,0,690.1875
2022-10-29--13-09-16-354,0,0,0,-3.75,1.75,-3.75,0,0,0,41.49153,-89.50847,3564400,3431.92676,-84.50539,-21.48843,3431.92676,0.24609,1.91016,-0.62891,32.5,3436.48193,NOSIGN,12,-61,8.0625,434,0,689.875
2022-10-29--13-09-16-433,0,0,0,-5,3.75,3,0,0,0,41.49153,-89.50847,3564400,3431.92676,-84.50539,-21.48843,3431.92676,0.59375,1.32031,-0.16406,32.5,3434.86182,NOSIGN,12,-61,8.0625,434,0,690
2022-10-29--13-09-16-589,0,0,0,-3.25,-1.625,-9.875,0,0,0,41.49156,-89.50845,3548898,3427.23193,-37.69989,24.35593,3427.23193,0.33203,1.42969,0.05859,32.5,3434.86182,NOSIGN,12,-56,8.0625,434,0,690
2022-10-29--13-09-16-688,0,0,0,-3.25,1.25,-6.5,0,0,0,41.49156,-89.50845,3548898,3427.23193,-37.69989,24.35593,3427.23193,0.4375,1.19922,0.17578,32.5,3444.58618,NOSIGN,12,-56,8.0625,434,0,689.25
2022-10-29--13-09-16-784,0,0,0,-4.625,2.25,0.75,0,0,0,41.49156,-89.50845,3548898,3427.23193,-37.69989,24.35593,3427.23193,0.78516,0.25391,0.16016,32.5,3452.69775,NOSIGN,12,-56,8.0625,434,0,688.625
2022-10-29--13-09-16-883,0,0,0,-5.5,2.25,0.125,0,0,0,41.49156,-89.50845,3548898,3427.23193,-37.69989,24.35593,3427.23193,0.625,-0.19141,0.17578,32.5,3423.53027,NOSIGN,12,-56,8.0625,434,0,690.875
2022-10-29--13-09-16-993,0,0,0,-1.25,1.625,-20.125,0,0,0,41.4916,-89.50844,3533265,3419.40918,-15.29532,40.34803,3419.40918,-0.09375,-0.60547,0.21484,32.5,3408.98193,NOSIGN,12,-74,8,434,0,692
2022-10-29--13-09-17-94,0,0,0,-4.375,-2.625,12.25,0,0,0,41.4916,-89.50844,3533265,3419.40918,-15.29532,40.34803,3419.40918,0,-0.69141,0.19922,32.5,3408.17456,NOSIGN,12,-74,8,434,0,692.0625
2022-10-29--13-09-17-184,0,0,0,-3.875,1.875,-5.75,0,0,0,41.4916,-89.50844,3533265,3419.40918,-15.29532,40.34803,3419.40918,-0.41406,-0.60547,0.26953,32.5,3430.81323,NOSIGN,12,-74,8,434,0,690.3125
2022-10-29--13-09-17-265,0,0,0,-3.75,1.625,-9.25,0,0,0,41.4916,-89.50844,3533265,3419.40918,-15.29532,40.34803,3419.40918,-2.40234,-3.63281,1.82422,32.5,3400.10303,NOSIGN,12,-74,8,434,0,692.6875
2022-10-29--13-09-17-397,0,0,0,-2.75,6,-10.125,0,0,0,41.49163,-89.50842,3518482,3394.44653,-35.36208,7.93877,3394.44653,-0.75,0.03125,0.62109,32.5,3406.55957,NOSIGN,12,-61,6.875,434,0,692.1875
2022-10-29--13-09-17-476,0,0,0,-2.875,3.25,-15.125,0,0,0,41.49163,-89.50842,3518482,3394.44653,-35.36208,7.93877,3394.44653,0.14063,1.78906,-2.63672,32.5,3384.78735,NOSIGN,12,-61,6.875,434,0,693.875
2022-10-29--13-09-17-576,0,0,0,-4.5,1.5,-0.75,0,0,0,41.49163,-89.50842,3518482,3394.44653,-35.36208,7.93877,3394.44653,-1.05859,0.56641,-3.19141,32.5,3397.68311,NOSIGN,12,-61,6.875,434,0,692.875
2022-10-29--13-09-17-667,0,0,0,-1.875,1.875,-13.625,0,0,0,41.49163,-89.50842,3518482,3394.44653,-35.36208,7.93877,3394.44653,-1.63672,-0.60547,-1.17188,32.5,3407.36694,NOSIGN,12,-61,6.875,434,0,692.125
2022-10-29--13-09-17-801,0,0,0,-3.75,5.125,-4.625,0,0,0,41.49166,-89.5084,3504775,3385.61523,-24.07027,15.86105,3385.61523,-0.125,1.24219,-0.29687,32.5,3381.56641,NOSIGN,12,-60,8,434,0,694.125
2022-10-29--13-09-17-901,0,0,0,-6.75,0.5,8.375,0,0,0,41.49166,-89.5084,3504775,3385.61523,-24.07027,15.86105,3385.61523,1.00781,0.69141,0.22266,32.5,3385.59302,NOSIGN,12,-60,8,434,0,693.8125
2022-10-29--13-09-17-993,0,0,0,-2.125,1.25,-20.5,0,0,0,41.49166,-89.5084,3504775,3385.61523,-24.07027,15.86105,3385.61523,0.85547,0.37891,0.04687,32.5,3392.84497,NOSIGN,12,-60,8,434,0,693.25
2022-10-29--13-09-18-72,0,0,0,-3.625,1.875,-5,0,0,0,41.49166,-89.5084,3504775,3385.61523,-24.07027,15.86105,3385.61523,0.66016,0.28516,0.16016,32.5,3390.427,NOSIGN,12,-60,8,434,0,693.4375
2022-10-29--13-09-18-205,0,0,0,-3.5,7.125,-11.75,0,0,0,41.49169,-89.5084,3491637,3374.79932,-12.35823,27.40282,3374.79932,-0.07422,0.26953,0.41406,32.5,3352.62964,NOSIGN,12,-73,8.0625,434,0,696.375
2022-10-29--13-09-18-304,0,0,0,-3.625,1.75,-6,0,0,0,41.49169,-89.5084,3491637,3374.79932,-12.35823,27.40282,3374.79932,-0.00781,0.16016,0.40625,32.5,3355.03735,NOSIGN,12,-73,8.0625,434,0,696.1875
2022-10-29--13-09-18-394,0,0,0,-3.25,-0.75,-6.25,0,0,0,41.49169,-89.5084,3491637,3374.79932,-12.35823,27.40282,3374.79932,0.40625,0.63672,0.54297,32.5,3392.84497,NOSIGN,12,-73,8.0625,434,0,693.25
2022-10-29--13-09-18-474,0,0,0,-2.625,7.5,-12.75,0,0,0,41.49169,-89.5084,3491637,3374.79932,-12.35823,27.40282,3374.79932,1.03125,0.13672,-0.16797,32.5,3392.03906,NOSIGN,12,-73,8.0625,434,0,693.3125
2022-10-29--13-09-19-14,0,0,0,-2.625,5.875,-12,0,0,0,41.49175,-89.50836,3464129,3311.80176,-64.12983,-14.0045,3311.80176,0.28516,0.03125,-0.71484,32.5,3321.38672,NOSIGN,12,-64,8,434,0,698.8125
2022-10-29--13-09-19-113,0,0,0,-1.25,1.25,-19.5,0,0,0,41.49175,-89.50836,3464129,3311.80176,-64.12983,-14.0045,3311.80176,0.27734,0.05469,-0.89453,32.5,3317.38892,NOSIGN,12,-64,8,434,0,699.125
2022-10-29--13-09-19-205,0,0,0,-3.5,0.5,-7.625,0,0,0,41.49175,-89.50836,3464129,3311.80176,-64.12983,-14.0045,3311.80176,0.10938,0.01953,-0.61719,32.5,3316.5896,NOSIGN,12,-64,8,434,0,699.1875
2022-10-29--13-09-19-285,0,0,0,-1.625,1.25,-15.625,0,0,0,41.49175,-89.50836,3464129,3311.80176,-64.12983,-14.0045,3311.80176,-0.06641,0.13672,-1.02344,32.5,3317.38892,NOSIGN,12,-64,8,434,0,699.125
2022-10-29--13-09-19-418,0,0,0,-4.625,4.25,-8.125,0,0,0,41.49178,-89.50834,3450787,3311.91064,-21.30953,31.20233,3311.91064,-0.3125,0.21484,-0.84375,32.5,3316.5896,NOSIGN,12,-62,8,434,0,699.1875
2022-10-29--13-09-19-517,0,0,0,-3.875,1.75,-4.625,0,0,0,41.49178,-89.50834,3450787,3311.91064,-21.30953,31.20233,3311.91064,-0.69141,0.35547,-0.78125,32.5,3315.79053,NOSIGN,12,-62,8,434,0,699.25
2022-10-29--13-09-19-613,0,0,0,-3.75,-1.875,-7.125,0,0,0,41.49178,-89.50834,3450787,3311.91064,-21.30953,31.20233,3311.91064,-0.59375,0.86719,-0.83984,32.5,3312.59424,NOSIGN,12,-62,8,434,0,699.5
2022-10-29--13-09-19-712,0,0,0,-2.875,1.5,-11.625,0,0,0,41.49178,-89.50834,3450787,3311.91064,-21.30953,31.20233,3311.91064,-0.5,1.33203,-0.5625,32.5,3314.19214,NOSIGN,12,-62,8,434,0,699.375
2022-10-29--13-09-19-822,0,0,0,-2.875,-3.375,-5.5,0,0,0,41.49181,-89.50832,3437337,3324.63037,24.12216,58.13266,3356.55542,-0.95703,1.05078,-0.125,32.5,3320.58691,NOSIGN,12,-69,8,434,0,698.875
2022-10-29--13-09-19-921,0,0,0,-2.125,2.625,-15.625,0,0,0,41.49181,-89.50832,3437337,3324.63037,24.12216,58.13266,3356.55542,-1.02734,0.87109,-0.04687,32.5,3319.78735,NOSIGN,12,-69,8,434,0,698.9375
2022-10-29--13-09-20-13,0,0,0,-3.875,1.875,-4.75,0,0,0,41.49181,-89.50832,3437337,3324.63037,24.12216,58.13266,3356.55542,-0.94531,0.61719,0,32.5,3320.58691,NOSIGN,12,-69,8,434,0,698.875
2022-10-29--13-09-20-93,0,0,0,-6.5,2.875,6.875,0,0,0,41.49181,-89.50832,3437337,3324.63037,24.12216,58.13266,3356.55542,-1.05859,0.44141,-0.05469,32.5,3321.38672,NOSIGN,12,-69,8,434,0,698.8125
2022-10-29--13-09-20-226,0,0,0,-6.25,4.125,4.25,0,0,0,41.49183,-89.50829,3425142,3299.54077,-28.25016,-14.43098,3299.54077,-1.02344,0.375,-0.04297,32.5,3319.78735,NOSIGN,12,-64,8,434,0,698.9375
2022-10-29--13-09-20-325,0,0,0,-4,2.125,-5,0,0,0,41.49183,-89.50829,3425142,3299.54077,-28.25016,-14.43098,3299.54077,-1.10547,0.66406,-0.19141,32.5,3311.79541,NOSIGN,12,-64,8,434,0,699.5625
2022-10-29--13-09-20-423,0,0,0,-4.375,0.125,5.75,0,0,0,41.49183,-89.50829,3425142,3299.54077,-28.25016,-14.43098,3299.54077,-0.63672,0.87109,-0.03516,32.5,3295.0354,NOSIGN,12,-64,8,434,0,700.875
2022-10-29--13-09-20-522,0,0,0,-1.125,-2,-17.125,0,0,0,41.49183,-89.50829,3425142,3299.54077,-28.25016,-14.43098,3299.54077,-0.39062,1.02734,-0.21875,32.5,3279.89844,NOSIGN,12,-64,8,434,0,702.0625
2022-10-29--13-09-20-631,0,0,0,-4.375,-1.125,4.375,0,0,0,41.49186,-89.50827,3413624,3267.67261,-63.29884,-36.90356,3267.67261,0.38672,1.1875,-0.38281,32.5,3272.7373,NOSIGN,12,-63,8.0625,434,0,702.625
2022-10-29--13-09-20-731,0,0,0,-3.875,7.125,-10.375,0,0,0,41.49186,-89.50827,3413624,3267.67261,-63.29884,-36.90356,3267.67261,0.41406,1.04297,-0.13281,32.5,3271.14673,NOSIGN,12,-63,8.0625,434,0,702.75
2022-10-29--13-09-20-827,0,0,0,-4.375,2.375,-0.5,0,0,0,41.49186,-89.50827,3413624,3267.67261,-63.29884,-36.90356,3267.67261,0.61719,1.11719,-0.0625,32.5,3271.14673,NOSIGN,12,-63,8.0625,434,0,702.75
2022-10-29--13-09-20-905,0,0,0,-5.25,3.5,2.5,0,0,0,41.49186,-89.50827,3413624,3267.67261,-63.29884,-36.90356,3267.67261,0.28125,1.00781,-0.01563,32.5,3269.5564,NOSIGN,12,-63,8.0625,434,0,702.875
2022-10-29--13-09-21-35,0,0,0,-1.875,3,-18.25,0,0,0,41.49188,-89.50825,3402241,3266.47192,-26.75677,13.03245,3266.47192,0.11328,0.94141,0.00781,32.5,3262.40356,NOSIGN,12,-64,8,434,0,703.4375
2022-10-29--13-09-21-115,0,0,0,-3.75,2.25,-4.25,0,0,0,41.49188,-89.50825,3402241,3266.47192,-26.75677,13.03245,3266.47192,-0.10156,0.94531,0.02344,32.5,3263.198,NOSIGN,12,-64,8,434,0,703.375
2022-10-29--13-09-21-209,0,0,0,-1.75,-3.375,-7.75,0,0,0,41.49188,-89.50825,3402241,3266.47192,-26.75677,13.03245,3266.47192,-0.51953,0.89844,-0.00781,32.5,3269.5564,NOSIGN,12,-64,8,434,0,702.875
2022-10-29--13-09-21-308,0,0,0,-5,-0.25,4.75,0,0,0,41.49188,-89.50825,3402241,3266.47192,-26.75677,13.03245,3266.47192,-0.89062,0.84375,0.02734,32.5,3278.30664,NOSIGN,12,-64,8,434,0,702.1875
2022-10-29--13-09-21-439,0,0,0,-4.625,-0.5,4.375,0,0,0,41.49189,-89.50822,3391468,3261.30933,-13.97009,17.48645,3261.30933,-0.82812,0.1875,0.07031,32.5,3276.71509,NOSIGN,12,-72,8,434,0,702.3125
2022-10-29--13-09-21-538,0,0,0,-4.75,10.125,-3.5,0,0,0,41.49189,-89.50822,3391468,3261.30933,-13.97009,17.48645,3261.30933,-0.95703,0.27344,0.05859,32.5,3261.60913,NOSIGN,12,-72,8,434,0,703.5
2022-10-29--13-09-21-630,0,0,0,-4,1.875,-4.375,0,0,0,41.49189,-89.50822,3391468,3261.30933,-13.97009,17.48645,3261.30933,-1.22266,0.28516,-0.01563,32.5,3258.43213,NOSIGN,12,-72,8,434,0,703.75
2022-10-29--13-09-21-710,0,0,0,-1.5,2.125,-15.5,0,0,0,41.49189,-89.50822,3391468,3261.30933,-13.97009,17.48645,3261.30933,-1.19922,0.44141,-0.07031,32.5,3260.02051,NOSIGN,12,-72,8,434,0,703.625
2022-10-29--13-09-21-844,0,0,0,-6.75,1.75,5.5,0,0,0,41.49191,-89.5082,3380803,3253.70605,-13.54346,11.95592,3253.70605,-1.08203,0.80469,-0.22656,32.5,3253.66895,NOSIGN,12,-72,8.0625,434,0,704.125
2022-10-29--13-09-21-943,0,0,0,-3.375,2.875,-8.125,0,0,0,41.49191,-89.5082,3380803,3253.70605,-13.54346,11.95592,3253.70605,-0.74609,0.85156,0.03906,32.5,3250.49487,NOSIGN,12,-72,8.0625,434,0,704.375
2022-10-29--13-09-22-40,0,0,0,-4.75,2.5,7.25,0,0,0,41.49191,-89.5082,3380803,3253.70605,-13.54346,11.95592,3253.70605,-0.76953,0.875,-0.08203,32.5,3248.11499,NOSIGN,12,-72,8.0625,434,0,704.5625
2022-10-29--13-09-22-138,0,0,0,-7,2.25,9.375,0,0,0,41.49191,-89.5082,3380803,3253.70605,-13.54346,11.95592,3253.70605,-0.71094,0.78125,0.01563,32.5,3248.11499,NOSIGN,12,-72,8.0625,434,0,704.5625
2022-10-29--13-09-22-248,0,0,0,-4.125,1.75,-2.625,0,0,0,41.49194,-89.50818,3370149,3248.45044,-11.16048,7.8331,3248.45044,-0.87891,0.52344,0.08984,32.5,3252.87524,NOSIGN,12,-73,8.0625,434,0,704.1875
