#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 2098, 12,KD9LJW,    12.80, -82,   6, 5,   coast,  -11.74,  73890.00, 2584.82, 2335.55,  114.56, 27.8, 3.86, 3.90, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    12.90, -82,   7, 5,   coast,  -13.96,  73803.00, 2594.18, 2344.90,  113.60, 27.8, 3.87, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.00, -84,   7, 5,   coast,  -18.08,  73705.00, 2604.73, 2355.45,  112.64, 27.8, 3.86, 3.89, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.10, -84,   8, 5,   coast,  -23.03,  73589.00, 2617.23, 2367.96,  111.47, 27.9, 3.86, 3.89, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.20, -85,   5, 5,   coast,  -26.98,  73474.00, 2629.64, 2380.37,  109.94, 27.8, 3.85, 3.89, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.30, -87,   7, 5,   coast,  -28.33,  73393.00, 2638.39, 2389.12,  105.62, 27.8, 3.86, 3.89, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.32, -87,   9, 5,   coast,  -28.33,  73393.00, 2638.39, 2389.12,  105.62, 27.8, 3.86, 3.89, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.40, -87,   7, 5,   coast,  -26.62,  73304.00, 2648.02, 2398.74,  101.00, 27.8, 3.87, 3.88, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.50, -88,   5, 5,   coast,  -22.71,  73186.00, 2660.79, 2411.52,   98.81, 27.8, 3.85, 3.88, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.60, -88,   8, 5,   coast,  -18.05,  73084.00, 2671.85, 2422.57,   96.85, 27.8, 3.86, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.70, -88,   5, 5,   coast,  -13.75,  72979.00, 2683.24, 2433.97,   95.15, 27.8, 3.87, 3.89, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.80, -87,   6, 5,   coast,  -10.27,  72905.00, 2691.28, 2442.00,   93.82, 27.8, 3.87, 3.88, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    13.90, -87,   6, 5,   coast,   -7.33,  72801.00, 2702.59, 2453.31,   92.81, 27.8, 3.86, 3.89, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    14.00, -87,   5, 5,   coast,   -4.69,  72685.00, 2715.22, 2465.94,   92.12, 27.8, 3.86, 3.90, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    14.10, -86,   8, 5,   coast,   -3.10,  72642.00, 2719.90, 2470.63,   91.74, 27.8, 3.85, 3.88, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    14.20, -85,   5, 5,   coast,   -3.12,  72564.00, 2728.41, 2479.13,   91.59, 27.8, 3.85, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    14.30, -84,   7, 5,   coast,   -4.20,  72463.00, 2739.43, 2490.15,   91.62, 27.8, 3.87, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    14.32, -85,   5, 5,   coast,   -4.20,  72463.00, 2739.43, 2490.15,   91.62, 27.8, 3.87, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    14.40, -84,   5, 5,   coast,   -4.94,  72392.00, 2747.19, 2497.91,   91.73, 27.8, 3.86, 3.90, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    14.50, -83,   7, 5,   coast,   -4.64,  72308.00, 2756.37, 2507.09,   91.81, 27.8, 3.86, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    14.60, -82,   5, 5,   coast,  -12.95,  72247.00, 2763.05, 2513.77,   89.06, 27.9, 3.86, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    15.35, -81,  13, 5,   coast,  -12.98,  71666.00, 2826.86, 2577.58,   82.09, 27.8, 3.85, 3.87, 3.86, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    15.45, -82,   5, 5,   coast,  -18.65,  71555.00, 2839.10, 2589.82,   79.68, 27.8, 3.86, 3.90, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    15.55, -81,   6, 5,   coast,  -22.48,  71497.00, 2845.50, 2596.22,   77.21, 27.8, 3.86, 3.89, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    15.65, -81,   6, 5,   coast,  -22.60,  71455.00, 2850.14, 2600.86,   74.78, 27.8, 3.86, 3.89, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    15.75, -82,   6, 5,   coast,  -20.46,  71379.00, 2858.53, 2609.25,   72.44, 27.8, 3.85, 3.90, 3.87, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    15.85, -82,   8, 5,   coast,  -18.13,  71318.00, 2865.28, 2616.00,   70.28, 27.8, 3.86, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    15.95, -82,   6, 5,   coast,  -15.40,  71238.00, 2874.13, 2624.85,   68.36, 27.8, 3.86, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    15.97, -82,   7, 5,   coast,  -15.40,  71238.00, 2874.13, 2624.85,   68.36, 27.8, 3.86, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.05, -82,   4, 5,   coast,  -12.32,  71188.00, 2879.67, 2630.39,   66.79, 27.8, 3.85, 3.89, 3.88, 1, 0,  0,  41.4877310, -89.5062302,   218.0, 2021, 10, 30, 20,  8,  1,        0,        0, 203,   0,  23.1,  23.1,  23.1, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.10, -87,  10, 5,   coast,  -12.32,  71188.00, 2879.67, 2630.39,   66.79, 27.8, 3.85, 3.89, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.15, -83,   7, 5,   coast,   -9.46,  71101.00, 2889.31, 2640.03,   65.59, 27.8, 3.86, 3.89, 3.87, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.25, -83,  12, 5,   coast,   -7.48,  71054.00, 2894.53, 2645.25,   64.71, 27.8, 3.87, 3.89, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.35, -84,   6, 5,   coast,   -7.01,  70989.00, 2901.74, 2652.46,   64.07, 27.8, 3.87, 3.88, 3.87, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.45, -85,   6, 5,   coast,   -8.22,  70921.00, 2909.29, 2660.02,   63.53, 27.8, 3.87, 3.89, 3.87, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.55, -85,   5, 5,   coast,  -10.63,  70896.00, 2912.07, 2662.80,   64.35, 27.8, 3.85, 3.89, 3.87, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.65, -86,   6, 5,   coast,  -13.25,  70819.00, 2920.64, 2671.36,   62.28, 27.8, 3.86, 3.89, 3.87, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.75, -87,   8, 5,   coast,  -15.06,  70749.00, 2928.43, 2679.15,   60.71, 27.8, 3.86, 3.90, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.85, -87,   7, 5,   coast,  -15.52,  70684.00, 2935.67, 2686.39,   58.96, 27.8, 3.86, 3.89, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.95, -87,   7, 5,   coast,  -14.67,  70648.00, 2939.68, 2690.40,   57.22, 27.8, 3.85, 3.90, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    16.97, -87,   5, 5,   coast,  -14.67,  70648.00, 2939.68, 2690.40,   57.22, 27.8, 3.85, 3.90, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    17.05, -87,   9, 5,   coast,  -12.91,  70596.00, 2945.48, 2696.20,   55.63, 27.8, 3.86, 3.89, 3.87, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 29,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  7,  0,  0,  0,  0, 27,  0
6, 2098, 12,KD9LJW,    17.15, -87,   6, 5,   coast,  -10.94,  70559.00, 2949.60, 2700.33,   54.26, 27.8, 3.87, 3.90, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.15, -88,  11, 5,   coast,  -10.94,  70559.00, 2949.60, 2700.33,   54.26, 27.8, 3.87, 3.90, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.25, -87,   7, 5,   coast,   -8.99,  70486.00, 2957.75, 2708.48,   53.20, 27.8, 3.86, 3.89, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.35, -88,   9, 5,   coast,   -7.32,  70445.00, 2962.33, 2713.06,   52.42, 27.8, 3.88, 3.90, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.35, -88,   6, 5,   coast,   -7.32,  70445.00, 2962.33, 2713.06,   52.42, 27.8, 3.88, 3.90, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.45, -89,   5, 5,   coast,   -6.70,  70399.00, 2967.47, 2718.20,   51.78, 27.8, 3.87, 3.90, 3.87, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.55, -91,   9, 5,   coast,   -7.73,  70356.00, 2972.28, 2723.00,   51.23, 27.8, 3.87, 3.89, 3.87, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.65, -91,  17, 5,   coast,   -9.32,  70300.00, 2978.55, 2729.27,   50.71, 27.8, 3.86, 3.89, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.75, -91,   7, 5,   coast,   -9.54,  70272.00, 2981.68, 2732.40,   50.31, 27.8, 3.87, 3.88, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.85, -93,   9, 5,   coast,   -8.06,  70220.00, 2987.51, 2738.23,   49.97, 27.8, 3.87, 3.89, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.95, -96,   8, 5,   coast,  -13.67,  70183.00, 2991.65, 2742.37,   46.25, 27.8, 3.87, 3.90, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
6, 2098, 12,KD9LJW,    17.97, -96,  10, 5,   coast,  -13.67,  70183.00, 2991.65, 2742.37,   46.25, 27.8, 3.87, 3.90, 3.88, 1, 1,  8,  41.4850334, -89.5035243,  2860.0, 2021, 10, 30, 20,  8, 17,      375,     2669, 143,  82,   1.8,   0.9,   1.5, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0, 32, 30,  0,  0, 19, 28,  0,  0,  0,  0, 28, 31
